A	whereas TV sets were originally developed to receive linear broadcast signals; whereas in the digital environment, too, audiovisual content still meets with very great interest on the part of the public, owing to its suggestive power, by comparison with other electronic media services; and whereas consequently its outstanding importance for individual and public opinion-forming persists;
B	whereas audiovisual media services, which are as much cultural services as they are economic services, are of outstanding importance for society and democracy as vectors of identities, values and opinions, and therefore still require specific regulation in an increasingly convergent world;
C	whereas the long-awaited technical ‎media convergence has now become a ‎reality, particularly for broadcasting and ‎the internet, and European media, culture ‎and network policy must adapt the ‎regulatory framework to the new ‎conditions and ensure that a uniform ‎level of regulation can be established and ‎enforced, also with a view to new entrants ‎to the market from the European Union ‎and third countries;‎
D	whereas the internet has developed ‎rapidly over the past 25 years, and whereas the ‎smart devices which have emerged are ‎changing habits and the way of watching ‎television;
E	whereas, while the take-up of internet-‎connected devices is increasing, ‎traditional services nevertheless remain mainstream-popular;‎
F	whereas linear and non-linear ‎audiovisual services and numerous other ‎communications services can already ‎be used on one and the same screen, ‎combined seamlessly and consumed ‎simultaneously;‎
G	whereas the particular social ‎significance of linear television and media ‎services means that an independent ‎regulatory framework for the media will ‎still be necessary in the future, since this ‎is the only way of taking proper account ‎of this important role and of ensuring ‎diversity of opinion and the media in ‎the Member States;‎
H	whereas the advent of connected TV ‎has shaken up the traditional value chain ‎and makes it necessary to draw up a new ‎strategy;‎
I	whereas the advancement of technological developments leads inevitably to what is to some extent only an apparent increase in user autonomy, and there is therefore a growing need to ensure protection of exclusive rights and integrity of content;
J	whereas opportunities are increasing for dissemination of (interactive) on-line services benefiting from the range of television offerings, and 100% broadband coverage is crucial for increasing consumer interest in hybrid receiving systems;
K	whereas in the light of growing media ‎convergence, the concept of ‘connected ‎TV’ is being interpreted in a dynamic, ‎technologically neutral and broad way to ‎cover all devices, including mobile ‎devices, which enable access to linear and ‎non-linear media content, over-the-top ‎services and other applications on one ‎and the same device or screen, thereby ‎bringing together the world of ‎broadcasting and the world of the internet;‎
L	whereas competition in the convergent media world is increasingly centring less on transmission capacities and more on the attention of users; whereas, as the number of services on offer rises, it becomes more and more difficult to reach users; and whereas access to and the rapid findability, listing and recommendation of services will most likely determine their success;
M	whereas the current provisions of Directive 2010/13/EU of the European Parliament and of the Council of 10 March 2010 on the coordination of certain provisions laid down by law, regulation or administrative action in Member States concerning the provision of audiovisual media services (Audiovisual Media Services Directive) are based on the principle of technological neutrality; whereas those provisions do not yet reflect ongoing technological convergence; and whereas in particular graduated regulation, which differentiates between television programmes (including webcasting and live streaming) and audiovisual media services on demand, will become less important in its existing form, although differently regulated information and communications services are available on one and the same device, including services which do not fall within the scope of the Audiovisual Media Services Directive but of the e-Commerce Directive or, in the case of non-European services, are not covered by any EU media regulations, which both may result in unequal competitive conditions and unacceptable discrepancies in the protection of users and raises fresh questions - regardless of media type - of content access, dissemination method and findability;
N	whereas these new service providers ‎will compete head-on with the ‎traditional players in the sector, both by ‎acquiring exclusive content, including on ‎the European market, and by offering ‎new services;‎
O	whereas the regulatory objectives of the Audiovisual Media Services Directive – particularly those of ensuring and promoting diversity of opinion and of the media, protecting human dignity and protecting children, encouraging media service providers to guarantee accessibility to the visually and hearing impaired, and safeguarding fair competition, as well as quality-and content-based regulation of advertising – retain their importance to society and their regulatory justification as a matter of principle, but whereas at the same time the limits of the effectiveness and enforceability of these protective provisions are becoming increasingly apparent because of the methods of use made possible by hybrid receiving systems;
P	whereas high-quality connected TV ‎services can only be provided if ‎telecommunications operators offer ‎sufficiently high-speed links between the ‎broadcasting servers and subscribers;‎
Q	whereas the range of possible uses ‎offered by hybrid devices calls into ‎question core principles of the ‎Audiovisual Media Services Directive, ‎such as the mandatory separation of advertising and programmes, and rules on ‎the insertion of advertising;‎
R	whereas the mere chance fact of the existence of numerous services does not automatically result in the aforementioned regulatory objectives being attained, and it is therefore appropriate to evaluate whether there will remain a need for a specific regulatory framework in order to realise the objectives and whether that framework could preclude possible adverse developments from the outset;
S	whereas as connected TV becomes ‎gradually more established, conventional ‎TV and the internet may come to ‎coalesce, just as mobile telephony and the ‎internet melded together a few years ago;‎
T	whereas any means of adapting the ‎market to favour creation and innovation ‎in Europe should be encouraged;‎
