A	whereas the European Commission's Social Agenda 2005-2010 proposed to designate 2010 as the ‘European Year for Combating Poverty and Social Exclusion’, in order to reaffirm and strengthen the political commitment of the EU at the start of the Lisbon Strategy to making ‘a decisive impact on the eradication of poverty’,
B	whereas poverty and social exclusion are violations of human dignity and fundamental human rights, and the central objective of income support schemes must be to lift people out of poverty and enable them to live in dignity,
C	whereas, despite the economic prosperity and all the statements on eliminating poverty, social inequalities have worsened and, at the end of 2008, 17% of the population (i.e	"around 85 million people) were living below the poverty threshold, after social transfers(10)
, while in 2005 the figure was 16% and in 2000 it was 15% in the EU-15,"
D	whereas the at-risk-of-poverty rate for children and young people up to 17 years is higher than for the total population; whereas it reached 20% in the EU-27 in 2008, with the highest rate being 33%,
E	whereas elderly people also face a higher risk of poverty than the general population; whereas the at-risk-of-poverty rate for people aged 65 years and over stood at 19% in the EU-27 in 2008, against figures of 19% in 2005 and 17% in 2000,
F	whereas the consistently higher rate of precarious employment and low wages in some sectors means that the percentage of workers at risk of poverty is stagnating at a high level; whereas, in 2008, the at-risk-of-poverty rate for those in employment was 8% on average in the EU-27, while in 2005 the figure was 8% and in 2000 it was 7% in the EU-15,
G	whereas in Recommendation 92/441/EEC of 24 June 1992 the Council recommends Member States to recognise the basic right of a person to sufficient resources and social assistance to live in a manner compatible with human dignity; whereas in Recommendation 92/442/EEC of 27 July 1992 the Council recommends that Member States guarantee a decent standard of living; whereas in the conclusions of 17 December 1999 the Council endorsed promoting social inclusion as one of the objectives of modernising and improving social protection,
H	whereas women represent an important segment at risk of poverty, due to unemployment, non-shared caring responsibilities, precarious and low-paid jobs, wage discrimination and lower pensions,
I	whereas the risk of falling into extreme poverty is greater for women than for men; whereas the persistent trend towards feminisation of poverty in European societies demonstrates that the current framework of social protection systems and the wide range of social, economic and employment policies in the Union are not designed to meet women's needs or to address the differences in women's work; whereas poverty among women and their social exclusion in Europe require specific, multiple and gender-specific policy responses,
J	whereas the risk of falling into extreme poverty is greater for women than for men, particularly in old age, because social security systems are often based on the principle of continuous remunerated employment; whereas an individualised right to a poverty-preventing minimum income should not be conditional on employment-related contributions,
K	whereas youth unemployment has risen to unprecedented levels, reaching 21.4% in the European Union, ranging from 7.6% in the Netherlands to 44.5% in Spain and 43.8% in Latvia, and apprenticeships and internships offered to young people are often unpaid or poorly remunerated,
L	whereas one in five under-25s in the EU are unemployed, while workers aged over 55 are the European citizens most affected by unemployment and also have to face the specific and grave problem of the decreasing likelihood of finding a job as they become older,
M	whereas the financial and economic crisis has lead to a shrinking supply of jobs, estimates pointing to more than 5 million jobs lost since September 2008, as well as increasing precarity,
N	whereas there are no official European data on situations of extreme poverty such as homelessness, and it is therefore difficult to follow current trends,
O	whereas the European Year for Combating Poverty should provide an opportunity to raise awareness of poverty and the resulting social exclusion and improve policy responses to such exclusion, and it should promote active inclusion, an adequate income, access to quality services and supportive approaches for decent work, which requires a fair redistribution of wealth and necessitates measures and policies ensuring effective economic and social cohesion, at European Union level and among European regions, and whereas a minimum income can provide a proper safety net for marginalised and vulnerable people,
P	whereas the objectives and guiding principles of the European Year for Combating Poverty are recognition of rights, shared responsibility and participation, cohesion, commitment and concrete action,
Q	whereas the economic and financial climate in the EU-27 has to be correctly assessed in order to encourage Member States in establishing a minimum income threshold, that would help the augmentation of living standards and still foster competitive behaviour,
R	whereas the European Union has committed to achieving the UN Millennium Development Goals and complying with the Resolution proclaiming the Second United Nations Decade for the Eradication of Poverty (2008-2017),
S	whereas account should be taken of the multidimensional nature of poverty and social exclusion, the existence of particularly vulnerable and deprived population groups (children, women, elderly people, people with disabilities and others), which also include immigrants, ethnic minorities, large or single-parent families, the chronically ill and the homeless, as well as the need to incorporate, in other European policies, measures and instruments for preventing and combating poverty and social exclusion; whereas guidelines need to be established for Member States with a view to including them in national policies, with a guarantee of quality social security and social protection systems and universal access to accessible public infrastructure and high-quality services of general interest, working conditions and jobs that are decent and high-quality, with rights, and a poverty-preventing guaranteed minimum income that enables people to take part in social, cultural and political life and to live with dignity,
T	whereas the impact of the extremely high poverty rate is not restricted to social cohesion within Europe but also affects our economy, since excluding large parts of our society on a permanent basis weakens the competitiveness of our economy and increases the pressure on our public budgets,
U	whereas a global objective needs to be established, particularly in the Europe 2020 strategy, prioritising economic, social and territorial cohesion and the protection of fundamental human rights, which implies a balance between economic, employment, social, regional and environmental policies and a fair redistribution of income and wealth, taking account of dramatic changes in dependency rates, whence the need to draw up social impact studies for all decisions and to apply the horizontal social clause contained in the Treaty on the Functioning of the European Union (Article 9),
V	whereas respect for human dignity is one of the founding principles of the European Union, whose action is intended to promote full employment and social progress, to combat social exclusion and discrimination and to promote justice and social protection,
W	whereas the application, increase and better use of structural funds needs to be guaranteed in relation to poverty prevention, social inclusion and the creation of high-quality, barrier-free jobs with rights,
X	whereas the role of social protection systems is to ensure the level of social cohesion needed for development guaranteeing social inclusion and mitigating the social repercussions of the financial crisis, which implies a national poverty-preventing individually guaranteed minimum income, improving the level of skills and education of those people excluded from the labour market due to market competitive pressures, and guaranteeing equal opportunities on the labour market and in the exercise of fundamental rights,
Y	whereas introducing and strengthening minimum income schemes is an important and effective way to overcome poverty by supporting social integration and access to the labour market and allowing people to have a decent living,
Z	whereas minimum income schemes are an important tool in order to ensure security for people needing to overcome the consequences of social exclusion and unemployment and support access to the labour market; whereas such minimum income schemes play a relevant role in redistributing wealth and ensuring solidarity and social justice and, especially in times of crisis, they play a counter-cyclical role by providing additional resources to strengthen demand and consumption in the internal market,
AA	whereas, according to a recent Eurobarometer survey of attitudes of EU citizens to poverty, the vast majority (73%) consider that poverty is a widespread problem in their country, 89% want urgent action by their government to tackle the problem and 74% expect the EU to also play an important role in this context,
AB	having regard to the painful social effects of the economic crisis, which has caused over 6 million European citizens to lose their jobs in the last two years,
AC	having regard to the gravity of the economic and social crisis and its impact in terms of growing poverty and exclusion and rising unemployment (from 6.7% at the beginning of 2008 to 9.5% at the end of 2009), with one-third of the jobless being affected by long-term unemployment, a situation that is worse in the more economically vulnerable Member States,
AD	whereas certain Member States are under pressure from the Council and Commission and from international bodies such as the IMF to undertake the short-term reduction of their budget deficits, which have been worsened by the crisis, and to make cuts in spending, including social expenditure, thus undermining the welfare state and exacerbating poverty,
AE	having regard to increasing social inequality in certain Member States, the result above all of economic inequality in terms of income and wealth distribution, labour market inequalities, social insecurity, and unequal access to the social functions of the state such as welfare, health, education, the legal system, etc,
AF	having regard to the application of the EU's policy for social inclusion, and in particular the objectives and European programme adopted under the Lisbon strategy at the beginning of the 2000 decade, with the implementation of the open method of coordination and the common objectives to be achieved under the national action plans,
AG	whereas most of the Member States now have large numbers of homeless, thanks to diverse factors, and this calls for specific measures with a view to those people's social integration,
