A	whereas good-neighbourly relations and cooperation between the EU and Russia are crucial for stability, security and prosperity across the whole of the European continent; whereas these relations must be based on common values, thus encompassing human rights, the market economy, the rule of law and democracy,
B	whereas the EU and Russia have high ambitions for their partnership; welcoming the progress made relating to issues such as the Russian ratification of the Kyoto Protocol and the extension of the Partnership and Cooperation Agreement, and the Kaliningrad transit for persons and progress in negotiating the terms of Russian accession to the WTO,
C	whereas Russia emphasises the importance of multilateralism, and sees its full participation in the UN, G-8 and the Council of Europe as a cornerstone of its foreign policy,
D	whereas democracy has been weakened in Russia, in particular by the bringing of all major TV stations and most radio stations under government control, the spread of self-censorship among the print media, new restrictions on the right to organise public demonstrations, a worsening climate for NGOs, increased political control of the judiciary and changes to the way Members of the State Duma are elected, all of which are intended to strengthen the power of the Kremlin,
E	regretting that the situation in Chechnya continues to be out of control and that further extreme terrorist attacks have occurred in the North Caucasus and in Moscow, believes that there is an urgent need for a new approach, which the EU is ready to lend its support in building,
F	whereas the EU wishes to make sure that its enlargement does not create any new dividing lines in Europe, but rather helps to further spread prosperity and development; whereas the EU wishes to conduct a dialogue with Russia on issues relating to their common neighbourhood,
G	whereas full recognition is due for the enormous efforts and sacrifices of the peoples of the Soviet Union in fighting and liberating many countries and their peoples in Europe from the Nazi terror regime which has no historical comparison, but also deploring the enormous hardship and sacrifices the occupation and subsequent annexation and tyranny of the Soviet Union very often inflicted on several countries and peoples, including the Baltic States is also to be deplored; whereas it is to be hoped that Russia will fully recognise these facts as a basis for comprehensive reconciliation between Russia and all member countries of the EU,
H	"whereas a coherent and objective approach by the EU and its Member States is a necessary precondition for a sound and effective policy towards Russia; whereas major flaws in the EU's policy-making procedure as regards its policy on Russia were acknowledged by the Commission and the Council at the beginning of 2004 and a new method for ensuring coherence was introduced, based on a document on key issues, each with a ""line to take""; whereas this has not resulted in sufficient improvement and some measure of public and parliamentary control must be introduced,"
1	Acknowledges the importance of Russia as a partner for pragmatic cooperation with whom the Union shares not only economic and trade interests but also an objective to act in the international arena, as well as in the common neighbourhood, as strategic partners;
2	"Acknowledges Russia's potential as a special strategic partner for providing peace, stability and security, and fighting international terrorism and violent extremism, as well as addressing ""soft security"" issues such as environmental and nuclear hazards, drugs, arms and human trafficking and cross-border organised crime in the European neighbourhood in cooperation with the OSCE and other international fora;"
3	Emphasises the need to further develop and implement a common energy strategy for Europe, incorporating producers, distributors and consumers, aimed at creating a transparent and sustainable energy system, and to enhance the regional diversity of energy supplies; notes that the development of such a strategy is of common interest to the EU and Russia;
4	Calls on the Commission and the Council to show solidarity and unity within the EU between the old and the new Member States alike in the event of Russia aiming to differentiate its approach towards them..
5	Calls on the Council to agree on reporting requirements and other arrangements for ensuring that agreed positions are always fully respected both by the EU and individual Member States in their contacts with Russia, as should also be the case with their contacts with other third countries; urges Member States in their bilateral contacts with Russia to support the common positions taken by the EU, ensuring transparency and appropriate consultation;
6	Stresses that, in the enlarged Union, and particularly in the context of the new financial frameworks and external relations instruments, the significance of regional cooperation should be given greater emphasis and, in the EU's northern regions and Russia's north-western regions, the Northern Dimension should provide the framework for this regional cooperation;
