A	whereas the turnout at the last European elections fell in nine of the pre-enlargement EU Member States,
B	whereas in the context of the European democratic process, an essential aim of any information and communication policy must be to promote the value of active participation in politics and civil society, for example the importance of voting in elections to the European Parliament, and to inspire a sense of pride in being citizens of Europe,
C	whereas access to information about the European Union is crucial if people are to exercise true European citizenship; as the beneficiaries of European Union policy and as active participants in European democracy, citizens have the right to full and impartial information about the Union in their own language, in plain language and through easily accessible channels,
D	whereas the information and communication strategy should be based on the fundamental values of the European Union – democracy, pluralism, security, solidarity, equal opportunities, cohesion and respect for cultural diversity and fundamental human rights,
E	whereas the information and communication strategy must also actively demonstrate to citizens how belonging to the European Union brings positive benefits to them in their daily lives,
1	Welcomes the fact that for the first time Parliament has been called upon to discuss the information and communication strategy for the Union before its presentation by the Commission and thus has a real possibility of influencing the final content of this strategy, instead of merely reacting to it; considers this a very positive step in the deepening of its responsibilities as regards democratic control of the activities of the Commission;
2	Stresses that the object of the information and communication strategy should primarily be to keep the Union's citizens continually and properly informed about the functioning of the Union's Institutions in order to develop their knowledge, concern and participation in the Union's affairs and bring them closer to the Union;
3	Considers it essential to send European citizens a strong message encouraging European commitment and a feeling of identification with the European project;
4	Considers it necessary to pay greater attention to the content of the messages put out, so as to stimulate the interest of citizens by tackling their concerns;
5	Stresses the need to establish a decentralised information system to make it easier to reach specific groups which should be targeted with individually tailored messages in all cases;
6	"Is convinced that information and communication policy will not be effective until knowledge of the EU and its institutions is included as a subject in the Member States"" school curricula; universities should also be called upon to be proactive in spreading and fostering common European values;"
7	Stresses the importance of making greater use of communications media with the technological capacity to reach the homes of all European citizens, such as television, radio and the Internet;
8	Believes that there is further scope for the use of both webstreaming and radio and that these should be explored in the context of the information and communication strategy;
9	Believes that serious consideration should be given to the possibility of holding debates on European policy in the parliaments with legislative responsibility, with the active participation of MEPs, so as to give communication media the opportunity to follow more closely debates which are usually held in the European Parliament;
10	Considers that the institutions should, in accordance with the rules laid down by the Financial Regulation, reach agreements with companies producing audiovisual programmes that are able to devise drama series, competitions, films, news reports and in general all kinds of high-quality and accessible programmes which appeal to popular taste and serve to promote the idea and values of Europe;
11	Welcomes the recent conclusion of a new contract with Euronews and believes that Euronews represents a quality service providing value for money;
12	"Believes that consideration should be given to using certain Community programmes, for example Media, Culture, Youth or Education, in connection with the information and communication strategy, although this should not cause the objectives or the funding thereof to be scaled down; for example, the Media programme could be used to finance films in order to encourage the development of the European audiovisual industry and at the same time promote the ""image"" and ""spirit"" of the Union; welcomes, therefore, the organisation of a European Youth Week with activity days under the banner ""Young People in Parliament"", which will strengthen young people's links with Europe;"
13	Calls for greater pooling of existing audiovisual infrastructures currently dispersed between the different institutions; also believes that these infrastructures should be catalogued and their individual efficiency assessed;
14	Calls on the Institutions to examine the possibility of designing modern and accessible virtual visits and making available to the public recordings of all important events involving the institutions through a high-quality archive with search engine;
