A	whereas the Treaty of Lisbon has been in force for four years; whereas Article 15 TFEU establishes a constitutional framework for EU institutional transparency and lays down the fundamental right of access to documents of EU institutions, bodies, offices and agencies for EU citizens and any natural or legal person residing in a Member State; whereas this right should be exercised in compliance with the general principles and limits laid down by the regulations adopted by Parliament and the Council;
B	whereas Article 298 TFEU provides for an open, efficient and independent European administration;
C	whereas it is a general rule that access to legislative documents should be fully provided, while exceptions regarding non-legislative documents should be narrowed;
D	whereas transparency is essential to a democratic European Union of citizens in which they can fully participate in the democratic process and exercise public scrutiny; whereas transparent administration benefits the interests of citizens, the fight against corruption and the legitimacy of the Union’s political system and legislation;
E	whereas broad public access to documents is a key element of a lively democracy;
F	whereas in a healthy democracy citizens should not have to rely on whistleblowers in order to ensure transparency of their governments’ competences and activities;
G	whereas citizens have a right to know how the decision-making process works and how their representatives act, to hold them accountable and to know how public money is allocated and spent;
H	whereas the EU legislation on access to documents is still not being properly applied by the Union’s administration; whereas the exceptions of Regulation (EC) No 1049/2001 are being applied routinely rather than exceptionally by the administration;
I	whereas, according to case-law, if an institution decides to refuse access to a document which it has been asked to disclose, it must, in principle, explain how disclosure of that document could specifically and actually undermine the interest protected by the exception – among those provided for in Article 4 of Regulation (EC) No 1049/2001 (see In ‘t Veld v Council(7));
J	whereas a specific and foreseeable threat to the interest in question may not be established by a mere fear of disclosing to EU citizens differences of opinion between the institutions regarding the legal basis for the international activity of the European Union and, thus, of creating doubts as to the lawfulness of that activity (see In ‘t Veld v Council(8));
K	whereas six out of the ten European Ombudsman’s ‘star case’ investigations of 2012 concerned transparency;
L	whereas the statistics for the application of Regulation (EC) No 1049/2001 show a decrease in the number of initial requests in all three institutions;
M	whereas the number of specified documents requested has decreased in Parliament (from 1 666 in 2011 to 777 in 2012); whereas, however, the percentage of requests for unspecified documents, e.g	"‘all documents relating to ...’, has increased in Parliament (from 35,5 % in 2011 to 53,5 % in 2012); whereas the number of Council documents requested has decreased (from 9 641 in 2011 to 6 166 in 2012)(9)
;"
N	whereas the quantitative data presented in the Annual Reports of 2012 indicate that both the Commission (from 12 % in 2011 to 17 % in 2012) and the Council (from 12 % in 2011 to 21 % in 2012) have increasingly fully refused access, while Parliament shows stable figures for full refusal of access (5 % in both 2011 and 2012);
O	whereas the Commission shows a significant increase in confirmatory applications (from 165 in 2011 to 229 in 2012), resulting in a slight increase in fully revised decisions, a decrease in partially revised decisions and an increase in confirmed decisions, while both the Council and Parliament show relatively stable figures for confirmatory applications (Council: from 27 in 2011 to 23 in 2012; Parliament: from 4 in 2011 to 6 in 2012);
P	whereas a number of applications have resulted in complaints being lodged with the European Ombudsman (Commission: from 10 in 2011 to 20 in 2012; Council: from 2 in 2011 to 4 in 2012; Parliament: 1 in both 2011 and 2012);
Q	whereas the European Ombudsman closed a number of complaints in 2011 and 2012 with critical remarks or suggesting further action (Commission: from 10 out of 18 in 2011 to 8 out of 10 in 2012; Council: no information; Parliament: from 0 out of 0 in 2011 to 1 out of 1 in 2012);
