A	whereas human rights dialogues are one of a range of instruments which the EU may use to implement its policy on human rights, and constitute an essential part of the European Union's overall strategy aimed at promoting sustainable development, peace and stability,
B	whereas the universality, individuality and indivisibility of human rights, meaning not only civil and political rights but also social, environmental, economic and cultural rights, must be upheld and promoted, and whereas the EU continues to establish meaningful instruments to that end,
C	whereas any decision to initiate a human rights dialogue is taken on the basis of certain criteria adopted by the Council which notably take into consideration the major concerns on the part of the EU about the human rights situation on the ground in the country concerned, a genuine commitment on the part of the authorities of the country concerned, with regard to such dialogue, to improve the human rights situation on the ground, and the positive impact which a human rights dialogue may have on the human rights situation,
D	whereas the European Union Human Rights Guidelines call for human rights issues to be addressed adequately and systematically within the framework of the overall political dialogue conducted with third countries at all levels,
E	whereas the Council decided in 2004 to examine twice each year the overall status of the dialogues on the basis of an overview and an updated timetable, and whereas, at the same time, the Council underlined that dialogues should not be engaged in for an indefinite period but rather for a certain time-frame, with an exit strategy also being borne in mind,
F	whereas human rights dialogues and consultations are conducted using a wide variety of structures, formats, and procedures, without sufficient regard for the necessary consistency, whereas this lack of consistency may undermine the credibility of EU human rights policy on the international stage, and whereas greater transparency and democratic control over the application of the abovementioned EU Guidelines on Human Rights Dialogues would be desirable,
G	whereas the Council's current practice is to provide a debriefing on the agenda and the objectives of the forthcoming round of structured human rights dialogues/consultations, and to invite a Parliament official to participate along with representatives of non-governmental organisations,
H	whereas the Cotonou Agreement is directed towards sustainable development and centred on the individual as the main protagonist and beneficiary of development policy; whereas this entails respect for, and promotion of, all human rights and fundamental freedoms, and whereas the abovementioned revision of the Agreement of 25 June 2005 resulted in more intensive political dialogue under Article 8, particularly with regard to human rights,
I	whereas failure by one of the parties to fulfil an obligation stemming from the principle of respect for human rights, democratic principles and the rule of law as referred to Article 9 of the Cotonou Agreement results in the initiation of a consultation procedure under Article 96 to redress the situation,
J	whereas, although Article 8 of the Cotonou Agreement, which provides for political dialogue between ACP countries and the EU, and also for a regular assessment concerning respect for human rights, democratic principles, the rule of law and good governance, is to be welcomed, concern remains that this provision is used to circumvent the consultation procedure under Article 96 in cases of human rights violations,
