A	whereas employee financial participation (EFP) schemes can offer direct financial benefits above and beyond agreed basic remuneration structures through:
B	whereas employees face a double risk when the employer is affected by a crisis: on the one hand, the risk of losing their job and income and, on the other, the risk of losing capital invested in the company;
C	whereas there are three main EFP models for a company to choose from: profit sharing (cash-based, deferred or in shares), individual employee share ownership (employee shares or stock options) and employee stock ownership plans (ESOPs); whereas EFP can be in the form of shares or cash;
D	whereas the most appropriate EFP model will often depend on the size and status of the company, notably whether it is listed or unlisted;
E	whereas EFP, particularly in the form of ESOPs or partial ownership, can act as a shock absorber, allowing bonuses or other forms of supplementary pay or reward to be managed in trusts by third parties, spreading the investment risk among the company’s principal shareholders and ensuring that workers have a portfolio of saved shares;
F	whereas financial participation by employees in their undertaking entails a number of potential risks for workers; whereas financial participation should not be used to avoid compliance with labour law, or as a means of reducing acquired social and labour rights or applying pressure to increase labour market flexibility;
G	whereas if employees obtain from their company’s owners a priority buy-out right, and are thus able to take over companies in financial difficulty, they may seek to safeguard their own jobs and this procedure may reduce uncertainty about their continued employment when there is the possibility of buyouts by other companies; whereas employee ownership may address company succession problems, as a company is often closed down or sold off for possible rationalisation or closure when succession is not possible; whereas this procedure may be helpful in particular for SMEs and micro enterprises in securing the continuation of sustainable commercial operations; whereas these advantages can only be secured in combination with the participation of workers;
H	whereas the ESOP is an example of an effective employee buy-out model for non-listed companies where an intermediate entity is used to acquire the shares on behalf of the employees; whereas employees are not exposed to additional risk as the acquisition is financed by a profit-share, or a loan which is repaid by profit-shares, which is additional to the employees' salaries;
I	whereas the Spanish sociedades laborales concept is a best-practice example of an EFP scheme for micro-enterprises; whereas it also allows the unemployed to choose to receive their unemployment benefits as a lump sum in order to start a new company or to recapitalise an existing one;
J	whereas EFP reduces short-termism, promotes sustainability and long-termism in strategic decision-making by managers and may increase employees’ interest in long-term commitment and in seeking innovative solutions in the production process; whereas EFP can thus bring stability, development and growth while reducing risks of over-expansion leading to job losses; considers that these effects can be enhanced by stable and functioning of worker involvement institutions ;
