A	whereas since the relevant goals were charted in the Commission’s 2001 White Paper, a comprehensive EU passenger rights package has been developed for all modes, namely air, rail, waterborne and road transport, affording basic protection to passengers while ensuring a level playing field for carriers;
B	whereas, however, some of these passenger rights are still not being applied completely by all carriers, nor are they being monitored in a harmonised fashion or enforced properly by all national authorities; whereas some of the existing regulations have failed to provide clarity on passenger rights or the responsibilities of service providers and therefore require revision; whereas, in addition, passengers are not well informed about their rights and the quality of service they are entitled to expect, and their legal claims are often difficult to lodge and enforce;
C	whereas this assessment is confirmed by a survey of Members and EP staff carried out by the rapporteur;
D	whereas with its latest communication and other very recent initiatives (revision of Air Passenger Rights Regulation (EC) No 261/2004; Package Travel Directive 90/314/EEC), the Commission is seeking to clarify and strengthen passenger rights in all modes;
E	whereas care needs to be taken to avoid too much bureaucracy for smaller bus operators in rural areas, who often provide a valuable community service for isolated areas;
F	whereas it is essential to strike a balance between the need for passenger rights in the case of rural bus services and the need to ensure that the burden is not so heavy as to make such services unviable in the future;
G	whereas a high level of consumer protection is guaranteed by Article 169 of the Treaty on the Functioning of the European Union and Article 38 of the Charter of Fundamental Rights of the European Union;
H	whereas there is still an ongoing problem with price transparency for consumers booking tickets on the internet,
1	Endorses the Commission’s intention to enforce the current rules on passenger rights more firmly and improve them where necessary, and welcomes its communication as a useful summary of achievements to date;
2	Emphasises that passengers have not only rights but also responsibilities, and that meeting these helps ensure that everything runs safely and smoothly for them and other travellers before, during and after the journey;
3	Is of the opinion that the common criteria (non-discrimination, equal treatment, physical and ICT accessibility, the requirements of ‘design for all’, fulfilment of the transport contract, exact and accessible information given in good time before, during and after travel, and appropriate assistance without delay in the event of problems and possible compensation), together with the ten specific passenger rights listed in the Commission communication, correspond to the main rights cutting across modes and form a solid basis for establishing a legally enforceable charter of passenger rights;
4	Notes that the preconditions of safety and security, including both the technical safety of the transport equipment and the physical safety of passengers, must continue to have priority;
5	Recommends that the Commission include in its list of passenger rights the right to a minimum quality services standard on the part of carriers and that it set out a clear definition of such a standard;
6	Points to the need for the forthcoming Commission initiatives concerning passenger rights to tackle what is missing in the fragmented state of the existing regulations, namely a seamless travel chain for all passengers across all modes of transport; in the upcoming reviews of the EU rules on passenger rights (for air, rail, waterborne and road transport), improved convergence between the different legislation in those four areas should be considered as a priority and amendments introduced accordingly;
7	Calls on the Commission to carefully review and oversee the implementation of comprehensive regulations which avoid ambiguities and misunderstandings relating to passenger rights and the responsibilities of service providers;
8	Considers in particular that the definitions of delays and cancellation should not create any distortion between the rights applicable in different transport modes;
9	Is aware that there are structural differences within individual transport modes and that any single cross-cutting regulation on passenger rights must take this into account; recognises that such a regulation cannot be drawn up at present, as the regulations on passenger rights in waterborne and bus and coach transport have not yet entered into force, although it must be the declared aim in the medium term; believes, however, that a holistic approach is needed, so as to integrate all passenger rights – inter alia to compensation, reimbursement and information – into a common legislative framework providing conditions for fair competition between the different transport modes;
10	Calls on the Commission therefore, at this stage, to draw up guidelines on the application and implementation of rights in all transport modes which will not have the effect of either standardising the laws or watering down passenger rights, and which recognise the differing requirements of each mode as well as aspects common to all;
11	Recommends that the Commission prepare a Common Frame of Reference (CFR) for passenger law, containing principles, definitions and model rules for passenger legislation for all modes of transport, in order to form a basis for the further consolidation of passenger law; the Passenger CFR should thus follow the example of the CFR on European contract law;
12	Takes the view that passengers’ rights and passenger service must be adapted to changes in patterns of travel, and draws particular attention in this regard to the new challenges posed by intermodal travel and the associated information and reservation systems for both passengers and travel companies; underlines the need to adapt travellers’ rights and operators’ obligations, inter alia in the field of package travel,(5) to reflect the current state of affairs, and calls on the Commission speedily to put forward a revised proposal to remedy, as a matter of priority, the current shortcomings affecting the scope of rules, the online sale of travel packages and abusive clauses in contracts;
13	Stresses the importance of the EU continuing to address passenger rights in bilateral and international agreements in relation to all modes of transport, with a view to the improvement of passenger protection beyond its borders;
14	Welcomes the Commission’s decision to maintain its information campaign on passenger rights up to 2014; recommends that national consumer protection authorities and travel agencies be involved in the campaign, since they can do a great deal to educate passengers about their rights (for instance by producing literature for travel agencies or web content); maintains, meanwhile, that key information including passenger rights and, possibly, operator performance reviews should be made accessible by the same sources so as to facilitate passenger enquiries; invites public authorities, national consumer protection agencies and organisations representing all passengers to launch similar campaigns;
15	Calls for the list of rights common to all modes to be circulated widely, in a concise form and in all official EU languages;
16	Points out that a trip is a contract between the service provider and the consumer that can take various forms, and that the consumer should therefore know all the details of this contract at the point when the contract is drawn up, while any subsequent changes should be made known to those involved in a timely manner; considers that this contract should contain information on relevant aspects of the trip and on the passenger’s rights in case of problems;
17	Calls on all transport operators and other service providers concerned to make greater efforts to inform passengers more fully, particular in cases of crossborder travel; considers that information must be readily understandable, accurate, complete, easily accessible for all and available in different formats and in the national language as well as in English, and should include details regarding relevant websites and smartphone applications, as well as postal addresses for complaints and complaint forms;
18	Calls, moreover, for passengers to be informed of their rights in the same way as they are informed of their obligations;
19	Stresses that the rights and obligations of passengers and of other relevant stakeholders (e.g	transport operators, infrastructure managers, persons accompanying disabled passengers) must be set out, and all pre-journey travel information (including websites), reservation systems, real-time travel information and online services must be made available to the passenger in formats that are accessible to persons with disabilities or reduced mobility;
20	Calls on carriers to provide information on passenger rights on travel tickets, especially contacts details for help and assistance;
21	Stresses that where through-ticketing applies, clear information should be provided on the liability of the carriers in the event of damage to baggage during the journey, as well as on differentiated baggage allowances, compensation for delays, and the rules applying between carriers, and also on adequate rerouting in case of travel disruption or missed connections, including intermodal rerouting;
22	Welcomes the Commission’s new smartphone application, which provides information on passenger rights in several languages and in a format accessible to passengers with disabilities; calls on the Member States and carriers to press ahead with the development and use of similar modern technologies (including SMS and the use of social networks, video-based sign language services, and text-based services to ensure the inclusion of deaf, hard-of-hearing and speech-disabled users); calls on public authorities, consumer protection bodies and organisations representing the interests of all passengers to launch similar initiatives; invites the Commission, furthermore, to take account at all moments of the circumstances of elderly people, who are not always equipped with modern technology when travelling; takes the view, moreover, that consideration should be given to making the internet available free of charge at airports, stations and other major departure points, so as to enable fuller use of these services;
23	Urges the Commission to promote the use of new technologies for all modes of transport, to be applied to the issuing of boarding cards that can be retained, are valid and can be shown using electronic devices, in order to speed up boarding procedures and make travel more environmentally sustainable;
24	Recommends that adequately staffed information points and helpdesks which are physically and ICT-accessible and whose staff are adequately trained to respond to persons with disabilities or with reduced mobility need be set up at visible and centrally located places of departure and arrival (airports, railway stations, bus terminals, and ports) in order to provide more comprehensive assistance to passengers in the event of individual or collective travel disruption, paying particular attention to passengers travelling with children and to persons with disabilities or reduced mobility; recommends that there should be properly trained personnel at hand who are able to take immediate decisions on rerouting or rebooking, assist in cases of lost, delayed or damaged luggage, and deal with claims for compensation or reimbursement; at small and unstaffed railway and bus stations, alternative solutions, such as an information phone number or a web-page, should be made available;
25	Takes the view that all transport companies must provide accessible and effective telephone assistance for all passengers once a trip has been booked; such assistance must include the provision of information and alternative proposals in the event of disruption and, in the case of air, maritime and rail transport, its cost should in no circumstances exceed that of a local call;
26	Believes that when buying tickets passengers should be properly informed about overbooking;
27	Calls on the Commission to update all sources of information ((its website, documents, brochures) regarding passenger rights as applying to the different transport modes, taking account of the latest legal decisions and particularly those of the European Court of Justice;
28	Calls on the Commission to extend the obligation to report on the standard of service, which already applies to railway undertakings, so as to cover carriage by other modes, taking account of their respective specificities; is of the opinion that published comparative data could help to guide passengers and could be used by carriers for advertising purposes;
29	Calls on the Commission to oblige the Member States to gather statistical data on infringements of passenger rights and ways of dealing with all complaints, on the number and length of delays, and on lost, delayed or damaged baggage; calls on it to analyse the statistical data as provided by the Member States, publish the results and create a data bank for the exchange of information; also calls on the Commission, in cooperation with the Member States and the national enforcement bodies, to take the necessary measures in this regard;
30	Considers that the websites of many transport operators are still rather unclear and can mislead consumers when they are booking tickets; calls on the Commission to enable the current legislation on price transparency and unfair commercial practices to be implemented and enforced effectively, in accordance with Directives 2011/83/EU and 2005/29/EC, and to consider introducing a system of penalties to be applied should it be established that EU legislation on price transparency has been infringed;
31	Calls on the Commission to ensure that, notably in computerised reservation systems governed by Regulation (EC) No 80/2009, non-optional operational costs are included in fares, and that genuinely optional items are published and bookable with all necessary information and fees for ancillary services (such as charges for payment by credit card or handling luggage), so that no extra costs are added just before a purchase is made and passengers can clearly differentiate between non-optional operational costs included in fares and bookable optional items;
32	Calls on the Commission to ensure closer monitoring of websites and to notify the national enforcement bodies where there are misapplications of the existing regulations, with a view to their reinforcement;
33	Calls on the Commission, in cooperation with the national authorities, to consider the implementation of a harmonised, intermodal vision of the content of passenger transport services and of the elements of the price to be included in the basic fare for all transport modes;
34	Believes that the hard core of services to be included in the basic fare should at least cover all operational costs indispensable to transport passengers (including those linked to the carrier’s legal obligations, such as safety, security and passenger rights), all aspects essential for travel from the passenger’s perspective (such as the provision of tickets and boarding cards and the carrying of a minimum amount of luggage and personal belongings), and all costs related to payment (such as credit card costs);
35	Calls on the Commission to address the proliferation of unfair terms in air carrier contracts, such as the unfair requirement that passengers must use the outgoing part of a return ticket in order to be able to use the return part and that they must use all the tickets for a journey in consecutive order;
36	Calls on the Commission to ensure that ticketing and transparent pricing are available to everybody without discrimination, independently of the location or nationality of the consumer or the travel agency, and that price discrimination against passengers on the basis of their country of residence is more thoroughly investigated and, where identified, fully eliminated;
37	Calls on the Commission to deal with the transparency and neutrality of distribution channels which have developed outside the scope of Regulation (EC) No 80/2009 on computerised reservation systems;
38	Reiterates its call on the Commission to propose measures for the introduction of common standards for the carriage of hand luggage, so as to protect passengers against excessive restrictions and allow them to carry on board a reasonable amount of hand luggage, including purchases from airport shops;
39	Urges the Commission to accelerate the tabling of a legislative proposal revising the Package Travel Directive 90/314/EEC, in order to ensure that consumers and firms in the sector have a clear legal framework, for both standard situations and exceptional situations; believes, moreover, that in its revision the Commission should consider making the same legislation applicable to all parties offering tourism services, since the quality of services provided to the consumer and fair competition should be prime factors in this context;
40	Expects the Commission, in its revision of the Package Travel Directive, to fully examine the impact of e-commerce and digital markets on consumer behaviour within the European tourism industry; believes it should step up its efforts to improve the quality and content of information provided to tourists and that such information should be reliable and easily accessible to consumers;
41	Notes that EU passenger rights law is still not being applied and enforced in the same way in all transport modes and in all parts of the EU, a fact which impedes free movement within the internal market, since it affects the confidence of citizens when travelling and undermines fair competition among carriers;
42	Urges the Commission to provide a clear set of rules for the establishment of national enforcement bodies, in order to facilitate a more transparent and easier access of passengers to those bodies;
43	Considers the fusion of national enforcement bodies from different modes of transport to be a necessary step towards achieving a consistent implementation of passenger rights;
44	Calls on the Commission to ensure that the national enforcement bodies work more closely together, adopt more uniform working methods, and exchange information intensively at national level and EU-wide with a view to networking and implementing, and to use all its powers, including resort to the infringement procedure where necessary, to ensure that the relevant EU legislation is implemented more consistently;
45	Recalls that the application of a uniform working method for all national enforcement bodies will ensure the harmonised enforcement of passenger rights in all Member States;
46	Calls on the Member States to deploy adequate resources so as to ensure effective enforcement and collaboration with national enforcement bodies in other Member States; underlines the importance of uniform, effective, dissuasive and proportionate sanctions and compensation schemes in order to create a level playing field and introduce powerful economic incentives for all actors involved to comply with the provisions on passenger rights;
47	Calls on the Commission to use its influence to create joint complaint-handling machinery for the national enforcement bodies, in the form of a central electronic clearing house; believes that this clearing house should advise passengers lodging complaints and, to save time and costs, refer them to the appropriate national enforcement body; recommends, as regards the information and advice to be obtained through the clearinghouse, that a standard email address be adopted and a free EU-wide hotline set up;
48	Calls on the Commission to promote guidelines for the prompt settlement of complaints using simplified procedures;
