A	whereas Turkey, as a candidate country, is obliged to abide by the acquis communautaire and to commit itself to respect for human rights, including women's rights and gender equality; whereas Turkey is invited to continue carrying out and supervising the implementation of legislative reform, as well as organising awareness-raising activities to combat violence against women, including domestic violence;
B	whereas gender equality policy holds great potential for reaching the objectives of Europe 2020 by contributing to growth and full employment;
C	whereas Turkey is making limited progress in improving and implementing the legislative framework so as to ensure equal participation by women in social, economic and political life;
D	whereas the Commission has emphasised in its 2010 and 2011 progress reports on Turkey that sustained further efforts are needed to convert the existing legal framework into political, social and economic reality; whereas the Commission has further stated that gender equality, fighting violence against women, including honour killings, and combating early and forced marriages remain major challenges for Turkey; whereas gender equality, women's rights and gender mainstreaming should be upheld in the new Turkish Constitution which is to be drafted;
E	whereas concerted and coordinated action is especially needed in the areas of violence against women, education, work, and representation at national and local level;
1	Calls on the Turkish Government to uphold and strengthen the principles of equality and women's rights by adopting and amending its legislative framework, including the planned process for a new constitution;
2	Stresses that economic and social underdevelopment in disadvantaged areas of Turkey, as well as problems stemming from immigration, poverty and prevailing patriarchal social structures, aggravate women's problems and undermine their position; calls for greater emphasis on the need to consider regional disparities when addressing women's rights and to formulate policies accordingly, while recognising that the problems and inequalities encountered by women of Kurdish origin are, in general, all the greater; calls on the Turkish Government to engage in all necessary reforms and to cooperate with local councils in order to ensure that all women, including those of Kurdish origin, enjoy equal rights;
3	Welcomes the appointment of a new Minister of Family and Social Policies and the establishment of the Committee on Equal Opportunities for Men and Women within the Turkish Parliament, which is making successful efforts, in connection with important matters such as violence against women and child marriages, to conduct investigations, draw up reports and hold consultations with a range of organisations, including NGOs;
4	Emphasises the importance of effective coordination in ensuring gender mainstreaming; welcomes, therefore, the efforts being made by the Turkish government to enhance cooperation on gender mainstreaming between state authorities; encourages the Turkish government to adopt further strategies, with the active and non-discriminatory participation of civil society, aimed at guaranteeing and effectively monitoring the implementation of full equality, including the elimination of the gender pay gap, and to put the results of this cooperation into practice;
5	Emphasises the need to translate existing gender-sensitive legislation into practice throughout the country, by allocating sufficient financial and human resources, providing for consistency, and developing monitoring mechanisms that are based on clear, measurable objectives;
6	Calls on the Turkish government to acknowledge the importance of civil society participation in the development and implementation of gender policies, and to ensure the involvement of NGOs at central and local level with a view to arriving at the most favourable policies for women;
7	Welcomes Turkey‘s progress in registering every child at birth, to a rate now standing at 93 %; underlines the need for consistent and systematic collection of gender-specific statistics in order to monitor progress in the sphere of the implementation of legislation or loopholes in national laws;
8	Wishes to know what progress the Turkish government has made in recognizing the rights of lesbian, gay, bisexual and transgender people in public life;
9	Emphasises that, according to official data from the Turkish Statistical Institute, 39 % of Turkish women have encountered physical violence at some point of their lives; is deeply concerned at the regularity and severity of violence against women, including honour killings, early and forced marriages, and at the ineffectiveness of the existing remedies and the lenience of the Turkish authorities as regards punishing the perpetrators of gender-based crimes;
10	Calls on the Turkish government to take more effective action in combating honour killings, in the form of legislative, legal and financial measures to prevent such killings and punish the perpetrators, as well as all family members who silently condone violence against women, especially in the case of honour killings, and to assist the victims; asks the Turkish government whether the number of victims has shown any decrease in the years following the amendment to the Turkish Penal Code classifying honour killings as an aggravating circumstance in cases of murder; also asks it how often judges have ruled on honour killings and what the punishments have been;
11	Calls on the Turkish government to conduct a research on the sudden increase of female suicide cases in eastern Turkey and to undertake a thorough investigation of the phenomenon of ‘honour suicide’, as well as providing help and support for women who are under pressure from their families and those around them, with a view to preventing situations in which instead of committing honour killings families pressurise women into committing suicide;
12	Takes the view that any violence against women is unacceptable; calls on the Turkish government to adopt and implement a zero-tolerance policy towards violence against women, by adopting, supervising and implementing appropriate legislation to protect victims, punish perpetrators and prevent violence;
13	Welcomes the replacement as from 8 March 2012 of Law No 4320 on the Protection of the Family with Law 6284 on the Protection of the Family and the Prevention of Violence Against Women; stresses the importance of ensuring a broad scope of application, regardless of the nature of the relationship between the victim and the perpetrator and of gender identity, effective legal remedies and protection mechanisms, and strict and immediate implementation of the legal framework with no concessions, in order to eradicate violence against women, with dissuasive and severe punishments for the perpetrators of violence against women; stresses the need to make necessary provisions for the removal of violent spouses or partners, and to guarantee the victims' effective access to the courts and to protection measures;
14	Calls on the Turkish government to establish a monitoring system, with benchmarks and timelines, for the implementation of the National Action Plan to combat violence against women, and to make a strong commitment to the effect that it will fund the plan to a sufficient degree;
15	Advocates advanced training for police officers, health personnel, judges, prosecutors, religious personnel and other persons in official positions on the prevention of domestic violence; to complement these efforts, reiterates the need for a mechanism to identify and investigate those who fail to protect and assist victims and for the allocation of sufficient budgetary resources to protection measures;
16	Welcomes the establishment of a specialised domestic violence bureau within the Ankara Chief Public Prosecutor's Office; stresses that by ensuring that the entire legal process in cases of violence against women is handled by public prosecutors who are experts in domestic violence, by granting this specialised bureau the authority to issue immediately effective direct orders to the police to arrest the perpetrator and protect the victim, including the immediate enforcement of protection orders and transfer to shelters, this office has achieved an important step in combating violence against women, protecting the victims and punishing the perpetrators; in order to extend this level of protection to the entire country, calls on the Turkish government to establish specialised public prosecutors' bureaus to deal with domestic violence in all the country's provinces;
17	Calls on the Turkish government to guarantee effective access of victims to suitable legal information, legal aid and appropriate judicial proceedings through which they can obtain justice, in such a way as to organise the defence of their rights without the threat of further violence;
18	Supports the position that protection mechanisms should be equally accessible to women of immigrant origin who face additional problems (such as language barriers, isolation within families, etc);
19	Welcomes the initiatives of the Turkish government in reorganising the system of shelters, in consultation with all stakeholders; notes that the official number of shelters for women who have been victims of violence, according to the General Directorate on the Status of Women, is 81, which is still very low and does not meet the needs of a population of approximately 70 million; calls on the Turkish government to set up shelters spread evenly throughout the country in sufficient numbers, in line with the provisions of the Council of Europe Convention of 11 May 2011 on preventing and combating violence against women and domestic violence, thereby meeting the goal it set for itself with the Law on Municipalities, and to create a shelter in every municipality with at least 50 000 inhabitants; notes that shelters must be spread throughout the country, with a proper balance between rural and urban areas; emphasises the importance of introducing mechanisms for increasing security, capacity and supervision in the existing shelters and for imposing sanctions for non-compliance, of employing well-trained and well-paid social service personnel and ensuring, by means of professional training courses and other services, that women in shelters acquire adequate capabilities to build a new life for themselves and their children; stresses the importance of non-disclosure of the location of these shelters for the safety of the victims;
20	Underlines the importance of treatment of men with a tendency to violence; suggests, therefore, that men against whom a restraining order has been issued should be rehabilitated by probation bureaus;
21	Welcomes the setting-up of telephone helplines and the establishment of the Centres for Prevention and Monitoring of Violence, where victims of gender-based violence receive medical treatment and psychological counselling during their court cases in order to prevent repeated victimisation;
22	Calls on the Turkish government to criminalise forced marriage and to draw women's and men's attention, by means of information campaigns, to the right to freely choose one's partner; underlines the importance of awareness-raising in schools and for parents on the unlawfulness of forced marriages;
23	Is deeply concerned over the inferior status of single women, divorcees, women who marry with a religious ceremony only, meaning that their marriage has no legal status, and women from minority groups;
24	Points to the importance of fostering respect for women who are members of religious minorities and promoting inter-faith dialogue;
25	Underlines the importance of education in empowering women and ensuring gender mainstreaming gender at all educational levels;
26	Notes that the right to education is a human right under Article 26 of the UN's Universal Declaration of Human Rights of 10 December 1948;
27	Welcomes the fact that the participation of girls in primary education (grades 1-8) has been increasing and that the gender gap in primary education is now virtually closed; considers it regrettable, however, that the gender gap in secondary education has slightly widened, and urges the Turkish government to take all necessary action to diminish this gap and to introduce further measures to ensure that all children attend school;
28	Calls for the promotion within the education system of vocational schools that would give women the opportunity to learn a trade or train for occupations in the services sector;
29	Calls on the Turkish government to combat sexual exploitation, sexual abuse, domestic violence, poverty, illiteracy and the exploitation of girls, and to provide equal opportunities for access to education, without distinctions made solely on grounds of age, language, ethnicity or sex;
