A	whereas the protection of animals in the 21st century is an expression of humanity and a challenge facing European civilisation and culture; whereas all action designed to ensure the protection and welfare of animals should be based on scientific findings, as well as on the principle that animals are sentient beings whose specific needs should be taken into account, as laid down in Article 13 of the Treaty on the Functioning of the European Union;
B	whereas the transport of animals is a result of economic and logistical factors, while at the same time it can give rise to additional social and environmental costs (increased road traffic, additional CO2 emissions);
C	whereas the transport of animals needs to be dealt with from both within and outside the EU, and animals coming from third countries must be thoroughly controlled and monitored, thus ensuring both a more balanced competitive situation for European producers and an incentive for improving standards of animal transport in third countries;
D	whereas EU rules on animal welfare must not give rise to distortions in free trade in goods or result in disproportionate financial costs, and it is necessary to bear in mind the particular disadvantageous geographical situation of the peripheral and outermost regions;
E	whereas the transport of meat and other animal products is technically easier and ethically more rational than the transport of live animals for the sole purpose of being slaughtered;
F	whereas the transport of animals over significant distances in unhygienic and unfavourable conditions may increase the risk of transmission and spread of diseases;
G	whereas maintaining the principles of animal welfare can influence the quality of animal products;
H	whereas animal slaughter and meat processing at the closest possible proximity to the breeding location can help stimulate rural areas and their sustainable development; whereas it should be recognised that there is not always a variety of appropriate slaughterhouses available in sufficient proximity and there are serious economic challenges involved in sustaining small local slaughterhouses; whereas high standards of hygiene and other requirements under EU legislation on this type of installation have brought about a restructuring of slaughterhouses and a decline in their numbers; whereas, therefore, it is necessary to investigate ways of making local slaughterhouses economically viable;
I	whereas limitations on transport time and overly restrictive conditions may compromise regular market supply in certain countries and peripheral regions in EU territory, resulting in some companies ceasing to be economically viable, with all the consequences associated with that loss of competitiveness,
J	whereas the conditions under which animals are transported are a matter of interest to all;
1	Takes note of the Commission report presenting the state of implementation of Council Regulation (EC) No 1/2005, which contains the conclusion that the Regulation has had a positive impact on the welfare of animals during transport, but notes that severe problems during animal transport persist, due mainly to poor compliance and implementation in the Member States;
2	Calls on the Commission to ensure an effective and uniform enforcement of existing EU legislation on animal transport across all Member States; considers that better enforcement is central to ensuring the effectiveness and workability of the existing legislation in order to improve transport conditions and avoid distortion of competition across EU Member States;
3	Strongly condemns the weak scientific basis and data on which the Commission report is based, such as a study from an external contractor based mainly on a survey to be completed by parties directly involved in or having a direct interest in the transport of animals;
4	Expresses concern that there is a risk that in some instances the data from the Member States contained in the report, without any possibility of exact verification, may not fully reflect the actual state of affairs with regard to the transport of animals because of the differing methods and control mechanisms used in individual Member States;
5	Is concerned that the degree of implementation of the rules governing the transport of animals varies significantly between individual Member States, and therefore calls on the Commission to adopt measures to secure full and uniform monitoring of adherence to the transport conditions;
6	Urges the Commission to take measures to increase cooperation and communication between the competent authorities in different Member States;
7	Points out that the Commission report does not contain a full evaluation of all the costs of animal transport, limiting itself to the impact on intra-EU trade, regional and socioeconomic implications, effects on animal welfare, scientific underpinning and control, and compliance with and enforcement of Regulation (EC) No 1/2005; therefore calls on the Commission to present a full evaluation of all the economic, environmental and social costs and benefits incurred by the transport of animals, including a comparison between the transport of animals for slaughter and the transport of carcasses and food products, as well as the effect of transport on the price of meat products, paying particular attention to the outermost regions and involving all stakeholders;
8	Calls on the Commission to implement an extensive consumer information campaign on the subject of the European regulations on animal welfare, providing continuous information on the changes being required of European producers for the purposes of raising the profile of their work and improving the added value of their production;
9	Points out that during the 2005-2009 reporting period the number of animals transported increased significantly: cattle by 8 %, pigs by 70 % and sheep by 3 %, and that only for horses was there a decrease of 17 %; stresses that two- thirds of consignments concern transport periods of less than 8 hours, while 4 % of transports are longer than the maximum journey time and thus require offloading and resting before continuing the journey; regrets that for nearly 2 % of consignments journey times were not available, which represents a more than fivefold increase compared to 2005;
10	Believes that animals should as a principle be slaughtered as close to their place of rearing as possible; notes in this connection that consumers are in favour of shorter transport times for animals destined for slaughter, but at the same time prefer to buy fresh meat; calls on the Commission, therefore, to explain what consequences are to be drawn from this; acknowledges that owing to lack of enforcement the Regulation has not fulfilled the aim of limiting the transport of live animals for slaughter, but that it has made a contribution to improving animal welfare during transport; calls on the Member States to properly implement the existing legislation on animal transport, and calls on the Commission to promote, where possible, local processing; believes that EU policy should aim at helping create short and transparent supply chains, while safeguarding market supply in all Member States and in the outermost regions; stresses that EU hygiene legislation, while ensuring the highest level of protection for consumers, should not unnecessarily hamper the development of mobile or small-scale regional slaughter and processing facilities;
11	Calls on the Commission to come up with a clear definition of what local slaughterhouses are;
12	Recalls that Article 32 of the aforementioned regulation states that the Commission report must take into account ‘scientific evidence on welfare needs of animals’, and may be accompanied if necessary by appropriate legislative proposals concerning long journeys;
13	Acknowledges Written Declaration No 49/2011 of the European Parliament supporting an eight-hour journey limit for animals to be slaughtered, but recognises that such a demand alone has no scientific basis; considers that animal welfare during transport in some instances depends more on proper vehicle facilities and on the proper handling of animals, as documented in the EFSA opinion of December 2010; nevertheless, asks the Commission and the Member States to lay down guidelines for best practice with a view to improving the implementation of Regulation (EC) No 1/2005, and to reinforce control mechanisms in order to guarantee animal welfare;
14	Insists on a reconsideration of the issue of limiting the transport time of animals destined for slaughter to eight hours taking account of loading time, irrespective of whether this takes place on land or at sea, with some exceptions taking into account geographic conditions in the outermost regions, sparse road networks, remote location or the option of longer transport of some animal species confirmed by scientific research results, provided that the rules on animal welfare are complied with; points out that it should be possible to extend transport times in the event of unforeseeable transport delays (traffic jams, breakdowns, accidents, diversions, force majeure, etc), while complying with animal welfare principles and after taking account of all the possibilities available;
15	Highlights the fact that the Commission's report stresses in particular in its conclusions, in agreement with the opinion of EFSA, that ‘it appears that parts of the Regulation are not fully in line with the current knowledge’; believes that for this reason it is important to underline the need to consider the latest scientific knowledge in preparing regulations on animal welfare; highlights the fact that the EFSA opinion stresses that other aspects come into play in the welfare of animals aside from the duration of the journey, such as proper loading and unloading, as well as the design of the vehicles;
16	Is aware of the considerable investments made by many transporters under difficult economic conditions and, welcomes the improvements in terms of the training of drivers, enhanced vehicle specifications and the quality of animal transport noted in the Commission's report; regrets, however, that the Commission's findings lack sufficient reliable data; takes note that owing to the considerable investments required, many producers and slaughterhouses, most of them small ones, have ceased activity, especially in isolated and peripheral areas of Europe;
17	Points to the considerable differences existing between Member States as regards the costs of upgrading vehicles (for example a range of € 250 to € 6000 for the installation of satellite navigation), which seriously affect  the level playing field within the Internal Market, and criticises the Commission for not having investigated the reasons for these differences;
18	Calls on the Commission, in view of the situation described above, to present a full evaluation of all the economic, environmental and social costs incurred by the transport of animals;
19	Believes that animal welfare legislation, as a matter of principle, should be based on science; calls on the Commission, therefore, to update the rules on animal transport in relation to the gaps existing between the legislation and the latest scientific evidence as identified by EFSA;
20	Welcomes the fact that in its report the Commission used the scientific research presented by EFSA, which highlights  the need to significantly reduce the length of transport time for horses and correlates with the suggestions advanced in Parliament's Written Declaration of 25 February 2010;
21	Regrets that despite the new scientific evidence on horse transportation times submitted by EFSA, no recommendations for legislative changes were included in the Commission's report; requests that the Commission propose a considerably shortened maximum journey limit for all movements of horses for slaughter, in accordance with Council Directive 2009/156/EC; insists furthermore on a thorough, science-based review of welfare standards for horses, if necessary accompanied by legislative proposals, including a reconsideration of vehicle design standards, space allowances and water provision;
22	Points out that Recital 9 of Council Regulation (EC) No 1/2005 requires that suitable provisions should be proposed for poultry as soon as the relevant EFSA assessments are available; regrets, therefore, that the Commission's report does not take the transport of poultry into account, despite the fact that poultry constitute the main category of animals transported in Europe; calls on the Commission, accordingly, to review the existing EU legislation on the transport of poultry on the basis of the latest scientific evidence;
23	Calls on the Commission and Council to review Council Regulation (EC) No 1/2005 in the light of the latest scientific evidence published by EFSA, and to introduce improvements relating in particular to space allowances, such as using a kg/m2 calculation for horses and an algometric equation relating size to body weight for cattle and sheep, and linking the maximum stocking density of broilers in containers to thermal conditions;
24	Requests the Commission, in its bilateral trade negotiations with third countries, to demand implementation of the EU's animal welfare rules and to defend the internationalisation, within the framework of the World Trade Organisation, of the Community provisions on the subject;
25	Welcomes the information on the introduction of a navigation system for monitoring the transport of animals, but is disappointed that large differences in implementation exist between Member States and that overall this system is being used only to a limited extent for the purposes of monitoring the transport of animals; requests that the Commission make legislative proposals before 1 January 2014, aimed at creating an EU-wide common framework for data collection and control through satellite navigation, based on the uploading of data in real time;
26	Expresses disappointment that better use has not been made of emerging technologies which would assist in this area and reduce costs in the long run;
27	Calls for a transition to electronic technologies so that Member States can make things easier for companies by facilitating the storage and communication of data requested by the various administrative offices;
28	Calls on the Commission to undertake research into how new and existing technology can be applied in livestock vehicles to regulate, monitor and register temperature and humidity, which are essential elements for controlling and protecting the welfare of specific categories of animals during transport, in line with the EFSA recommendations;
