A	whereas natural disasters in the European Union have caused the deaths of 65 000 people since 1980 and have cost EUR 124,2 billion, according to UN figures,
B	whereas the torrential rain in August 2005 caused the most serious floods in Europe since 2002 and caused the death of 70 people,
C	whereas fires once again destroyed thousands of hectares of forest in 2005 and, what is more serious, cost the lives of more than 30 civilians and firemen, and the extraordinary drought has contributed and continues to contribute to the worsening of this phenomenon, which has become an annual scourge for the regions and countries affected,
D	whereas the fires have resulted in major personal tragedies involving in particular the destruction of houses and agricultural property and the loss of hundreds of animals,
E	whereas the drought in 2005 was of exceptional intensity and duration, especially in the south and west of Europe, and severely affected practically the whole of Portugal and wide areas of Spain, France and Italy,
F	whereas natural disasters have catastrophic short and long-term effects on the economy of the regions, especially in less prosperous areas concerned by the convergence objective or ones affected by natural constraints, with damaging repercussions for infrastructure, economic potential, employment, the natural and cultural heritage, the environment and tourism, all of which has an adverse effect on social and economic cohesion,
G	whereas droughts and persistent fires are speeding up the process of desertification of large areas of southern Europe, especially in Mediterranean forested areas and in extensive woodlands comprising a single, non-native species which is highly vulnerable to fire, seriously threatening the quality of life of the populations affected, depriving them of the water required for basic survival needs and resulting in the loss of all crops and hence in speculation in the price of animal feed,
H	whereas natural disasters occur when an extreme weather situation hits a vulnerable area and, therefore, it is necessary to diminish the sensitivity of these regions, bearing in mind that extreme climatic phenomena are becoming increasingly frequent,
I	whereas there must be perfect dovetailing between all the synergies created under the European Neighbourhood Policy - in particular with the Euro-Med Partnership countries, which are in a similar situation,
J	whereas, because of their geographical position, the outermost regions are exposed to specific and severe risks of natural disasters, in particular cyclones, earthquakes, volcanic eruptions or even tsunamis,
K	whereas certain factors linked to human activity may aggravate the impact of natural disasters, such as intensive farming, involving the traditional use of fire as a farming tool, deforestation, the massive reduction in the natural flood retention capacity of river basins and intensive urbanisation in areas at risk and also the invasion of mountain areas by city dwellers in pursuit of leisure activities,
L	whereas droughts decisively contribute to the spread of fires, which is the main cause of the deterioration of Europe's forests,
M	whereas the common agricultural policy as successively reformed has promoted the concentration of production which has contributed to the steady desertification of rural areas and the abandonment of farming, thereby increasing the risk of forest fires and aggravating the consequences of drought,
N	whereas the phenomenon of forest fires is also aggravated by the progressive abandonment of the countryside and of farming and its traditional activities, inadequate forest maintenance, the existence of large expanses of forest consisting of one single tree species, the planting of unsuitable tree varieties and the absence of a proper prevention policy with adequate instruments and funding at Community level and inadequately severe penalties in the case of fires started deliberately,
O	whereas the European Union needs to acknowledge the specific nature of natural disasters occurring in the Mediterranean such as droughts and fires and to adapt its prevention, research, risk-management, civil-defence and solidarity tools,
P	whereas Europe should step up measures to adjust to climate change, something which requires effort on the part of local, regional, national and European authorities, but also on the part of the population and of the industrial and transport sectors,
