A	whereas the sheep and goat sectors in the EU are made up of important traditional farming enterprises that support the livelihood of thousands of producers and supply products of exceptional quality with specific characteristics, as well as by-products, thereby serving to underline its socio-economic contribution in rural areas of the EU,
B	whereas sheep and goat farming, including the farming of traditional breeds, play a key environmental role that includes the upkeep naturally of less fertile areas and the preservation of landscapes and sensitive ecosystems; whereas natural spaces of the pastureland type have been preserved for centuries thanks to sheep and goat farming; whereas, in addition, the eating patterns concerned, in which grazing plays a major role, help maintain the biodiversity of the flora, protect wild fauna, and clean up the natural spaces by removing dry vegetable material, a key factor for fire prevention in Mediterranean countries,
C	whereas the sheep and goat sectors in the EU, which are concentrated in less favoured areas, are witnessing a critical decline in production and an exodus of producers, as well as a total failure to attract young sheep and goat farmers to the sector,
D	whereas the current bluetongue epizootic in Europe is very serious because of its duration and propagation, the spread of different serotypes in areas hitherto free from the disease and the serious social and economic consequences of the restrictions on the movement of animals and on trade,
E	whereas the sheep and goat sectors in the EU are characterised by low producer incomes, falling domestic production and declining consumption, especially by the younger generations, and are exposed to increasing international competition on the internal market,
F	whereas the rise in the prices of animal feed and production inputs in general constitutes a particular threat to sheep and goat farming, increasing costs and bringing further pressure to bear on a sector which is already at the limit of its competitiveness,
G	whereas the current economic situation and the expected trends in world demand and the prices of agricultural produce and food make it imperative for the EU to avoid, as far as possible, dependence on imported livestock-farming products and animal feed and to secure a better balance between those products and, in particular, the traditional, protected products of sheep and goat farming, with which the European market was well supplied,
H	whereas the scale of sheep and goat production in northern and southern Europe are significantly different,
I	whereas sheep farming, which has always been exposed to a number of well-known diseases, is now also being affected by emerging diseases such as bluetongue,
J	whereas EU lamb does not have meaningful access to the Community budget for the promotion of agricultural produce and is in need of a sustained promotional campaign to develop consumer preference,
K	"whereas the upcoming Common Agricultural Policy (CAP) ""Health Check"" provides the opportunity to address the relevant policy instruments and CAP support for the sheep and goat sectors,"
1	Acknowledges the urgent need for action to be taken by the Council of Agriculture Ministers and the Commission to ensure a profitable and sustainable future for sheep-meat and goat-meat and sheep and goat milk production in the EU, to encourage the consumption of such products once more, and to retain and attract young sheep and goat farmers to the sector, and advocates the maintenance of these traditional, eco-friendly farming enterprises with their role in supplying the Community market and in providing a Community supply base of EU sheep and goat farming products;
2	"Notes the Commission's intention to review policy instruments since it has been demonstrated that there has been a negative impact; welcomes the further reference to this specific issue in the context of the recently published European Commission communication – Preparing for the ""Health Check"" of the CAP reform ("
3	"Calls on the Council of Agriculture Ministers and the Commission to direct additional financial support as a matter of urgency to EU sheep and goat meat and milk producers in order to develop a vibrant, self-sufficient, market-led and consumer-orientated sheep and goat sector in the EU; calls on the Council of Agriculture Ministers and the Commission to examine the future of these sectors as part of the CAP ""Health Check"" through the implementation of a variety of measures, giving each Member State the flexibility of choosing from the following possible options, while not overlooking the need to avoid distortion of competition on the internal market:"
4	Calls on the Commission to introduce an additional payment for farmers in mountain regions and other areas facing particular difficulties who are engaged in farming with rare traditional and regional breeds of sheep and goat in order to maintain biodiversity in agriculture and to preserve sheep in sensitive areas;
5	"Calls on the Commission, as part of the simplification process in the review of the CAP ""Health Check"", to allow 14 days"" notice to livestock farmers for on-farm cross-compliance inspections;"
6	Notes that the return to the producer for sheep-meat products as a percentage of the retail price is insufficient and draws attention to its declaration on investigating and remedying abuse of power by large supermarkets operating in the European Union
7	Calls on the Commission to investigate the sheep-meat and goat-meat supply chain to ensure that farmers receive a fair return from the marketplace;
8	Calls on the Commission to foster a climate of direct sales by producers and producer organisations in order to limit artificial increases in price;
9	Notes that sheep and goat milk production should be encouraged on the same footing as sheep and goat meat production, particularly in order to guarantee the survival of the whole milk-processing and cheese-production chains where the typical character and quality of their products are widely recognised;
10	Calls on the Council of Agriculture Ministers and the Commission to consider the possibility of introducing Community financing for the application throughout the European Union of the system – intended for 31 December 2009 – of electronic identification for sheep, because, even if this system will improve traceability, flock management and measures against fraud, it will create new administrative burdens and high costs for this sector, which is in crisis;
11	Calls on the Commission to improve its ability to respond to outbreaks of animal diseases as serious as the current outbreak of bluetongue by means of a new EU animal health strategy, research funding, compensation for losses, advances on payments, etc.;
12	Calls on the EU negotiating team at the World Trade Organization talks to reduce the scale of the proposed tariff cuts on sheep-meat and to ensure that the option of sensitive product status for sheep-meat products is available to the EU;
13	Calls on the Commission to reassess existing import quota management regimes to ensure that EU-produced lamb is not exposed to unfair competition;
14	Calls on the Commission to introduce a mandatory EU labelling regulation system for sheep-meat products, which would have an EU-wide logo, to allow consumers to distinguish between EU products and those from third countries, which would be underwritten by a number of criteria including a farm assurance scheme and a country of origin indication, to ensure that consumers are fully aware as to the place of origin of the product; considers that the system must be designed in such a way as to avoid undermining existing promotional labelling schemes at Member State and regional level;
15	Underlines that the most effective and sustainable means of helping the sector lie in developing the market, communicating with consumers, highlighting the nutritional and health benefits of the products concerned and boosting consumption;
16	Calls on the Commission to increase the current annual EU Food Promotion Budget, which is valued at EUR 45 million for 2008, to ring-fence funding for EU sheep-meat and to change, simplify and streamline the practical rules governing the operation of the budget so that lamb products can be given meaningful access to the budget;
