A	whereas more than half of EU citizens and nearly 1.5 billion people worldwide have access to the Internet; whereas one out of three EU citizens conducts online purchases, but only 30 million do cross-border shopping in the European Union,
B	"whereas according to the WTO, e-commerce is defined as ""the production, advertising, sale and distribution of products via telecommunications networks"","
C	whereas a distinction may be drawn between the delivery of content on physical carrier media and content digitally-encoded and transmitted electronically over the Internet and thus independently from physical carrier media, over fixed and wireless networks,
D	whereas e-commerce may be conducted either in the form of business to business, business to consumer or consumer to consumer transactions; whereas trading on Internet platforms has profoundly changed the manner in which people trade goods and services, creating new opportunities in particular for small and medium-sized enterprises (SMEs) to reach new customers across borders,
E	"whereas preserving the openness of the Internet is a precondition for its continuous growth, as well as that of the wider economy and global trade, which increasingly ""run"" on Internet technologies,"
F	whereas SMEs can derive particular benefit from e-commerce in terms of access to external markets; whereas, however, the full development of these new e-commerce methods still comes up against various obstacles as regards their practical application,
G	whereas the free flow of information is essential in order to facilitate e-commerce and an open and secure network allowing dissemination of and access to the Internet as information is the foundation upon which the global economy of the 21st century is being built,
H	whereas Information and Communication Technologies (ICTs) are now ubiquitous in the economy and new platforms and networks are being developed and rolled out; whereas there is a need for open standards which are important for innovation, competition and effective consumer choice,
I	"whereas the further development of the new ""digitalised"" commercial environment has already and will continue to provide new opportunities for traditional and modern trade transactions, to enhance the consumer's position in the commercial chain and to lead to entirely novel business models in consumer-producer relations,"
J	whereas the Internet offers consumers the possibility to make better informed decisions in terms of quality and price compared to traditional means of purchase, and whereas online advertising has become an important means to facilitate cross-border trade for businesses of all sizes, but in particular for SMEs in order to be able to reach new customers,
K	whereas the increasing use of the Internet for trade brings with it significant opportunities, but also certain challenges,
L	whereas companies delivering content services should be encouraged to engage in new and innovative business models embracing the opportunities offered by the Internet and e-commerce,
M	whereas technology and economics will dictate legal solutions given that the current patchwork of legal frameworks is clearly inadequate,
N	whereas e-commerce generally relies on intellectual property protection, and whereas a secure and predictable legal environment for intellectual property protection, as well as exceptions and limitations, is needed to promote technological innovation and the transfer/dissemination of technology,
O	whereas it has been observed that according to the national law of important EU trading partners, a telecommunications licence has to be obtained first in order to be able to provide e-commerce services, creating thus an unnecessary obligation especially in view of the complex procedures which apply for granting these licences,
P	whereas the role of e-commerce amongst members of the WTO has increased rapidly in areas such as banking, the telecommunications sector, the computer industry, the advertising industry, distribution and express mail services; whereas the number of countries not limiting cross-border access in such fields is already substantial; whereas ten years have passed since the launch of the WTO Work Programme on E-Commerce,
Q	whereas the WTO fundamentals of non-discrimination, transparency and progressive liberalisation must be applied in a manner that takes account of the speed and interactivity of the Internet, the methods of electronic payment, disintermediation, the increased integration of business functions into the online system, the greater flexibility of business organisations as well as the greater fragmentation of businesses,
1	Stresses the beneficial influence of the Internet over the different factors and stages in cross-border and international trading of goods and services during the last two decades; underlines that the inherently international character of e-commerce calls for universal understanding and cooperation;
2	Acknowledges that online commercial innovation and creativity is fostering the development of new patterns of trading such as commerce between consumers; points out that online markets act as new intermediaries in order to facilitate exchanges, increase information access at very low cost, and generally expand the scope of business-to-business relationships;
3	Believes that SMEs and young entrepreneurs who are partly or entirely engaged in online trading activities, are really finding a comparatively low administrative and commercial cost platform from which to promote, through customised online advertising, and sell their goods and services to a universally expanding clientele, thus bypassing some trade barriers, part of which are obsolete, and penetrating previously remote and closed markets;
4	Acknowledges that problems with regard to the guarantee of product quality and safety due to the lack of the usual control practices at the distribution stage of online trading  must be addressed in novel ways, such as consumer ratings of vendors and consumer-to-consumer peer review;
5	Calls for a detailed analysis of the influence of online trade upon conventional trading patterns and activities, in order to be aware of and consequently avoid potential adverse effects;
6	Notes with concern that consumers and vendors using ICT are often subject to discriminatory treatment in comparison to consumers and vendors operating in offline markets;
7	"Welcomes the fact that consumers are benefiting from access to a virtually unlimited range of goods and services due to the effective abolition of geographic, distance and space limitations as well as the possibility for transparent and unbiased information, the comparison of prices, the availability of customised online advertising, and the convenience of online ""search and buy"" twenty-four hours per day for anyone connected to the Internet at home, at work or elsewhere;"
8	Notes that the emerging digital market in intangible goods and services is already greater than traditional trading and provision and has, moreover, created a new range of trading concepts and economic values such as digital real estate (domain names) and access to information (search engines);
9	Suggests that illegal behaviour such as counterfeiting, piracy, fraud, breach of transaction security and violation of citizens' private space should not be attributed to the nature of the medium but has to be considered as aspects of illegal commercial activities which pre-existed in the physical world and have been both facilitated and exacerbated due to the abundant technological possibilities provided, occurring mainly when the medium does not operate on a basis of compliance with the rules in force in order to benefit from a regime of managed responsibility; stresses the need to create mechanisms for the adoption and strengthening of the necessary and appropriate enforcement measures and of more effective and concerted coordination, which will permit the combating and elimination of existing illegal online commercial behaviour especially with regard to cases liable to involve major public health risks, such as bogus medicines, without affecting the development of international e-commerce;
10	Supports the unconditional respect for the public morals and ethics of states and peoples, but regrets the increasingly abusive recourse to censorship in respect of online services and products which operates as a disguised trade barrier;
11	Recognises the need for open standards and their importance for innovation, competition and effective consumer choice; proposes that trade agreements concluded by the European Community promote the broad and open use of the Internet for e-commerce, provided that consumers are able to access and use services and digital products of their choice unless prohibited by national law;
