1	Recalls that the international system is undergoing rapid and profound change, driven by the shift of power towards emerging international actors and deepening interdependence, encompassing economic and financial problems, environmental deterioration and climate change, energy and resource scarcity, and interconnected security challenges;
2	Recognises that, in a turbulent global context and at a time of economic and financial crisis, the EU is being called upon to enhance its strategic autonomy to uphold its values, pursue its interests and protect its citizens by developing a shared vision of the main challenges and threats and by aligning its capabilities and resources to adequately respond to them, thereby contributing to the preservation of international peace and global security, including by pursuing effective multilateralism;
3	Is of the view that enhancing strategic autonomy in security affairs entails, for the EU, the capacity to agree upon common political objectives and strategic guidelines, to establish strategic partnerships with relevant international organisations, including NATO, and States to collect adequate information and generate joint analyses and assessments, to harness and, where necessary, pool financial, civilian and military resources, to plan and run effective crisis management operations across the extended range of the Petersberg-type missions, and to frame and implement a common defence policy, laying the first tangible foundations on which to build common defence;
4	Emphasises that the new provisions on Common Security and Defence Policy (CSDP) introduced by the Lisbon Treaty provide a firm political statement of the Union's intention to act as a force for stability in the world and provide a clear legal framework for reinforcing its capacities to pursue its foreign and security policy through a comprehensive approach drawing upon all the instruments available to the EU and its Member States, to prevent and manage crises and conflicts, and to build lasting peace;
5	In particular, recalls that:
6	Underlines that the duty of consistency as defined by the Treaty, the new wording of Article 40 TEU (which states that the implementation of both the CFSP and the other EU policies shall not affect the application of the respective procedures) and recent ECJ case law (see the SALW case) protect both the primacy of the Community method and the distinguishing features and prerogatives of the CFSP, while encouraging the convergence of different policies, instruments, resources and legal bases in a holistic, comprehensive approach, whereby contributing to peace and security in the world becomes a cross-cutting objective of EU external and internal action and the CSDP is one of its instruments; notes that military assets can be also deployed in the event of natural and man-made disasters, as shown in practice by the EU Military Staff coordination of military capabilities in support of civilian-led humanitarian relief operations during the Pakistan floods in 2010, in accordance with the applicable UN guidelines on the use of military and civil defence assets in international disaster relief (Oslo guidelines) and following the request by the Commission;
7	Expresses concern, therefore, that, more than one year after the entry into force of the Lisbon Treaty, there are not yet clear signs of a post-Lisbon EU comprehensive approach enabling traditional procedural and institutional barriers to be overcome, while preserving the respective legal prerogatives when European citizens' security is at stake;
8	Is convinced that a credible external security policy requires deepened interdependence between the Member States and improved internal cohesion and mutual trust and solidarity, similar to what has been achieved in the internal security sphere through Schengen cooperation (whereby Schengen countries, by protecting their own borders, protect the borders of the other Member States, national rules acquire continental scope, and tasks related to the protection of national security can also be performed on the territory of another state or in joint teams operating in accordance with European standards);
9	Regrets the unwillingness of the EU Member States to define a common position on the Libya crisis, on UN Security Council Resolution 1973 and on the ways to implement it; expresses deep concern about the risk of considering ad hoc coalitions of the willing or bilateral cooperation as viable substitutes for CSDP, as no European State has the capacity to be a significant security and defence actor in the 21st century world; recalls that the Lisbon Treaty provides for the possibility to entrust the implementation of a crisis management operation to a group of Member States, but only within the framework of a Council decision defining the objectives, scope and conditions of their implementation, and with the association of the HR/VP; insists that a common response to the developments in Libya is essential to formulate a credible new approach for our southern neighbourhood policy; reiterates that the mandate given in UN Security Council Resolution 1973(2011) to protect Libyan civilians should not be exceeded through the disproportionate use of force; calls on the VP/HR to take concrete measures to secure an early ceasefire in order to stop the bloodshed and suffering of the Libyan people; urges the VP/HR to play a strong and direct role in fostering political initiatives in this direction; considers it crucial to work closely with the Interim Transitional National Council, the African Union and the Arab League in order to channel the current military conflict towards political and diplomatic solutions, including the objective of securing the resignation of the Gaddafi regime;  underlines that the elaboration of a strategy for the Sahel region and the Horn of Africa is yet another concrete opportunity to demonstrate the ability of the EU to act both on security and development challenges;
10	Urges the European Council to carry out its task of identifying the strategic interests and political objectives of the EU by drawing up a European foreign policy strategy geared to international developments which should be based on real convergence of the different dimensions of EU external action and subject to regular review; calls on the HR/VP and the Council to build on the concept of human security to make it central to the European Foreign Policy Strategy and translate it into tangible policy guidelines;
11	Calls on the European Council and its President to set about this task by engaging in political dialogue with the European Parliament and to discuss Parliament's recommendations; maintains that such a dialogue is required in the light of the new Treaty provisions and of the need to lay down and implement the foreign policy strategy, proceeding from an effective comprehensive approach; suggests that such a dialogue needs to take place on a regular basis, and to focus on progress achieved as much as on prospects;
