A	whereas ‘gendercide’ is a sex-neutral term referring to the systematic, deliberate and gender-based mass killing of people belonging to a particular sex, which is a rising but underreported problem in several countries, with lethal consequences; whereas this report specifically explores the causes, current trends, consequences and ways of combating the gender-biased sex selection practices, which also take the forms of infanticide and violence through sex selection (other terms, such as ‘femicide/feminicide’, for which a special Parliament report already exists(8), have been used to refer to the killing of women and girls as the utmost expression of discrimination and violence against women);
B	whereas, despite recent legislation against sex-selective practices, girls are to a disproportionate degree the target of ruthless sexual discrimination, often extended to include unborn, predetermined baby girl foetuses, which are aborted, abandoned or killed, for no other reason than the fact that they are female;
C	whereas it has been estimated that, as early as 1990,more than 100 million women were demographically ‘missing’ from the world's population due to gendercide(9); whereas according to recent estimates this number has increased to almost 200 million women ‘missing’ from the world's population(10);
D	whereas gendercide is a global issue of concern not only in Asia and Europe but also in North America, Africa and Latin America; whereas gendercide is committed everywhere pregnant women, on purpose or under pressure, decide not to give birth to girl foetuses because they are considered a burden to the society;
E	whereas in Asia, and especially in China, India and Vietnam, there are particularly distorted sex ratios; whereas in 2012, 113 boys were born for every 100 girls in China, and 112 boys were born for every 100 girls in India and Vietnam(11);
F	whereas in Europe there are particularly distorted sex ratios in some countries, given that, in 2012, 112 boys were born for every 100 girls in Albania, Armenia, Azerbaijan and Georgia(12);
G	whereas the practice of gendercide is most often found deeply rooted in cultures exhibiting ‘son preference’, gender inequality, persisting discrimination and stereotypes against daughters, and, in some cases, in countries applying coercive government policies;
H	whereas perceptions of ‘son preference’ are deeply rooted and constitute part of long-standing traditions relevant to issues such as property inheritance, the reliance of ageing parents on sons for economic support and security, the continuance of the family name and lineage, and a desire to be spared traditionally high dowry costs for daughters in order to avoid financial hardship;
I	whereas inadequate social security systems, schemes and insurance options for families in several cultures may, misleadingly, lead to ‘son preference’ and to sex-selective practices;
J	whereas sex-selective practices disrupt gender balance in societies, cause skewed population sex ratios and have economic and social impacts; whereas gender imbalance in the form of ‘excess men’ affects long-term social stability, leading  to an overall increase in criminality, frustration, violence, trafficking, sex slavery, exploitation, prostitution and rape;
K	whereas a patriarchal culture of persistent ‘son preference’ not only preserves stereotypes, democratic deficits and gender inequalities but also discriminates against women, and thus presents obstacles hindering them from fully enjoying equal treatment and equal opportunities in all areas of life;
L	whereas the occurrence of sex-selective practises, higher rates of mortality among very young girls and lower rates of school enrolment for girls than boys, may suggest that a ‘son preference’ culture is prevailing in some societies; it is important to investigate and diagnose whether such phenomena are accompanied by further democratic deficits against girl children, such as deterioration in their access to nutrition, education, health care, sanitation facilities, safe water, medical care and social assistance, in order to find effective ways to combat them;
M	whereas the demographic deficits of females in many countries cannot be addressed owing to a lack of reliable statistical data for monitoring births and deaths;
N	whereas the empowerment of women will aid in promoting the behavioural and social change needed to eradicate sex-selective practices in the long term;
O	whereas eradicating sex-selective practices is a complex process which requires a range of inter-connected approaches and methods, including specialised training for medical staff to advice and prevent sex-selective practices in the EU and worldwide;
P	whereas advocacy, policy measures and good practices such as the ‘Care for Girls’ campaign in China, aiming at raising awareness of the value of girls, and the ‘Balika Samriddhi Yojana’ scheme in India, providing monetary incentives for educating girls from poor families, are essential to change behavioural attitudes towards girls and women;
Q	whereas the successful example of South Korea is notable as the country has managed to reverse a highly distorted sex ratio of 114 males born for every 100 females in 1994 to 107 males born for every 100 females in 2010(13);
1	Stresses that gendercide remains a crime and a severe violation of human rights that necessitates effective ways to address and uproot all the fundamental causes leading to patriarchal culture;
2	Stresses that all states and governments have an obligation to promote and safeguard human rights and to prevent discrimination as a basis for eliminating all forms of violence against women;
3	Calls on governments to devise and apply measures that promote fundamental changes in people's ideas about and attitudes towards women, in order to tackle harmful beliefs and behaviour which perpetuate violence against women;
4	Calls on governments to specifically categorise feminicide or gendercide as a crime and to draw up and implement legislation so that feminicide cases are investigated, perpetrators tried and survivors ensured easy access to health care and long-term support;
5	Underlines that according to the Council of Europe Convention on preventing and combating violence against women and domestic violence, and to the Beijing Declaration and Platform for Action, any family or societal pressure on women to pursue sex-selective abortion is considered a form of physical and psychological violence;
6	Points out that eradicating sex-selective practices is a complex process which requires a range of inter-connected approaches and methods, from studying the root causes and cultural and socio-economic factors characteristic of countries where son/male preference exists, to campaigning for the rights and status of girls and women and introducing laws and regulations; more broadly, deems that the only sustainable way to prevent further developments in sex-selective practices is by promoting equal value of the sexes in every society;
7	Stresses the need, and calls on the Commission, to promote a thorough scientific investigation and examination of the root causes of sex-selective practices with a view to promote research into those country-specific customs and traditions that may lead to sex selection and the long-term societal consequences of sex selection;
8	Calls for detailed analysis of the underlying financial and economic reasons that contribute to sex-selective practices; calls, furthermore, on governments actively to address such burdens that are placed on families and that can lead to the phenomenon of a male surplus;
9	Stresses the importance of drafting legislation against sex selection, which should include social protection packages for women, better monitoring of the implementation of the existing legislation, and a stronger focus on the cultural and socio-economic causes of the phenomenon, in order to tackle the issue in a sustainable and holistic way, upholding gender equality and encouraging active participation on the part of civil society;
10	Calls on governments to eliminate democratic and legislative deficits, combat persisting obstacles discriminating against girl children, ensure inheritance rights for women, enforce national legislation that guarantees women equality with men before the law in all sectors of life, and provide economic, educational and political empowerment to girls and women;
11	Calls on the Commission to support and encourage all types of initiatives to increase awareness on gender-biased discrimination, including gendercide, and to find effective ways to combat it by offering guidance, assistance, appropriate policies and funding, as part of its external relations, humanitarian aid and gender mainstreaming;
12	Points out that the failure to empower women and girls, as well as the absence of efforts to change social norms and structures, has serious legal, ethical, health and human rights implications and potentially serious longer-term consequences that are damaging to the societies concerned;
13	Stresses that, according to several studies, gender imbalance could lead to: increases in trafficking for the purposes of marriage or sexual exploitation: violence against women; child, early and forced marriages; and HIV/AIDS and other sexually transmitted diseases (STDs); stresses that gender imbalance thereby poses a threat to societal stability and security, and calls, therefore, for in-depth reviews of the possible health, economic and security consequences of this spiralling male surplus;
14	Supports relevant reforms, continued monitoring and effective implementation of gender equality and non-discrimination legislation, particularly in low- and middle-income countries and transition countries;
15	Calls on the Commission to work intensively to prevent gender-biased sex selection, not by imposing restrictions on access to reproductive health services and technology but by promoting responsible use of it, to introduce and strengthen guidelines, to provide specialised training for medical staff to advise on and prevent sex selective practices, with the rare exception of justified cases for sex-linked genetic diseases, and to prevent the use and promotion of technologies for sex-selection and/or for profit purposes;
