A	whereas limited progress has been made in the last 10 years since the adoption of UNSCR 1325; whereas in some cases the quotas have been set for the participation of women in governments and the number of women in representative institutions has increased; whereas since then an increased awareness of gender differences in conflicts has been established; whereas, despite the efforts made, women's participation in peace negotiations remains, with few exceptions, below 10 % of those formally involved(9);
B	whereas the post of UN Special Representative on Sexual Violence in Conflict, now headed by Margot Wallström, has been created;
C	whereas sexual violence in the form of mass rapes, human trafficking and other forms of sexual abuse of women and children is still unacceptably used as a war tactic in conflict regions around the world; whereas the power vacuum that emerges in post-conflict areas can lead to deterioration of the rights of women and girls, as witnessed in Libya and Egypt;
D	whereas the effects of wartime sexual violence, both physical (risks such as sterility, incontinence and sexually transmitted diseases) and psychological, are devastating for the victims, as the latter are often stigmatised, rejected, mistreated and considered to be dishonoured, and in many cases are excluded from their communities and sometimes even murdered;
E	whereas the families of the victims are also hit particularly hard, considering the sexual violence to be a humiliation; whereas children resulting from rape can be rejected; and whereas this rejection can be brutal, with babies being abandoned at birth or even killed;
F	whereas the Vienna Declaration, adopted by the UN World Conference on Human Rights on 25 June 1993, states that ‘The human rights of women and of the girl-child are an inalienable, integral and indivisible part of universal human rights’;
G	alarmed at the fact that, in most cases, the perpetrators of the sexual violence go unpunished, as demonstrated by the example of Colombia, where, in a situation of armed conflict, sexual violence against women is a systematic and concealed practice which is subject to almost total impunity, and whereas this form of violence should be viewed as a war crime;
H	recognising the fact that women in the army and/or working with civil organisations involved in peace-keeping play an important part as role-models, as intercultural mediators and as empowering incentives for local women and stereotype dispellers for local men, and that they also communicate better with local women;
I	whereas, in most countries, gender-related actions are not regarded as a high priority, gender being seen as a subsidiary issue and cultural, religious and socio-economic practices being used as excuses for obstructing progress in the area of gender equality and women's rights;
J	whereas emphasis needs to be placed on gender from the very outset of planning civilian and security missions; whereas peace-keeping missions have proved to be crucial in introducing a gender perspective in prevention, demobilisation and post-conflict reconstruction;
K	whereas history has shown that the making of war appears to be a highly male-dominated activity and that there is therefore reason to expect that the particular skills of women in terms of dialogue and non-violence might contribute in a very positive way to peaceful conflict prevention and management;
L	whereas the importance of women's involvement and of a gender perspective is underlined by the fact that where more women are engaged in conflict resolution and peace-building processes, peace negotiations, more areas for reconstruction and peace consolidation are addressed: market infrastructure, rural roads, health clinics, accessible schools and kindergartens, etc.;
M	whereas 17 indicators for the comprehensive approach(10) were adopted in 2010 and successful efforts have been made to present the first monitoring report based on these indicators in 2011(11); whereas there is a need for comprehensive EU monitoring reports based on a clear methodology and adequate indicators;
N	whereas National Action Plans regarding women, peace and security are essential, and should be based on uniform minimum European standards as regards their objectives, implementation and monitoring across the EU;
O	whereas the Commission decided on 31 August 2011 to provide a further EUR 300 million for peace and security in Africa; whereas in 2011 at least 12 African countries, with a total estimated population of 386.6 million people, will count as current conflict regions;
P	whereas, in post-conflict situations undergoing processes of reconstruction and reintegration, institutional mechanisms and commitments to gender equality are effective first steps towards protecting and promoting women's rights; whereas the involvement of all relevant actors, such as governments and political representatives, civil society and academics, as well as the direct participation of women's organisations, groups and networks – which should receive political, financial and legal support for developing programmes, including for the most vulnerable members of the population, such as migrant, internally displaced, refugee and returnee women – is the essential precondition for peace-building, for achieving sustainable development and for bringing about a democratic society respectful of women's rights as well as gender equality;
Q	whereas the underlying causes of women's vulnerability in conflict situations often lie in their limited access to, inter alia, education and the labour market, and whereas women's economic participation on an equal basis is therefore a necessary precondition for combating gender-specific violence in armed conflicts; whereas women's participation in governance, both at the negotiating table and in active roles in peaceful transitions, continues to be limited, yet remains a top priority and a critical element for achieving gender equality;
1	Calls for EU support for peace processes to be made conditional on women's participation in the international teams leading peace negotiations; asks that progress be made with a view to permanent inclusion of women leaders, local women's rights organisations and/or civil society groups at the negotiation table throughout the peace process;
2	Underlines the importance of political dialogue for the empowerment of women and calls for EU delegations to include women, peace and security issues in their political and human rights dialogue with the host government; calls on the Commission, the European External Action Service (EEAS) and the Member States actively to promote and support the empowerment of women to participate in their relations with countries and organisations outside the EU;
3	Welcomes the EU plan of Action on Gender Equality and Women's Empowerment in Development, and calls on the EU High Representative to take all necessary measures in order to provide adequate and effective training to EU delegation staff members regarding a gender-sensitive approach to peace-keeping, conflict prevention and peace-building; asks the Commission and the Member States to ensure that adequate technical and financial assistance is provided in support of programmes enabling women to participate to the full in the conduct of peace negotiations and empowering women in civil society as a whole;
4	Calls for the EU and the Member States actively to promote an increase in the number of women in the military and in civilian peace-keeping operations, especially in leadership positions, and to that end calls for:
