A	"whereas in Directive 2012/29/EU(14)
 establishing minimum standards on the rights, support and protection of victims of crime, gender-based violence is defined as violence that is directed against a person because of that person's gender, gender identity or gender expression or that affects persons of a particular gender disproportionately; whereas it may result in physical, sexual, emotional or psychological harm, or economic loss, to the victim and is understood to be a form of discrimination and a violation of the fundamental freedoms of the victim and includes violence in close relationships, sexual violence (including rape, sexual assault and harassment), trafficking in human beings, slavery, and different forms of harmful practices, such as forced marriages, female genital mutilation and so-called ‘honour crimes’;"
B	whereas gender-based violence involves victims and perpetrators of all ages, educational backgrounds, incomes and social positions and is linked to the unequal distribution of power between women and men and to ideas and behaviours based on stereotypes  in our society which need to be combated at the earliest stage with a view to changing attitudes;
C	whereas women are increasingly being subjected to violence at the hands of husbands, partners, ex-husbands, or former partners; whereas in some countries the number of victims has risen sharply and the consequences that they suffer have shown a tendency to become far more serious, extending even to death and statistics show, the number of women killed is accounting for a growing proportion of the total murders;
D	whereas statistical surveys in some countries show that although the number of murders has not risen overall, the number of women killed is accounting for a growing proportion of the total, proving that violence against women is increasing;
E	whereas extreme poverty increases the risk of violence and other forms of exploitation that hamper the full participation of women in all areas of life and the achievement of gender equality;
F	whereas greater independence and social and economic involvement makes women less vulnerable and reduces gender-based violence;
G	whereas new stereotypes, and forms of discrimination and violence have arisen recently from the growing use of online social networks, like abusive grooming practices targeting namely teenagers;
H	whereas sexist attitudes amongst the younger generation about gender roles are persistent; young women who are victims of violence continue to be blamed and stigmatised by their peers and the rest of society;
I	whereas violence is a traumatic experience for any man, woman or child, but gender-based violence is more often inflicted by men on women and girls, and both reflects and reinforces inequalities between men and women and compromises the health, dignity, security and autonomy of its victims;
J	whereas children who have witnessed violence to a close relative have to be taken into consideration and cared for from the point of view of the necessary psychological treatment and welfare provisions, furthermore whereas children who have witnessed violence are at great risk of being affected by emotional and relationship problems;
K	whereas women victims of gender-based violence and their children often require special support and protection because of the high risk of secondary and repeat victimisation, of intimidation and of retaliation connected with such violence;
L	whereas women and children who experience violence need specific shelters where they would be offered adequate health care services, legal assistance and psychological counselling and therapy; whereas women’s shelters should be given adequate funding by the Member States;
M	whereas male violence against women alters women’s place in society and their self-determination in terms of their health, access to employment and education, integration into social and cultural activities, economic independence, participation in public and political life and decision-making, and relations with men as well as gaining self-respect;
N	whereas violence against women can leave deep physical and psychological scars, damage the general health of women and girls, including their reproductive and sexual health, and in some instances results in death, also called feminicide;
O	whereas there is a need for education and training from a very young age to combat violence against women and gender based violence in general as it develops the skills for young people to treat their partners with respect regardless of their gender and to be aware of the principles of equality;
P	whereas violence against women is assuming ever more unacceptable forms, including membership of women in groups organising the trafficking of women for sexual exploitation;
Q	"whereas studies on violence against women estimate that one-fifth to one-quarter of all women in Europe have experienced physical acts of violence at least once during their adult lives, and more than one-tenth have suffered sexual violence involving the use of force(15)
;"
R	whereas, according to the European Added Value Assessment, the annual cost to the EU of gender-based violence against women is estimated at EUR 228 billion in 2011 (i.e 1,8 % of EU GDP), of which EUR 45 billion a year in public and state services and EUR 24 billion of lost economic output;
S	whereas the Fundamental Rights Agency issued in March 2013 some preliminary results of its European survey on violence against women, showing inter alia that: four in five women did not turn to any service, such as healthcare, social services, or victim support, following the most serious incidents of violence by people other than their partners; women who sought help were most likely to turn to medical services, highlighting the need to ensure that healthcare professionals can address the needs of victims of violence; two in five women were unaware of laws or political initiatives to protect them in cases of domestic violence, and half were unaware of any preventative laws or initiatives;
T	whereas the Commission stressed in its Strategy for gender equality 2010-2015 that gender-based violence is one of the key problems to be addressed in order to achieve genuine gender equality;
U	whereas the legal framework defined by the Lisbon Treaty offers new opportunities for increasing cooperation on criminal justice policy at EU level, enabling institutions and Member States to work together, on firm foundations, in establishing a common EU legal culture to combat all types of violence and discrimination against women, in respect of national legal systems and traditions without replacing them;
V	whereas awareness raising and mobilization, including through media and social media, is an important component of an effective prevention strategy;
W	whereas no single intervention will eliminate violence against women, but a combination of infrastructural, legal, judicial, enforcement, cultural, educational, social, health, and other service-related actions can significantly raise awareness and reduce violence and its consequences;
X	whereas the six inseparable goals underlying any measures to combat violence against women are policy, prevention, protection, prosecution, provision and partnership;
Y	whereas it is important to step up action against the industry which perceives young girls and women as sexual objects;
