A	whereas prostitution and forced prostitution are gendered phenomena with a global dimension, involving around 40-42 million people worldwide, with the vast majority of prostituted persons being women and under-age females, and almost all buyers being men, and whereas it is therefore both a cause and a consequence of gender inequality which it aggravates further;
B	whereas prostitution and forced prostitution are forms of slavery incompatible with human dignity and fundamental human rights;
C	whereas trafficking of persons, particularly women and children, for sexual as well as other forms of exploitation is one of the most egregious violations of human rights; whereas trafficking in human beings is growing globally, led by the increase in organised crime and its profitability;
D	whereas work is one of the main sources of human self-realisation, through which individuals make a supportive contribution to collective wellbeing;
E	whereas prostitution and forced prostitution are intrinsically linked to gender inequality in society and have an impact on the status of women and men in society and the perception of their mutual relations and sexuality;
F	whereas sexual and reproductive health is promoted through healthy approaches to sexuality conducted with mutual respect;
G	whereas Directive 2011/36/EU of 5 April 2011 on preventing and combating trafficking in human beings and protecting its victims establishes robust provisions on victims;
H	whereas any policy on prostitution has an impact on achieving gender equality, affects the understanding of gender issues and delivers messages and norms to a society, including its youth;
I	whereas prostitution functions as a business and creates a market, with different actors being interlinked and where pimps and procurers are calculating and acting to secure or increase their markets and maximising profits, and whereas the buyers of sex play a key role as they maintain the demand in this market;
J	whereas according to WHO, sexual health ‘requires a positive and respectful approach to sexuality and sexual relationships, as well as the possibility of having pleasurable and safe sexual experiences, free of coercion, discrimination and violence’;
K	whereas prostitution reduces all intimate acts to their monetary value and diminishes the human being to the level of merchandise or an object to be used by the client;
L	whereas the vast majority of prostituted persons come from vulnerable groups;
M	whereas procuring is closely linked with organised crime;
N	whereas organised crime, human trafficking, extremely violent crime and corruption flourish in the shadow of prostitution, and any framework of legalisation primarily benefits the pimps, who are able to transform themselves into ‘businessmen';
O	whereas the prostitution markets fuel trafficking in women and children(24);
P	whereas trafficking acts as a means to bring a supply of women and under-age females to the prostitution markets;
R	whereas more and more young people, among whom alarmingly many are children, are forced into prostitution;
S	whereas the pressures under which prostitution takes place can be direct and physical, or indirect, for example by means of pressure on the family in the country of origin, and whereas such pressures can be psychological and insidious;
T	whereas the main responsibility for addressing trafficking in human beings lies with the Member States, and whereas in April 2013 only six Member States have notified full transposition of the EU Directive against trafficking in human beings, the implementation deadline for which expired on 6 April 2013;
U	whereas the Commission, in its Strategy for Equality between Women and Men (2010-2015), declares that ‘inequalities between women and men violate fundamental rights’;
V	whereas there is a huge divergence in the way that the Member States deal with prostitution, with two main approaches existing: one approach views prostitution as a violation of women’s rights – a form of sexual slavery –, which results in and maintains gender inequality for women; the other approach maintains that prostitution itself promotes gender equality by promoting a woman’s right to control what she wants to do with her body; in both instances individual Member States have the competence to decide how they approach the issue of prostitution;
W	whereas there is a difference between ‘forced’ and ’voluntary’ prostitution;
X	whereas the issue of prostitution needs to be addressed with a long-term vision and the perspective of gender equality;
1	Recognises that prostitution, forced prostitution and sexual exploitation are highly gendered issues and violations of human dignity, contrary to human rights principles, among which gender equality, and therefore contrary to the principles of the Charter of Fundamental Rights of the European Union, including the goal and the principle of gender equality;
2	Underlines that the health rights of all women must be respected, including their right to their bodies and sexuality and to be free of coercion, discrimination and violence;
3	Stresses that there are several links between prostitution and trafficking, and recognises that prostitution – both globally and across Europe – feeds the trafficking of vulnerable women and under-age females, a large percentage of whom are between 13-25 years old; stresses that, as shown by data from the Commission, a majority of victims (62 %) are trafficked for sexual exploitation, with women and under-age females accounting for 96 % of identified and presumed victims, with the percentage of victims from non-EU countries showing an increase in the past few years;
4	Acknowledges, however, that the lack of reliable, accurate and comparable data among countries, owing mainly to the illegal and often invisible nature of prostitution and trafficking, keeps the prostitution market opaque and hinders political decision-making, which means that all figures are based solely on estimates;
5	Stresses that prostitution is also a health issue, as it has detrimental health impacts on persons in prostitution, who are more likely to suffer from sexual, physical and mental health traumas, drug and alcohol addiction, and loss of self-respect, as well as a higher mortality rate, than the general population; adds and stresses that many of the sex buyers ask for unprotected commercial sex, which increases the risk of detrimental health impacts, both for persons in prostitution and for the buyers;
