A	whereas a well-functioning and effective Single Market, based on a highly competitive social market economy, is needed more than ever to boost growth and competitiveness and to create jobs so as to revitalise the European economy; whereas the Single Market should work for that objective by providing a concrete response to the crisis whilst ensuring the safety of consumers and fostering social cohesion;
B	whereas the Single Market has an indispensable role to play in meeting the objectives of the Europe 2020 Strategy for smart, sustainable and inclusive growth;
C	whereas, 20 years after its official creation, the Single Market has not yet been fully completed, primarily because Member States have not fully transposed or implemented the approximately 1500 directives and around 1000 regulations;
D	whereas there is an urgent need to strengthen the governance of the Single Market and to improve the transposition, implementation and enforcement of the rules governing it;
E	whereas the Single Market should be completed with the utmost determination and as quickly as possible, whilst maintaining a necessary balance between its economic, social and environmental dimensions;
F	whereas the Single Market should not be seen in isolation from other horizontal policy areas, such as consumer and worker protection, social rights, the environment and sustainable development;
G	whereas the completion of the Single Market is the foundation for the completion of the political and economic integration process of the Union and provides the necessary link between all Member States, both euro zone members and non-members;
H	whereas good governance of the Single Market and further development of the regions complement each other, could significantly improve the prospects for local and regional growth and jointly create a powerful Europe characterised by cohesion and competitiveness; whereas, in particular, European Territorial Cooperation is based on concepts similar to the Single Market in terms of promotion of cross-border interactions and mutually benefitting from regional and local infrastructures, investments and markets; whereas the Single Market could be further strengthened by addressing market deficiencies, consolidating cross-border territorial cooperation and facilitating activities and funding of local and regional authorities in the framework of territorial pacts;
I	whereas, despite the political commitments given at the highest level and the efforts undertaken by the Commission and the Member States, the average transposition deficit rose from 0,7 % in 2009 to 1,2 % in February 2012 and, following some progress in the recent months, has now reached 0,9 %; whereas further efforts still have to be made since that deficit leads to distrust towards the Union in general and the Single Market in particular;
J	whereas the Single Market as the backbone of the Union, and its good functioning as the basis and framework for economic and social recovery in Europe, are of the utmost importance; whereas in that context respect for social rights, in accordance with national law and practices which respect Union law, is indispensable;
K	whereas, as indicated by the Consumer Markets Scoreboards and the Single Market integration check-up for the four freedoms, increased competition resulting from the integration process works as a powerful incentive to offer a wider variety of cheaper and higher quality products for European consumers;
L	"whereas the potential economic gains from a full and proper implementation of the Directive 2006/123/EC of the European Parliament and of the Council of 12 December 2006 on services in the internal market(6)
 amount to a growth potential of between 0,8 % and 2,6 % of gross domestic product (GDP), which would materialise between five and ten years after implementation of that Directive;"
M	whereas the Commission estimates that the Union could gain an additional 4 % of GDP over the next ten years by stimulating the rapid development of the Single Market;
N	whereas the Single Market strategy should be coordinated and based on a pragmatic, comprehensive and wide-ranging agreement supported by all the Member States and the European institutions; whereas strong leadership on the part of all European institutions and clear political ownership on the part of the Member States is still required in order to fully implement and enforce Single Market-related directives and regulations, and increase credibility of and confidence in the Single Market;
O	whereas the President of the European Council emphasised, in his above-mentioned report of 26 June 2012, the importance of full compatibility with the Single Market as well as openness and transparency in the process towards a deeper economic and monetary union; whereas, in the final report of 5 December 2012, the President of the European Council further underlined the importance, in the near term, of completing the Single Market as it provides a powerful tool to promote growth;
P	whereas concrete actions, both at Member State and Union level, are still necessary to fully implement freedom of movement for goods, persons, services and capital in the European Union; whereas opening up new business opportunities for companies, in particular for small and medium-sized enterprises (SMEs), including by a rigorous application of the SME test within the impact assessments as carried out by the Commission and Parliament, quick progress with the smart regulation agenda and tailor-made legislation for different types of companies, where appropriate, without undermining overall objectives such as health and safety at work, could also help inject new life into Europe's economies;
Q	whereas, in the context of the Single Market, the valuable role of one-stop shops should be recognised, including electronic and physical ones, in reducing administrative burdens and transaction costs, improving efficiency, market openness, transparency and competition, resulting in less public spending and greater opportunities for businesses including SMEs and micro-enterprises to access markets and retain and create new jobs;
R	whereas the Commission should aim for more horizontal coordination and coherence in the preparation of legislative proposals with relevance for the Single Market; whereas the Commission should conduct in-depth impact assessments, including territorial impact assessments, setting out convincing arguments for the need for Single Market legislation before adopting legislative proposals;
S	whereas the Commission should, in accordance with the principle of subsidiarity and wherever appropriate, and principally where there is no need for further discretion in the implementation of Union legislation, choose regulations rather than directives as the preferred legal instrument for regulating the Single Market;
T	whereas the Member States and the Commission should introduce a ‘Single Market test’ at national level with the aim of assessing whether any new national legislation may have a negative impact on the effective functioning of the Single Market; whereas the Commission should consider the feasibility of a notification system for draft national laws that may have a negative impact on the functioning of the Single Market, thus supplementing the procedure laid down in Directive 98/34/EC to create a horizontal instrument, to strengthen its preventive nature when the Commission puts forward a detailed opinion on a draft law and to ensure its application in order to remedy the unsatisfactory application of Union legislation at local level;
U	whereas it is essential that administrative cooperation between the Member States is carried out in an efficient, effective and cost-effective way, as is the case with the Internal Market Information System (IMI); whereas IMI should always be used, including in other areas, in order to strengthen its functionality and to reduce red tape, increase transparency and enable all actors in the Single Market to fully reap its benefits;
V	whereas each Member State should transpose every directive in a consistent manner and adopt all transposition measures relating to the whole of a Union legislative act jointly and at the same time, in order to ensure that the national transposition of that act reflects the compromise reached at Union level, since improper and belated transposition distorts competition in the Single Market and impedes citizens and businesses from taking full advantage of the Single Market;
W	whereas there is a need to achieve more transparency of implementation and uniform application of Union law in the Member States; whereas correlation tables will become an increasingly useful tool in an integrated Single Market to reflect the national transposition of Union rules and whereas the Commission should therefore request such tables on a more frequent basis;
X	whereas the exchange of experience and best practice between Member States is crucial to understanding the national mechanisms for the application of Union law and the remaining obstacles to the Single Market; whereas Member States should exchange information among themselves and with the Commission prior to transposition in order to ensure correct transposition and prevent fragmentation; whereas the monitoring of implementation of Union law is one of the core competencies of the Commission and its civil servants; whereas in order to fulfil its commitments to assist Member States with the transposition and implementation of Union legislation the Commission could initiate and coordinate a network of civil servants in charge of implementation of all new Union legislation beyond SOLVIT, thus providing a platform for exchange and peer review to cooperate closely with Member States, in order to improve the overall quality of implementation and to resolve problems concerning implementation by the Member States; whereas an exchange of national civil servants in charge of the implementation of Union law between the Member States, in order to encourage a better flow of information and best practices, should be promoted;
Y	whereas purely quantitative statistics on the implementation of Single Market legislation do not allow measurement of the quality of implementation and the particular impact on the Single Market of specific key instruments; whereas a political and qualitative evaluation of implementation and the progress of the Single Market is therefore required, in particular with respect to the economic relevance of new Single Market legislation and the application of existing legislation;
Z	whereas such an evaluation should differentiate between non-transposition, which is a clearly identifiable failure by the Member State, and the possibility of non-conformity which can be based on a different interpretation and understanding of Union law; whereas the Treaties provide that only the European Court of Justice may ultimately and publicly establish the non-conformity of national law with Union law; whereas, therefore, no other institution may declare such non-conformity; whereas Parliament should be provided annually with a list of non-transposed or incorrectly transposed Union legislation in the Member States concerned;
AA	whereas forms of conditionality in the Structural Funds relating to transposing Single Market directives in the Member States are still under negotiation in the legislative process for the adoption of the new Regulations; whereas such measures should only be used as a last resort, and whereas using the leverage of Union financial support to provide incentives for the timely transposition of Single Market rules should be properly balanced;
AB	whereas, in order to improve Single Market governance, there should be a ‘zero tolerance’ policy in relation to Member States that do not implement the rules of the Single Market properly;
AC	whereas infringement proceedings, as laid down in Article 258 TFEU and as implemented by the Commission, do not allow implementation and application deficiencies of Single Market provisions in Member States to be addressed and corrected in a swift manner;
AD	whereas infringement proceedings have often revealed a number of limitations in terms of their suitability for meeting the expectations of individual consumers and businesses, and whereas a single, rapid and affordable means of redress at Union level should be established;
AE	whereas the Member States and the European Council should therefore continue the further development of infringement proceedings in the framework of future revisions of the TFEU; whereas in the meantime every effort should be made towards a more stringent use of infringement proceedings for breaches of Union law provisions in the field of the Single Market; whereas in that context faster procedures within the Commission and, where appropriate, recourse to interim proceedings before the Court of Justice, in accordance with Article 279 TFEU, should be applied more actively; whereas some Union legal acts provide for provisional measures that may be taken by national courts to prevent an imminent infringement, such as injunctions; whereas this could serve as a model for more efficient procedures and whereas the use of such provisional measures should therefore be considered in all relevant areas;
AF	whereas the use of the EU Pilot has had positive results in ensuring the correct application of Union law and is providing more rapid solutions to problems encountered by citizens and businesses; whereas the Commission should therefore promote the use of the EU Pilot and further improve its effectiveness, in order to better detect and correct infringements of Single Market rules without the need to draw upon time-consuming infringement proceedings;
AG	whereas SOLVIT has an important role as key problem-solving tool at national level and hence in ensuring better compliance with Union law relating to the Single Market, yet the potential of SOLVIT remains under-used; whereas concrete actions to improve the visibility of SOLVIT and more intensive communication to European citizens on SOLVIT should be encouraged, in order to better exploit its potential, within the current budget; whereas more efforts should be undertaken to better integrate SOLVIT into the range of assistance services and enforcement tools available at national and Union level; whereas, in the same vein, improvements with regard to the user-friendliness and the clarity of information of the Points of Single Contact in the Member States are necessary;
AH	whereas the Commission must reinforce its actions in ensuring the proper implementation and enforcement of all adopted rules in the Member States, reacting more swiftly to notices and complaints about incorrect implementation of Union law and take the necessary steps in order to remove existing inconsistencies;
AI	whereas it is necessary that the Commission − after a political evaluation − makes firm use of all its powers and exploits all sanctioning mechanisms at its disposal to the fullest;
