A	whereas demography is the combined result of various factors - birth rate, life expectancy and migratory flows – and whereas the current rates for those factors in the Member States show that by 2050, large-scale demographic changes are to be expected, leading in particular to an ageing of the European population, whose average age could rise from 39 in 2004 to 49 in 2050,
B	whereas those demographic changes may, according to Commission estimates, profoundly alter the population structure and the age pyramid, with the number of young people aged between 0 and 14 years falling from 100 million (1975 index) to 66 million in 2050, the population of working age peaking around 2010 at 331 million and gradually diminishing thereafter to some 268 million in 2050, life expectancy increasing by six years for men and five years for women between 2004 and 2050, and the percentage of people aged over 80 climbing from 4,1 % in 2005 to 11,4 % in 2050,
C	whereas the average European old-age dependency ratio (number of persons aged over 65 divided by the number aged between 14 and 65) will rise from 25 % in 2004 to 53 % in 2050,
D	whereas, however, the economic dependency ratio (number of economically inactive population, such as pensioners, children and youth in education divided by the number of economically active population at working age) is much more important than the old-age dependency ratio for estimating the costs for society with regard to its non-active population,
E	whereas demographic change impacts seriously on public spending, which is expected to increase by 10 % between 2004 and 2050,
F	whereas demographic changes should not affect the total size of the European population between until 2050, but will lead to significant regional imbalances, with some areas of the European Union already characterised by large outflows of young people, mainly young women; whereas, similarly, the population of Europe as a proportion of the world's population will fall from 15 % 100 years ago to 5 % in 2050; whereas EU regions are very differently affected by these changes: while a disproportionately high number of older people already live in regions with net outward migration, regions with net inward migration have not yet experienced the process of an ageing society because of young people immigrating into the areas,
G	whereas infertility is one of the causes of demographic decline and whereas it should be recognised as a public health concern and as a social problem affecting both men and women; reminds the Commission of the call for action on infertility and demography made by the Parliament in 2005 and calling upon the Commission to put forward recommendations in this area,
H	whereas legal immigration is a positive element in the make-up of the European population and is necessary if demographic balance is to be maintained; whereas, however, legal immigration alone is not sufficient to counteract the progressive ageing of the population in the European Union and measures are needed to increase the birth rate of the resident population,
I	whereas immigration is only a partial and short-term solution to demographic change in Europe, which requires Member State commitments to securing respect for the principle of gender equality in the public and private sectors, protecting maternity, providing social and economic support for families and taking measures to improve the reconciliation of family life with work for men and women,
J	whereas disability is strongly linked to age and older people are more likely to have an impairment or disability,
1	Notes with concern the demographic projections until 2050; stresses, however, that 50-year projections are not irreversible predictions but serious warnings to which we must respond today if we are to maintain Europe's competitiveness, the viability of the economy, social cohesion, solidarity between the generations and its social model for tomorrow; considers that the perspective of shrinking populations by 2050 may implicate a lowering of the pressure on the environment and provide an opportunity for sustainable development, which in turn needs proactive policies to adapt spatial planning, housing, transport and other kinds of infrastructures accordingly; recognises the competences of Member States in this regard;
2	Recalls, first, that the two chief causes of demographic change – the falling birth rate and the ageing of the population – are the result of progress: increased life expectancy is the direct result of progress in science, hygiene and living standards and women's control over their reproductive lives is the result of their emancipation and goes hand-in-hand with higher levels of education for girls and women's participation in active life and public responsibilities; considers that this should be regarded as an irreversible benefit to humanity;
3	Acknowledges that a society that places children at the centre of its policies is the precondition for a healthier birth rate; insists on the need to create a family-friendly environment and to improve living conditions for families and children and for realising families' real aspirations;
4	Stresses that the average birth rate in the European Union, which at 1,5 is abnormally low, is not a reflection of women's choice or of European citizens' actual aspirations for creating a family, and may therefore also be linked to the difficulty of reconciling work with family life (lack of child-care infrastructures, social and economic support for families, and jobs for women), the anxiety-inducing social environment (unstable work situation, expensive housing) and a fear of the future (late access to employment for young people and job insecurity);
5	Recalls that the use of alcohol and drugs among young people constitutes a risk of public importance and with huge demographic consequences, bringing about, inter alia, a decrease in their ability to work or start a family; thus recommends the establishment of target-oriented framework programmes for the prevention of early alcohol and drug use as well as for overcoming drug and alcohol dependence upon young people;
6	Considers that prolonged life expectancy is a positive factor and should be recognised as such; therefore, asks that Member States guarantee that pensioners unable to afford a home, care for themselves or live the end of their lives in dignity do not fall into poverty;
7	Encourages comprehensive anti-discrimination measures, since the issue of the demographic future of Europe cannot be separated from the problem of vulnerable groups living on the internal peripheries of society and suffering from severe poverty whose disadvantage is often seen as their own fault, which has an influence not only on children but also on the forthcoming generations;
8	Draws attention to the maltreatment and lack of care to which the elderly are exposed within their families or within the institutions in which they are placed; urges Member States and the Commission to do more to uncover the extent of abuse of older people in the European Union; notes it has been estimated that as many as 10 % of older people experience some form of physical, financial or mental abuse before they die; calls upon the Commission and the Member States to develop the provision of information, warning systems and penalties for maltreatment of this kind; welcomes the Commission's intention to produce a communication on the abuse of older people in 2008; calls for that communication to be the occasion for drawing up a comprehensive strategy for a large-scale information and action campaign in this field (training of care workers, definition of quality standards, penalties for maltreatment);
9	Regrets that no adequate measures have yet been taken to prepare the European Union for this challenge, which has been foreseeable for a number of years; regrets, in particular, that the Lisbon Strategy objectives and the commitments made at the Barcelona European Council on 15 and 16 March 2002 on childcare, employment for the over 55s, better balancing of family life and work and women's participation in working life have not been met by the great majority of Member States, and that the European Union as a whole remains far from attaining those objectives;
10	Calls on the Member States to seek to provide the high standard of care at affordable prices needed in order to accommodate children and other dependent persons, as laid down in the objectives of the Barcelona European Council of 15 and 16 March 2002, in which Member States were called upon, by 2010, to provide childcare for at least 90 % of children from age three to the start of compulsory schooling and at least 33 % of children under three; maintains that those measures must be such as to enable parents to adjust their working patterns according to their way of life;
11	Considers that the European Union's objectives should not be confined to complying with the Barcelona objectives on childcare facilities; believes that those facilities should be viewed as universal services, available to all who need them;
12	Highlights the fact that many small businesses are poorly prepared for the challenges of an ageing workforce and may require Member State assistance in this regard;
13	Welcomes the Commission's initiative to continue the discussion on this major challenge; encourages the Commission to support the identification and exchange of good practices at regional and local level and to take this opportunity for innovation in the European Union; supports its integrated approach to the demographic challenge and the five core policy directions leading to a solidarity pact between the generations, between the sexes, and among the regions; points out that, if demographic challenges are to be successfully met, the Member States must implement the Lisbon Strategy effectively and establish close coordination at Member State level between macro-economic and social policies in order to enable the growth, competitiveness and productivity of the European Union's economic system to meet the challenges posed by an ageing population and to enable the Member States to discharge the obligations incumbent upon them by planning innovative policies in the fields of public finance, health services, services of general interest (SGIs), immigration and integration;
14	"Recognises that maternity choices are among the most private decisions men and women take, and must be respected; recognises that, since Member States"" birth rates range from 1,25 to 2,0, it is possible to influence birth rate curves favourably through coordinated public policies, by creating a family- and child-friendly material and emotional environment; recognises that, along the lines advocated by the European Economic and Social Committee in its proposed European pact for the family, those measures should be applied over the long term and should provide the necessary framework of stability and protection for parenthood decisions;"
15	Calls on the Member States to adopt best practices as regards the length of maternity leave, which varies among the Member States from 14 to 28 weeks, and as regards parental leave, ante-natal care and counselling, a guaranteed income during pregnancy and returning to the same job; similarly, hopes that the Member States will take measures and provide for penalties against domestic violence and abuse;
16	Recalls the discrimination suffered by women regarding working conditions and employers' distrust regarding their desire for motherhood; recalls that women are under-employed in spite of their qualifications and that their income level, which is below the average reference wage is detrimental to their essential economic independence; calls on the Member States duly to implement Directive 2006/54/EC of the European Parliament and of the Council of 5 July 2006 on the implementation of the principle of equal opportunities and equal treatment of men and women in matters of employment and occupation(7) and to transpose Council Directive 92/85/EEC of 19 October 1992 on the introduction of measures to encourage improvements in the safety and health at work of pregnant workers and workers who have recently given birth or are breastfeeding(8); calls on the Member States to take measures under the Directive 92/85/EEC against employers who discriminate directly or indirectly against women workers wishing to start a family;
17	Calls on the Member States to consider measures to offer specific protection and support to women after the birth of a child, in particular to young single mothers, bearing in mind the growing number of one-parent families, 85 % of which are headed by women and which are more exposed than others to a serious risk of poverty;
18	Draws attention to the need for public spending on young children and large families, particularly for the provision of childcare facilities and for the  protection of single mothers and one-parent families, who are at particular risk of social exclusion, isolation and poverty; stresses that those services are in the general interest and contribute to job creation and the development of the local and regional economy; calls on the Commission to showcase examples of the best practices of certain Member State reasons;
19	Recommends, therefore, combined public-private investment in the childcare sector and the pre-school education system;
20	Stresses that adequate access to services for the care of children, the elderly, people with disabilities and other dependants are essential in order to enable full and equal participation of men and women in the labour market, which will have an impact on the level of informal care available within households;
21	Recalls that social dialogue culminated in agreements on parental leave and part-time work, which were the subject of Council Directives 96/34/EC of 3 June 1996 on the framework agreement on parental leave(9) and 97/81/EC of 15 December 1997 concerning the Framework Agreement on part-time work(10); calls on the Member States and the Commission, therefore, to ensure that that legislation is implemented with due regard for the principle of subsidiarity;
22	Calls on the Member States to facilitate the fostering of abused children, orphans and those raised in specialist institutions; calls for a debate at European level on the procedures for the adoption of children from Member States or third countries, and to ensure that national and international rules are respected, and, where necessary, amended, in the interests of the child; calls for the greatest possible vigilance concerning all types of maltreatment and trafficking in human beings;
23	Stresses that family patterns are changing; therefore asks the Commission and the Member States to give serious consideration to this reality when developing and implementing policies;
24	Stresses the need to improve EU paternity law; calls upon the Commission to propose specific measures designed to facilitate greater involvement in family life on the part of fathers by enhancing entitlement to paternal leave; calls upon the Commission and the Member States to promote fathers' rights as regards the upbringing and the care of children, particularly in the event of separation or divorce, with a view to developing gender equality in European society;
25	Calls upon the Commission to take into consideration the sensitive issue of infertility, which affects both married and unmarried women and couples;
26	Notes that infertility is a medical condition recognised by World Health Organization that can have severe effects such as depression; points out that infertility is on the increase and now occurs in about 15 % of couples; calls on the Member States, therefore, to ensure the right of couples to universal access to infertility treatment;
27	Encourages the Member States to identify good practices in favour of families, family benefits systems and social services of general interest (SSGIs) for protecting and helping families; calls on the Member States to provide support targeted specifically at young parents pursuing their training or studies;
28	Calls on the Member States to recognise the social, economic and educational value of informal family work in the form of caring for children and other dependants, while examining the possibility of recognising length of service, social security and pension rights for those who carry out such informal work;
29	Encourages the Member States to implement proactive measures in support of parents, such as additional retirement pension entitlements and tax breaks for company crèches, and to exchange best practices in this area;
30	Notes that, faced with an imbalance between the active and non-active population resulting from demographic change, the European Union has substantial scope to increase the employment of women, young people, senior citizens and people with disabilities; maintains that full employment must become a short-term objective in the context of the review of the Lisbon Strategy in 2008;
31	Calls for a reform of current European human resource management which, by under-employing people aged less than 25/30 and people over 55, limits to approximately 30 years the working life of a large part of the population; calls for the promotion of preventative and holistic age management techniques;
32	"Calls for a global and qualitative approach to human resources and proposes defining an ""active life-cycle"", combining training, lifelong learning and the optimisation of formal and informal knowledge and qualifications, including relating to a person's career, from the beginning to the end of a person's working life;"
33	Recognises that the segmentation of the labour market and the increasing prevalence of non-secure forms of work is leading to increased insecurity in old age; considers that Member States need to examine and exchange ideas on best practices as regards maintaining social contributions throughout the life-cycle in order to stengthen security in old age;
34	Considers that the measures envisaged having regard to demographic change must take account of the increase in productivity of all the working population, thus not only the ration of economically active to economically non-active people is significant but also the increase in productivity;
35	Calls for an in-depth dialogue with the social partners, business, academia, non-governmental organisations and the media in order to prepare for these demographic changes; stresses that future productivity gains will depend chiefly on investment in research and development and in technological innovations, and insists on the vital need for companies to anticipate their skills requirements through forward-looking management of jobs and careers and, through investment in lifelong learning, to assist employees in upgrading their skills;
36	Calls for practical initiatives designed to enable older people to work longer if they so wish, so that they can pass on their particular work experience to young people, other workers and employers;
