A	whereas chaotic climate change will result if global temperatures rise by more than two degrees Celsius above pre-industrial levels, as is attested to, inter alia, by the May 2007 report of the Intergovernmental Panel on Climate Change; whereas drastic cuts in carbon emissions are necessary by 2015 if the rise in global temperatures is to be kept to no more than two degrees Celsius; whereas using energy more efficiently is the most immediate and most cost-effective way of reducing carbon emissions;
B	whereas energy efficiency has a crucial role to play in reducing the European Union's dependency on energy imports, in tackling the future penury of energy sources and in limiting the effect of energy price shocks;
C	whereas the impact assessment relating to the Action Plan for Energy Efficiency acknowledged a lack of enforcement capabilities at all policy-making levels within the Commission and estimated that an additional 20 staff would be needed in order to make the Action Plan a success;
D	whereas Directive 2002/91/EC has been properly transposed by only five Member States;
E	whereas Directive 2006/32/EC requires Member States to submit a National Energy Efficiency Action Plan (NEEAP) to the Commission by 30 June 2007; whereas by 1 September 2007 the Commission had received only nine NEEAPs, and by 10 January 2008 still only seventeen NEEAPs;
F	or	PL whereas implementation by the Member States of Directive 2004/8/EC is late and far from perfect;
G	whereas the European Union is one of the richest and most technologically advanced regions of the world; whereas the European Union has increased its economic output by nearly 40% and average per capita income by a third since 1990;whereas, over the same period, demand for energy and power resources grew by only 11%;
H	whereas information and communication technologies – if given the right policy signals – could generate additional productivity gains beyond the EU's 20% target; whereas certain technologies such as smart grid technology, intelligent management systems and speckled computing technologies should therefore be the subject of effective policy recommendations;
1	Welcomes the abovementioned 2006 Action Plan for Energy Efficiency and applauds its objectives and scope;
2	Considers that a target of improving energy efficiency by over 20% by 2020, in addition to any improvements due to autonomous structural or price effects, is entirely feasible technically and economically, and calls on the Commission and the Member States to ensure that this objective as well as the climate change targets are met;
3	Notes with grave concern that implementation by Member States of existing legislation on energy efficiency is incomplete and behind schedule;
4	Stresses the need for the energy-efficiency policy to be implemented at all levels of government;
5	Regrets that implementation by Member States of Directive 2004/8/EC is incomplete and far behind schedule;
6	Censures the failure to put in place the number of Commission officials needed in order to ensure that both the Action Plan and the energy efficiency legislation on which it builds are implemented fully and promptly;
7	Deplores the fact that, of 21 Commission actions scheduled in the Action Plan for completion in 2007, only three had been fully implemented by 1 September 2007, while noting that, by 30 October 2007, 16 of those 21 actions were reported by the Commission to be 'well on track'; deplores the severe slippage in the timetable for the adoption of minimum energy performance standards for priority product groups;
8	Censures the failure of many Member State governments to prioritise full and prompt transposition of, and compliance with, energy efficiency legislation, despite rhetoric about tackling climate change and reducing EU energy imports;
9	Urges the Commission to speed up the drafting of the future memorandum of understanding on cooperation with the Council of European Energy Regulators (CEER), which will lay down common guidelines and a common code of conduct, with a view to improving the efficiency of final energy use in all sectors;
10	Calls for an urgent and frank assessment, in the Commission and in each Member State, of the capacity shortfalls and other barriers which to date have led to inadequate implementation of energy efficiency legislation, and of how these shortfalls and barriers can be overcome;
11	Notes in particular the widespread lack of simple, immediate information and organisational support on energy efficiency at the point of need, which may arise suddenly (e.g	when a domestic appliance or other equipment breaks down) or be connected with particular events (e.g	moving house); believes that a lack of attention to the practical needs of citizens is undermining many energy efficiency schemes and therefore stresses the importance of practical help and up-front funding;
12	Emphasises that information and communication technologies (ICTs) should be promoted as a key element in driving forward energy saving in various sectors such as transport, construction, energy and manufacturing; in this context, welcomes the Commission's study to assess the potential contribution of various leading-edge technologies based on ICTs to improving the energy efficiency of the EU economy and reducing green house gas emissions by 2020; urges the Commission to include intelligent management systems in general, and smart grid technologies and embedded systems in particular, in the matters covered by that study;
13	Welcomes the strategy of adopting minimum energy performance standards and calls on the Commission to establish and apply them by 2008 for air conditioning and all types of television set-top boxes; urges that this be done in conjunction with a dynamic revision of labelling and notes that the CE marking can support the enforcement of minimum energy performance standards; calls on the Member States to devote more resources to market surveillance;
14	Approves the adding of domestic lighting to the list of priority product groups and stresses the importance of the Commission's keeping to the proposed timetable for the withdrawal of the most inefficient lightbulbs from the market, in line with the European Council conclusions of March 2007;
15	Notes recent progress in LED lamp technology; calls on the Commission to explore ways of advancing research into LED lamps and of increasing their use;
16	Urges the Commission to establish timetables for the withdrawal from the market of all the least energy-efficient items of equipment, appliances and other energy-using products, such as patio heaters;
17	Welcomes the emphasis on stand-by loss reduction and on the increasing availability of products and technologies which ensure that energy-using goods and appliances use energy only when it is actually needed; calls on the Commission to come forward with a 'one watt' stand-by performance requirement and an analysis of the potential energy savings to be made from both minimising and eliminating non-essential stand-by mode consumption, particularly passive stand-by;
