A	whereas the European Neighbourhood Policy (ENP), in particular the Eastern Partnership (EaP), is based on a community of values and on a shared commitment to international law and fundamental values and to the principles of liberty, democracy, respect for human rights and fundamental freedoms, and the rule of law, the market economy, sustainable development and good governance; whereas the EaP aims to extend, share and promote the values and the principles upon which the EU is founded, notably those of peace, friendship, solidarity and prosperity, in order to contribute to building and consolidating healthy democracies, pursuing sustainable economic growth and managing cross-border links, with a view to accelerating the partnership countries’ political association and economic integration with the EU; whereas at the Vilnius Eastern Partnership Summit all the participants reconfirmed their commitment to implementing these guiding principles;
B	whereas successive EU enlargements have brought Armenia, Azerbaijan, Georgia, Moldova, Ukraine and Belarus closer to the EU, and, therefore, their security, stability and prosperity increasingly impact upon those of the EU and vice versa;
C	whereas freedoms, democratic values and human rights can only develop within an appropriate environment characterised by economic and social stability, as well as national and international security, as proven by the EU’s own history;
D	whereas while the underlying principles and objectives of the ENP apply to all partners, the EU's relationship with each one of its partners is unique, and the instruments of the ENP are tailored to serve each of those relationships;
E	whereas the Eastern Partnership Summit in Vilnius demonstrated a need to reflect on the EU’s policies towards the Eastern partners;
F	whereas the EaP is directed at Eastern European countries as understood by Articles 8 and 49 of the Treaties; whereas it should support the democratic transitions and reform process and is a response to the European aspirations of the societies of the partner countries;
G	whereas the EaP countries have deeply rooted European aspirations and are still undergoing difficult transformation processes towards a democratic system based on the rule of law and respect for human rights and civil liberties, following decades of existence within the USSR; whereas in some EaP countries there is a lack of consensus on the issue of their European future;
H	whereas the current momentum in relations with the Eastern Partners should be used to encourage the peoples of the EaP countries to strive for further democratic reforms; whereas the process of association with the EU has precisely this objective and should be pursued despite current setbacks in some EaP countries;
I	whereas the EaP should promote the political, economic, geopolitical security, social and cultural dimensions of cooperation;
J	whereas the European Neighbourhood Instrument is the main tool of delivery of Union's support and assistance to the Eastern Partnership countries; whereas it reflects differentiation and the ‘more for more’ approach, and provides for significant financial incentives to those neighbouring countries undertaking democratic reforms;
K	whereas the EaP countries are still looking for political development, and the partnership offered by the EU has been based on their own political will, but has proven an insufficient driver of change and reforms, despite the clear European aspirations of the people of the EaP countries; whereas the recent developments in the EaP countries, as well as the outcome of the Vilnius Summit, highlight the need to strengthen the strategic character of the Eastern Partnership and to make increased efforts to promote and increase awareness of the mutual benefits of the Association Agreements, and are an indication that these countries are still exposed to strong pressure and blackmail by third parties in their sovereign decisions; whereas the EaP countries must be free and sovereign so as to fully exercise their right to determine their future without being subjected to undue external pressure, threats or intimidation; whereas every country has the sovereign right to join any international organisation or alliance and to define its own future without any external influence;
L	whereas recent developments have demonstrated that the EU’s EaP policy is considered wrongly by some geopolitical players as a zero-sum game, and their negative role should therefore be taken into account;
M	whereas the Eastern Partnership is in no way aimed at damaging or hampering bilateral relations with the Russian Federation, but, on the contrary, is open to developing synergies with Moscow in order to create the most favourable conditions for the sustainable development of the common neighbours;
1	Recalls the purpose of the EaP, which is the strengthening of the political, economic and cultural European integration of the Eastern Partners, founded on mutual values, interests and the commitment to international law, fundamental values, good governance and the market economy and based on shared ownership and joint responsibility; welcomes, in this connection, the establishment of and the work carried out by the EaP stakeholders – the Euronest Parliamentary Assembly, the EaP Civil Society Forum and CORLEAP – as well as other initiatives such as the Eastern Europe Initiatives Congress; notes, however, that the recent developments in some EaP countries have drawn attention to the fragility of the political, economic and social integration process; stresses the importance of engaging with the broader society as a means of transformation; encourages more frequent and effective engagement with local and regional authorities as well as with parliaments, business leaders and civil society, in order to build constituencies for reform able to influence national decision-making;
2	Expresses its concern at the fact that the EaP as a whole has recently been seriously challenged by third parties, and calls for all participants involved to maintain their commitment to and engagement in the project;
3	Stresses that a European perspective, including the right to apply for membership under Article 49 of the Treaty on European Union, could constitute a driving force for reforms in these countries and further strengthen their commitment to shared values and principles such as democracy, the rule of law, respect for human rights and good governance, and that the EaP countries most committed to deepening relations with the EU and willing to undertake and implement the necessary reforms at both political and economic level should be duly taken into account and supported, thus creating an incentive for further European integration;
4	Recognises that now more than ever the EaP societies in favour of integration with the European Union need strong, proactive and immediate support from the EU, which should be provided via different channels and policy sectors ranging from financial assistance to visa facilitation schemes;
5	Considers that the Eastern Partnership project requires a thorough assessment of its effectiveness, including an accurate evaluation of its successes and failures, and that it needs further reflection, a new impetus and a clear vision of the way forward, focusing equally on political cooperation and partnership with the societies of the EaP countries and on aiming to provide a European choice for those societies; urges the EU, therefore, to focus particularly on investing in immediate progress for citizens, and in this context to establish visa-free regimes, to support youth and future leaders, and to devote greater attention to the empowerment of civil society; highlights the importance of the energy, transport and research sectors for the scope of the European integration of the EaP countries;
6	Believes that the outcome of the Vilnius Summit highlights the need to enhance the strategic character of the Eastern Partnership; recommends, therefore, making flexible use of the tools at the EU's disposal, such as macroeconomic assistance, easing of trade regimes, projects to enhance energy security and economic modernisation, and swift implementation of visa liberalisation, in line with European values and interests;
7	Calls on the Commission to produce a green paper on the post-Vilnius future of the Eastern Partnership;
8	Calls on the Commission and the EEAS to reflect on the lessons of the recent evolutions of the Eastern Partnership in terms of the definition of bilateral and multilateral priorities of Union as well as funding under the ENI;
9	Considers that democratic transition processes based on the rule of law and respect for human rights and fundamental freedoms are key to building a strong and lasting partnership with the EaP countries;
10	Emphasises the important role played by civil society in transition and reform processes and political dialogue in the EaP countries; calls on the EU to strengthen cooperation with civil society and provide it with support through a range of different funding instruments;
11	Welcomes the 2013 allocations under the 'Eastern Partnership integration and cooperation' (EaPIC) programme, (falling under ENPI), distributed among Moldova, Georgia and Armenia as additional funding to those EaP countries which are making progress in reforms for deep democracy and human rights;
12	Welcomes the Commission’s proposal to allow visa-free travel to the Schengen area for Moldovan citizens; highlights that visa liberalisation should be a priority, and calls for more efforts in this area; notes in this connection that visa liberalisation is only one of a number of processes aimed at bringing the societies closer together, and that more efforts are required in this area, particularly with regard to advancing cooperation in the fields of education, science, culture and sport; highlights that the proposal for a directive of the European Parliament and of the Council on the conditions of entry and residence of third-country nationals for the purposes of research, studies, pupil exchange, remunerated and unremunerated training, voluntary service and au pairing is a tool which will have a great impact in the field of education and culture; calls for the prompt adoption of this directive offering the long-term visas and residence permits for third-country nationals for the above-mentioned purposes;
13	Highlights the importance of investing in projects for youth and future leaders, by making full use of the scholarship opportunities under the 'Erasmus +' programme to foster student and teacher exchanges between EaP countries and the EU Member States, by continuing financial support for the European Humanities University in exile, and establishing an Eastern Partnership University and the Black Sea European College, which would provide opportunities for the development of educational programmes on different levels, aiming at the formation of future leaders from EaP countries and the EU Member States, as well as further promoting academic and educational projects which have already proven their value in this field, such as the College of Europe;
14	Urges that more school exchanges be organised between EU Member States and EaP countries, and considers that special funding should be provided for to this end;
15	Stresses the need to enhance youth cooperation within the framework of the Youth in Action Programme's EaP Youth Window, thus strengthening young people's active citizenship, developing solidarity and promoting tolerance among young people; welcomes in this regard the Eastern Partnership Youth Summit that took place in October 2013, facilitating political dialogue and networking with decision-makers and young people from EU and EaP countries;
16	Considers that the difficulties involved in promoting and implementing the Eastern Partnership can be overcome by a rebalanced and reinforced EU engagement that goes beyond political dialogue to tackle and develop the social, economic and cultural spheres as well; calls on the EU to increase its presence in the partner countries using more interactive audiovisual means and social media in the respective local languages in order to reach all of society; calls on the Commission to prepare a clear communication strategy for the societies in the EaP countries, in order to explain to them the benefits of the Association Agreements, including Deep and Comprehensive Trade Areas (DCFTAs), as tools for modernising their political systems and economies;
17	Emphasises that the EU and the Eastern European partners face common political challenges with regard to ensuring a reliable and safe energy supply; recalls that energy security cooperation is clearly identified as a priority under the Eastern Partnership and the ENP; recalls that the Energy Community Treaty lays the basis for establishing a fully integrated regional energy market favouring growth, investment and a stable regulatory framework; considers further progress in the integration of the gas and electricity networks, including reverse-flows, in the region to be essential to achieving the goals of the Energy Community; underlines the importance of focusing more on the consolidation, improvement and efficiency of the energy sector, as one of the main conditions for modernisation of the economy, strengthening energy security and competitiveness as well as developing energy strategies in line with European Energy Community obligations and EU targets; calls for the continuation of gas and electricity market reforms and an adequate share of energy from renewable resources, in line with EU policies and standards; recognises that Eastern Partnership countries' energy dependence on third countries and inadequate diversification of supply complicate the dynamics of European integration, in this regard reminds that projects such as South Stream increase the EU's dependency on Russian gas, and calls on the Commission and the Member States to fast-track projects that will help mitigate the situation; calls on the Commission and Council to make solidarity a fundamental principle of the Energy Community that is expected to be fully respected by all the players active in the EU market;
18	Calls for the insertion of an energy security clause in every agreement with the Eastern Partnership countries, so as to guarantee full respect for the EU internal energy market legislation, as well as the inclusion of an Early Warning Mechanism in such agreements in order to guarantee an early evaluation of potential risks and problems relating to transit and supply of energy from third countries, as well as establishing a common framework for mutual assistance, solidarity and dispute settlement;
19	Calls for a more tailored approach to individual partner countries, also by better taking into account their specific geopolitical vulnerabilities, implementing the principles of differentiation and ‘more for more’ but with overall coordination; strongly believes that the depth and scope of relations with each partner country should reflect its own European ambition, commitment to shared values, and progress in aligning with EU legislation, assessed on the basis of clear benchmarks and on its own merits; takes the view that the Eastern Partnership architecture must be forward-looking and flexible - institutionally and conceptually – in order to provide long-term incentives for all partners, including the  most advanced ones and thus further intensify relations with the EU; further believes that the EaP should not only focus on normative objectives but also reach the citizens through bottom-up approaches aimed at anchoring the benefits of prospective association to public opinion; recalls that the advancement of the partnership will depend on progress and substantial efforts being made with regard to respect for human rights, reform of the judiciary, public administration reforms, the fight against corruption, and increased citizens' participation in public decision-making;
20	Calls on the Commission to look further into the possibilities of easing trade barriers, where appropriate and even prior to signing and implementing DCFTAs, to enable the societies and businesses of the respective EaP countries to feel more immediately the economic benefits of closer cooperation with the EU;
21	Recognises the importance of inclusiveness in ensuring that the Partnership advances with the participation of all six partners; highlights, therefore, the need to further enhance the multilateral dimension, and encourages the holding of regular meetings at ministerial level across the policy spectrum;
22	Stresses, in this regard, as in the case of Ukraine, the importance of the Council taking immediate action, including increased diplomatic pressure and the introduction of individual targeted measures, travel bans and asset and property freezes directed at officials, legislators and their business sponsors responsible for human rights violations, and of stepping up efforts to stop money laundering and tax evasion by companies and businesspeople of the country concerned in European banks;
23	Expresses its concern at the lack of shared understanding of the essence of cooperation between the EU and the EaP countries; notes with concern that the EU is frequently seen as a donor and partner countries as beneficiaries, while all should perform a double role; warns that this kind of public perception might create unrealistic expectations among the societies of the Eastern Partners;
