A	whereas Pakistan’s strategic role in the region, its relationship to its neighbours and EU-Pakistan relations are of major and growing importance to the EU, given the country’s pivotal location at the heart of a volatile neighbourhood, its centrality to security and development in Central and South Asia, and its crucial role in combating terrorism, non-proliferation, drug trafficking, human trafficking and other transnational threats, all of which affect the security and well-being of European citizens;
B	whereas parliamentary elections in May 2013 marked the first transfer of power from one elected civilian government to another in the modern history of Pakistan; whereas Pakistan’s democratic process is underpinned by wider societal changes, including a growing urban middle class and an increasingly vibrant civil society and independent media;
C	whereas the country’s political and economic progress is hampered by pervasive internal and regional security problems, such as extremism, sectarian strife, suicide and targeted killings, and lawlessness in the tribal areas, compounded by the weakness of law enforcement agencies and the criminal justice system;
D	whereas Pakistan has one of the highest out-of-school populations in the world, with an estimated 12 million children not attending school and about two thirds of Pakistani women and half of Pakistani men being illiterate; whereas the country is still ranked 134th out of 135 countries in the World Economic Forum’s ‘gender gap’ report;
E	whereas, according to the Global Climate Risk Index, Pakistan is among the twelve countries most affected by climate change in the last twenty years, has suffered severe flooding and water shortages and is directly affected by the glacial retreat on the Himalayas and Karakorum ranges;
F	whereas Pakistan is a semi-industrialised, lower middle-income country, with around one third of its population living below the poverty line; whereas Pakistan is ranked in 146th place among the 187 countries listed in the 2012 Human Development Index (HDI), down from 145th place in the listing for 2011; whereas the economic situation of Pakistan has been harmed by successive natural disasters, and whereas a high level of insecurity, instability and widespread corruption in the country weaken its economic growth and limit the government’s ability to develop the state;
G	whereas Pakistan is vulnerable to a wide range of hazards, predominantly floods and earthquakes; whereas the volatile security situation, together with Pakistan’s social challenges, are working as a catalyst in increasing its vulnerability; whereas multiple years of disasters have exhausted the coping strategies of already impoverished communities and severely reduced their resilience to future disasters;
H	whereas Pakistan’s constructive contribution is vital for achieving reconciliation, peace and political stability in its neighbourhood and, most notably, in Afghanistan, especially in the context of the planned withdrawal of NATO combat troops in 2014;
I	whereas Pakistan is one of the largest recipients of EU development and humanitarian assistance, and whereas the EU is Pakistan’s largest export market;
J	whereas Pakistan is an increasingly important partner of the EU in combating terrorism, nuclear proliferation, human and drug trafficking, and organised crime, and in the pursuit of regional stability;
K	whereas the EU and Pakistan have recently chosen to deepen and broaden their bilateral ties, as exemplified by the five-year engagement plan, launched in February 2012, and the first EU-Pakistan Strategic Dialogue, held in June 2012;
L	whereas the aim of the EU-Pakistan five-year engagement plan of 2012 is to build a strategic relationship and forge a partnership for peace and development rooted in shared values and principles;
M	whereas, as from 1 January 2014, Pakistan is now integrated into the EU’s special generalised scheme of trade preferences (GSP+);
N	whereas in September 2012 the Ali Enterprises factory in Karachi, which produces jeans for the European market, was devastated by a fire, resulting in the death of 286 trapped workers; whereas the integration of Pakistan into the GSP+ scheme could boost production in the textile sector and make the improvement of labour rights and production conditions ever more important;
1	Underscores the significance of the May 2013 elections for the consolidation of democracy and civilian rule in Pakistan; encourages Pakistani political elites to use this momentum to further strengthen democratic institutions, the rule of law and civilian control over all areas of public administration, especially the security forces and the judiciary, to promote internal and regional security, to enact governance reforms to revive economic growth, strengthen transparency and the fight against organised crime and alleviate social injustices, and to halt and remedy all human rights abuses;
2	Takes the view, however, that building a sustainable democracy and a pluralistic society – as well as achieving greater social justice, eradicating deep poverty and malnutrition in parts of the country, raising the basic education level and preparing the country for the effects of climate change – will entail deep and difficult reforms of Pakistan’s political and socio-economic order, which remains characterised by feudalistic structures of land ownership and political allegiances and imbalances in priorities between military spending on the one hand and welfare provision, education and economic development on the other, and a dysfunctional revenue collection system that systematically undercuts the state’s capacity to deliver public goods;
3	Supports and encourages the efforts of the Pakistani Government to develop effective means to prevent and monitor the possibility of future natural disasters and for more effective coordination and cooperation of humanitarian aid with local actors, international NGOs and fundraisers;
4	Reiterates that good governance, accountable and inclusive institutions, separation of powers and respect for fundamental rights are important elements to address the nexus of development and security in Pakistan; further believes that elected civilian governments, endowed with democratic legitimacy, devolution of power to the provinces and effective local government are the best means of containing the tide of violence and extremism, restoring state authority in the FATA areas, and ensuring Pakistan’s sovereignty and territorial integrity;
5	Supports, in this context, the intent of the Pakistani Government to enter into a peace dialogue with the Tehreek-e-Taliban Pakistan (TTP), provided this paves the way for a political and lasting solution to the insurgency and a stable democratic order, respecting human rights; appeals to the negotiators, however, to take account of the fact that the level of education – particularly among women – is an absolutely decisive factor for the advancement of societies and to make schooling for girls an essential element in the negotiations;
6	Appreciates Pakistan’s continued commitment to fight terrorism on both sides of its border, and encourages the authorities to take bolder steps to further limit the possibilities for the recruitment and training of terrorists on Pakistan’s territory, which constitutes a phenomenon that is making certain areas of Pakistan a safe haven for terrorist organisations, whose aim is to destabilise the country and the region, most importantly Afghanistan;
7	Notes that the Pakistani Taliban leader Hakimullah Mehsud was killed by a US-operated drone on 1 November 2013 and that the Pakistani Parliament and the new government have formally opposed such interventions and that limits to the use of drone attacks should be framed more clearly in international law;
8	Calls on the Pakistani Government to fulfil its security obligations and responsibilities by further engaging in the fight against extremism, terrorism and radicalisation, with the implementation of strict and uncompromising security measures and law enforcement, as well as by addressing inequality and socio-economic issues likely to fuel the radicalisation of Pakistani youth;
9	Notes that the Pakistani Government has clearly expressed its opposition to US drone strikes on its territory; welcomes the UN General Assembly resolution which calls for further clarification of the legal framework applicable for the use of armed drones;
10	Welcomes Pakistan’s contribution to state-building and reconciliation processes in Afghanistan, including assistance in facilitating the restart of peace talks; expects Pakistan’s positive attitude to continue in the run-up to Afghanistan’s presidential elections and beyond; expresses concern about geopolitical competition among neighbouring powers over influence in Afghanistan after the withdrawal of NATO combat troops;
11	Sets its hope in Pakistan’s constructive role in promoting regional stability, including when it comes to the presence of NATO and EU Member States in post-2014 Afghanistan, by further advancing the trialogue format of engagement in Afghanistan with India, Turkey, China, Russia and the United Kingdom, and by fostering regional cooperation in the fight against trafficking in people, drugs, and goods;
12	Is encouraged by recent tangible progress in the dialogue between Pakistan and India, especially as regards trade and people-to-people contacts, made possible by the constructive attitude of both parties; regrets that the dialogue’s achievements remain vulnerable to contingent events, such as ongoing incidents on the Line of Control separating Pakistan-occupied and Indian-occupied parts of Kashmir; asks both governments to ensure appropriate chains of command, accountability of military staff, and military-to-military dialogue, in order to avoid similar incidents in the future;
13	Recognises Pakistan’s legitimate interest in building up strategic, economic and energy ties with China; considers it important that closer Pakistani-Chinese relations reinforce geopolitical stability in South Asia;
14	Notes Pakistan’s pursuit of full membership of the Shanghai Cooperation Organisation (SCO) as a welcome sign of the country’s ambition to become more involved in multilateral initiatives; notes, however, the absence of any formal cooperation mechanism between the SCO and the EU, and points to divergences in their respective normative bases and outlooks on global issues;
