A	whereas the various transitional processes, including popular uprisings, conflict and post-conflict situations, as well as trapped transitions in authoritarian countries, have posed increasing challenges to the EU’s policies in support of human rights and democracy in the world; whereas the EU Annual Report on Human Rights and Democracy in the World in 2012 demonstrates the need for the EU to continue to develop flexible policy responses; whereas the most fundamental policy choice for the EU concerns the resilience and political determination to stay true to the founding values of the European Union in challenging times under the pressure of other policy objectives and interests;
B	whereas justice, the rule of law, responsibility, transparency and accountability, the fight against impunity, fair trials and an independent judiciary are indispensable elements in the protection of human rights;
C	whereas Article 21 of the TEU further strengthened the EU’s commitment to act on the international scene guided by the principles of democracy, the rule of law, the universality and indivisibility of human rights and fundamental freedoms, respect for human dignity, the principles of equality and solidarity, and respect for the principles of the United Nations Charter, the Charter of Fundamental Rights of the European Union and international law;
D	whereas the Copenhagen political criteria of ‘stability of institutions guaranteeing democracy, the rule of law, human rights and respect for and protection of minorities’ remains a fundamental feature of the enlargement process;
E	whereas the uprisings in the Arab world prompted the European Union to acknowledge the failure of past policies and to commit itself to a ‘more for more’ approach in the Review of the Neighbourhood Policy, based on a commitment to ’adapt levels of EU support to partners according to progress on political reforms and building deep democracy’, as well as respect for human rights and fundamental freedoms, including free and fair elections, freedom of association, expression and assembly, a free press and media, the rule of law administered by an independent judiciary, and freedom of thought, conscience and religion or belief;
F	whereas the Council Conclusions on the European Commission’s Agenda for Change in EU Development Policy, adopted in May 2012, specifically state that ‘support to partners will be adapted to their development situation and commitment and progress with regard to human rights, democracy, the rule of law and good governance’; whereas the latest EU Common Position regarding the High Level Forum on Aid Effectiveness pledges that systematic reference should be made in development co-operation to ’democratic ownership’ where partner countries are responsible for promoting an enabling environment for civil society and for strengthening the role of parliaments, local authorities, national audit institutions and the free media;
G	whereas the EU Council, in June 2012, adopted a Strategic Framework and Action Plan on Human Rights and Democracy, committing the EU institutions to the attainment of several tangible policy objectives; whereas the EU Council, in July 2012, created the position and named the first thematic EU Special Representative for Human Rights; whereas the procedure to adopt a new Action Plan on Human Rights and Democracy, due to take effect in January 2015 when the current action plan expires, needs to start in the spring of 2014;
H	whereas the European Endowment for Democracy was established in October 2012 with the main purpose of making direct grants to pro-democracy activists or organisations struggling for democratic transition in the European Neighbourhood and beyond;
I	whereas the establishment of the European External Action Service (EEAS) was accompanied by assurances that support for human rights and democracy would be a silver thread running through the new EU diplomatic service; whereas the network of EU Delegations around the world provide the Vice President of the Commission/EU High Representative for Foreign Affairs and Security Policy (VP/HR) with a new capability to carry out EU human rights policy;
J	whereas in its resolutions on the previous Annual Report and on the review of the EU human rights strategy (both of which were adopted in December 2012), Parliament stressed the need for a reform of its own practices to mainstream human rights in its activities and follow up on its urgent resolutions condemning breaches of democracy, human rights and the rule of law;
