A	whereas young people, if they are to participate fully in society and achieve self-fulfilment as individuals and citizens, must possess a broad spectrum of knowledge and skills essential for their intellectual and social development, including the ability to communicate effectively, work in teams, solve problems and critically evaluate information,
B	whereas for young people education promotes values such as personal development, better social integration and a greater sense of responsibility and initiative,
C	whereas rates of early school leaving (ESL) vary across EU Member States, as well as between towns and regions and between the socio-economic categories of their inhabitants, and are influenced by a range of complex factors,
D	whereas one of the five Europe 2020 headline targets is to reduce the proportion of early school leavers to less than 10 % and to increase the share of the younger generation with a degree or diploma or equivalent level of education to at least 40 %,
E	whereas the 10 % target was agreed by Member States in 2003, but only seven of them have managed to reach this benchmark, and whereas in 2009 the average ESL rate stood at 14,4 %,
F	whereas, despite the steady decline in ESL rates in the last decade, most Member States still have a fragmented and inadequately coordinated approach to tackling the problem,
G	whereas 24,1 % of all 15-year olds in the Member States are low performers in reading literacy,
H	whereas reading is a basic tool for all young people, indispensable to making progress in any school subject and to becoming integrated into the world of work, understanding and analysing information, communicating correctly and participating in cultural activities, and whereas specific measures should therefore be taken to remedy deficiencies in reading skills,
I	whereas ESL has severe consequences for the EU's social cohesion, and not just for economic growth, the European skills base and social stability, as it damages the career prospects, health and well-being of young people, a low level of education also being a key cause of poverty and negative health outcomes,
J	whereas ESL is a fundamental contributing factor to unemployment, poverty and social exclusion,
1	Emphasises that the foundations for a child's future educational path and well-being are laid in the early years of childhood and can help to instil the idea of lifelong learning, and that early childhood is a time when receptiveness, language learning and the ability to form social contacts – attributes that will be essential in tomorrow's society – should be encouraged so as to facilitate the child's integration into both school and society from an early age, thus combating ESL; reiterates the call contained in its resolution on early years learning in the EU for the development of a European framework for early childhood education and care services from as early an age as possible, particularly through the development of free public crèche and day-care facilities;
2	Notes that ESL is particularly pronounced among children from poor and disadvantaged backgrounds and children from migrant families  and is frequently linked to poverty and social exclusion;
3	Proposes that linguistic support should be provided for students from a migrant background;
4	Stresses, in that connection, that steps must be taken to enable Roma children and children with no identity papers to attend school;
5	Notes that among Roma children 20 % are not enrolled in school at all and 30 % are early school leavers; emphasises that although ESL is more common among boys than girls, traditional Roma communities are a special case, in that, owing to the custom of early marriages, ESL is more frequent among young girls and happens at an earlier age (around 12-13 years) than for boys (around 14-15 years); points out that in the case of traditional Roma communities there is a need for additional positive measures to overcome the ESL which results from these harmful traditional practices;
6	Notes that ineffective work-life balance policies increase the prevalence of ESL and academic failure in general and that there is a need to step up efforts to improve such policies;
7	Notes the existence of an intergenerational cycle, i.e	the strong tendency for children of early school leavers to become early school leavers themselves; stresses that family structure has a significant influence on children's ability and motivation to succeed at school;
8	Notes that, with regard to early childhood care, the role of the family and of close relationships between children and parents during the early years of life are of vital importance for ensuring proper integration at school;
9	Warns of the impact of specific learning difficulties and related problems, which increase the risk of the children affected leaving school;
10	Encourages the Member States to provide extracurricular and out-of-school activities for pupils with learning difficulties, to enable them to develop the key skills clearly needed on the labour market;
11	Points out that ESL can have a detrimental effect on access to high-quality lifelong learning;
12	Draws attention, in this regard, to the OECD's PISA studies, which show that students in educational systems with a lesser degree of vertical and horizontal differentiation are less likely to repeat a year or to be expelled; highlights the OECD's finding that students from socially disadvantaged backgrounds suffer most from having to repeat a school year or from being expelled;
13	Highlights the OECD's finding that early selection of students for different educational pathways increases socio-economic inequality in terms of educational opportunities without effecting any improvement in average performance in the educational systems in question;
14	Draws attention, in this regard, to the OECD's finding that the comparative performance of school systems in the PISA studies is negatively affected by the practices of moving students from one school to another on account of poor results, behavioural problems or specific learning difficulties and of streaming students in all subjects on the basis of ability;
15	Points out in this regard that, according to the OECD, socio-economically disadvantaged students are often at a double disadvantage because they attend schools affected by various types of socio-economic disadvantage and in which there are fewer and less well-qualified teachers;
16	States that equality of opportunities and choice in education, and access to high-quality education for individuals from all social, ethnic and religious backgrounds, regardless of gender or disability, is vital for creating a fairer, more equal and inclusive society that is vibrant, innovative and cohesive; stresses the role played by public services in that regard;
17	States that school education is one of the best ways of giving everyone an equal chance of success and the opportunity to acquire the knowledge and skills which enable them to become integrated into the world of work, thus breaking the inter-generational cycle; calls for the educational support on offer to be better coordinated and made more accessible and for the provision of social services and family support to be extended;
18	Calls for a personalised and inclusive approach to education, beginning with early school education and care, which includes targeted support for individuals at risk of ESL where necessary, particularly for children and young people suffering from a disability;
