A	"whereas human rights and the protection of those rights rely on recognition of the dignity of the human person; whereas it should be recalled in this connection that the opening words of the Universal Declaration of Human Rights read: ""recognition of the inherent dignity and of the equal and inalienable rights of all members of the human family is the foundation of freedom, justice and peace in the world"","
B	whereas justice, freedom, democracy and the rule of law arise out of an authentic recognition of the dignity of the human person, and whereas such recognition is the foundation of all human rights,
C	whereas the tenth European Union Annual Report on Human Rights (2008) produced by the Council and the Commission provides a general overview of the activities of the EU institutions regarding human rights inside and outside the European Union,
D	whereas this resolution sets out to examine, evaluate and, in specific cases, offer constructive criticism of the human rights activities of the Commission, the Council and Parliament,
E	whereas the European Union's internal human rights record has a direct impact on its credibility and ability to implement an effective external human rights policy,
F	whereas efforts must be made to focus greater attention on respect for basic human rights, in particular political rights, in the negotiation and implementation of bilateral or regional trade agreements, even those concluded with important trading partners,
G	whereas it is necessary to respect the human rights clauses in the agreements signed by the EU and its third-country partners,
H	whereas policies promoting human rights remain under threat in various regions of the world, as the violation of human rights inevitably goes hand in hand with an effort by their violators to reduce the impact of any policy promoting them, particularly in countries where human rights violations are crucial in maintaining a non-democratic government in power,
1	Considers that the EU needs to move towards a coherent and consistent policy of upholding and promoting human rights around the world, and stresses the need to conduct such a policy more effectively;
2	Reiterates its conviction that, in order to effect an improvement in the promotion of human rights, the EU's common foreign and security policy (CFSP) needs to be strengthened, and that it is necessary to ensure that the promotion of human rights as a main objective of the CFSP, as outlined in Article 11 of the Treaty on European Union, is strictly implemented in the EU's dialogues and institutional relations with all the countries of the world;
3	Calls on the Council and the Commission to make greater efforts to improve the ability of the European Union to respond rapidly to breaches of human rights by third countries; stresses the key role played by the EU in the sphere of human rights in today's world and the corresponding increased expectations; calls for a common EU human rights line both in its external policy and within its own borders;
4	Calls for continued maximum vigilance as regards respect for the human rights clauses in the agreements signed by the EU and its third-country partners, and for such clauses to be included systematically in future agreements; points out that the human rights clause, by virtue of being an essential element, should apply to all the provisions of the agreement; reiterates its call for this clause to be systematically accompanied by a genuine enforcement mechanism;
5	"Underlines the relevance of the European Union Annual Report on Human Rights in analysing and evaluating the European Union's human rights policy, and recognises the positive role played by the EU institutions"" activities in this field;"
6	Reiterates its request that more and better information should be provided for the assessment of policies and that elements and guidelines should be proposed to improve the general approach, minimise any contradictions and adjust the policy priorities on a country-by-country basis, with a view to the adoption of a Country Strategy on human rights or, at least, a human rights chapter in the Country Strategy Papers; reiterates its call for a regular periodic assessment of the use and the results of European Union policies, instruments and initiatives on human rights in third countries; calls on the Council and the Commission to develop specific quantifiable indices and benchmarks in order to measure the effectiveness of those policies;
7	Welcomes the public presentation of the 2008 Report by the Council and the Commission at the meeting of Parliament's Subcommittee on Human Rights held on 4 November 2008, coinciding with the 60th anniversary of the Universal Declaration of Human Rights of 10 December 1948, and its presentation in plenary on the same day as the award of its annual Sakharov Prize for Freedom of Thought to Hu Jia from China;
8	"Calls once again on the Council and the Commission to identify the ""countries of particular concern"" where it is particularly difficult to promote human rights, as well as countries in which human rights are violated, and, to that end, to develop criteria by which to measure countries by reference to their human rights score, thereby enabling specific policy priorities to be established;"
9	Calls on the Council and Commission to make greater efforts to disseminate their annual report on human rights and ensure it reaches as large a public as possible; also calls for public information campaigns aimed at raising the EU's profile in this field;
10	Calls on the Council and Commission to carry out regular social impact and awareness studies regarding the Union's action in the field of human rights;
11	"Considers that the report shows that the EU, despite the inquiries undertaken in some Member States, has not carried out an evaluation of Member States"" practices in relation to the anti-terrorism policies followed by the US Administration under the Bush presidency;"
12	In accordance with the resolution unanimously adopted by the Peruvian Congress in April 2008, calls on the Council to envisage inclusion of the Movimiento Revolucionario Túpac Amaru (MRTA) on the European list of terrorist organisations;
13	Stresses that, in the eyes of large segments of public opinion worldwide, immigration policy represents a challenge for the credibility of the EU's external action in the field of human rights,
14	Considers that a quantitative and qualitative improvement of the Council's human rights secretariat would enable the European Union to further raise its profile in promoting and ensuring respect for human rights in its external policy; expects that a future appointment of a High Representative for Foreign Affairs and Security Policy, who would also be a Vice-President of the Commission, would considerably enhance the coherence and effectiveness of the EU if the Lisbon Treaty were to enter into force;
15	Considers it essential that, given the importance of human rights issues in conflict and post-conflict situations, all European Union special representatives should in future have a mandate which specifically mentions promoting and ensuring respect for human rights;
