1	Recalls that the EU has committed itself to defining and pursuing common policies and actions to preserve peace, prevent conflicts, consolidate post-conflict rehabilitation and strengthen international security in accordance with the principles of the UN Charter, as well as to consolidate and support democracy, the rule of law, human rights and the principles of international law, and to assist populations facing natural or man-made disasters;
2	Points out that internal and external security are increasingly intertwined and that, by developing its crisis management, conflict prevention and peace-building policies and capabilities in line with the above objectives, the EU also helps to safeguard the security of its own citizens;
3	Underlines that the EU, mainly through its civilian crisis management, offers a distinct contribution to global security, reflecting its core values and principles;
4	Stresses that effective responses to present-day crises and security threats, including natural disasters, often need to be able to draw on both civilian and military capabilities and require closer cooperation between them; recalls that the development of the EU's comprehensive approach and of its combined military and civilian crisis management capabilities have been distinctive features of the CSDP and represent its core added value; recalls at the same time that the CSDP is not the only tool available and that CSDP missions should be used as part of a broader EU strategy;
5	Recalls the need for an EU White Paper on security and defence, based on systematic and rigorous security and defence reviews conducted by the States according to common criteria and a common timetable, which would define the Union's security and defence objectives, interests and needs more clearly in relation to the means and resources available; emphasises that the White Paper should also define areas in which, and conditions under which, greater civilian-military cooperation is desirable to help achieve those objectives; takes the view that the EU White Paper should identify explicitly opportunities for the pooling of resources at EU level, as well as national specialisation and capability harmonisation, in order to achieve large economies of scale;
6	Emphasises that the establishment of the European External Action Service (EEAS) should contribute further to the development of a truly comprehensive European approach to civilian and military crisis management, conflict prevention and peace-building and provide the EU with adequate structures, staffing levels and financial resources to meet its global responsibilities in line with the UN Charter;
7	Fully supports the transfer of the CSDP structures, including the Crisis Management Planning Directorate, the Civilian Planning and Conduct Capability, the EU Military Staff and the Situation Centre, to the EEAS, under the direct authority and responsibility of the Vice-President of the Commission/High Representative of the Union for Foreign Affairs and Security Policy; recalls the pledge made by the Vice-President/High Representative to ensure that they work in close cooperation and synergy with the relevant Commission units transferred to the EEAS which deal with the planning and programming of crisis response, conflict prevention and peace-building; urges the Vice-President/High Representative to ensure that these units work on an equal footing with the CSDP structures; stresses that no formal or informal control by the CSDP structures of the planning and programming of measures financed from the Instrument for Stability is acceptable and insists that the transferred Commission structures must not be dismantled;
8	For the sake of the development of the EU's comprehensive approach, also encourages close coordination between the EEAS and all relevant units remaining within the Commission, in particular those dealing with development, humanitarian aid, civil protection and public health; stresses the need for direct links between the EEAS and CSDP agencies, namely the European Defence Agency, the EU Institute for Security Studies, the European Security and Defence College and the EU Satellite Centre;
9	Draws attention to the role of the Commission's Monitoring and Information Centre (MIC) in facilitating disaster relief coordination under the Civil Protection Mechanism and highlights the need for close cooperation between the centre and the EEAS to be ensured by the Vice-President/High Representative in her capacity as Vice-President of the Commission; calls for improved coordination and faster deployment of military assets in the context of disaster relief, in particular air transport capabilities, based on the lessons learned in Haiti and while respecting the primarily civilian nature of disaster relief operations; reiterates its call for further improvement of the Civil Protection Mechanism to establish a voluntary pool of Member States' assets on stand-by for immediate deployment in disaster response operations; suggests that these assets be coordinated and deployed under the designation of an EU Civil Protection Force to increase the visibility of EU action; recalls at the same time the individual responsibility of the Member States for civil protection and disaster control measures;
10	Advocates also improved coordination between the Member State humanitarian agencies and DG ECHO for relief operations following natural or man-made disasters;
