A	whereas in 2009 more than 35 000 people were killed and more than 1 500 000 injured in road accidents in the European Union,
B	whereas statistically for every fatal accident there are a further four accidents that lead to permanent disabilities, 10 that cause serious injuries and 40 that cause slight injuries,
C	whereas the social cost of road accidents is estimated at EUR 130 billion per year,
D	whereas the target set in the Third Action Programme of halving the number of road deaths in the EU by the end of 2010 was not achieved, although the number has been substantially reduced,
E	whereas social acceptance of road accidents is still relatively high in the EU, and whereas the number of people killed each year is equivalent to the toll which would result from 250 crashes involving medium-sized airliners,
F	whereas on the one hand increasingly serious efforts need to be made to reduce the number of road accident victims further, and on the other hand care must be taken to ensure that indifference does not set in as the total falls,
G	whereas road safety is the responsibility of society as a whole,
H	whereas only 27,5 % of the measures outlined in the Third Action Programme have been fully implemented, and whereas significantly more ambitious targets and measures are therefore needed to improve road safety than have been proposed by the Commission up to now,
I	whereas the legislative framework for regulations and directives based on scientific data has not yet been fully utilised, and whereas implemented European law can help save lives,
J	whereas many legislative measures to improve road safety, such as Directive 2008/96/EC on road infrastructure safety management, have already been adopted and will come into force over the next few years,
K	whereas the Commission failed to submit a proposal for a new action programme before the Third Road Safety Action Programme expired,
L	whereas the likelihood of being killed in a road accident is nine times higher per kilometre travelled for pedestrians, seven times higher for cyclists and 18 times higher for motorcyclists than for people travelling by car,
M	whereas some 55 % of fatal accidents occur on rural roads, 36 % in urban areas and 6 % on motorways,
N	whereas if commuter travel to and from work is included, 60 % of fatal occupational accidents are road accidents,
O	whereas the number of road deaths has fallen constantly but the number of fatal accidents involving motorcyclists is stagnating and in many places rising,
P	whereas travel by public transport is many times safer than travel by private vehicle,
Q	whereas lorry blind spots represent a lethal hazard for cyclists and pedestrians,
R	whereas the European Union is facing a process of demographic change, so that due account must be taken of the mobility needs of elderly people in particular,
S	whereas new technological developments, for example the introduction of hybrid vehicles and electric propulsion systems, are creating new challenges for the rescue services,
T	whereas the implementation of European, national, regional and local measures must be closely coordinated,
U	whereas the Road Infrastructure Safety Directive 2008/96/EC requires the implementation of road safety audits and safety inspections as part of regular road maintenance; and whereas this directive only applies to Trans-European Network (TEN-T) road infrastructure, leaving many national and local roads unregulated,
V	whereas regular inspections of all European roads by competent entities are an essential element in the prevention of possible dangers for road users,
W	whereas the data available concerning the causes of accidents and injuries is crucial to improving road safety, as demonstrated by, inter alia	the VERONICA projects,
1	Welcomes the Commission communication under consideration here, but calls on the Commission, by the end of 2011, to develop its proposals into a fully fledged action programme incorporating a detailed set of measures with clear timetables for their implementation, monitoring instruments, so that the effectiveness of the measures can be regularly checked, and provision for a mid-term review;
2	Endorses the Commission's view that if road safety is to be improved, a coherent, holistic and integrated approach is required, and calls for road safety issues to be addressed in all relevant policy areas, such as education, health, environmental and social policy and police and judicial cooperation;
3	Calls on the Commission to improve the framework conditions for safer and more environmentally benign transport, such as walking, cycling, bus or rail, so as to encourage their use.
4	Proposes, as a matter of priority, that an EU Road Safety Coordinator should be appointed, as part of the European Commission, by 2014, who should:
5	Calls on the Commission to set up a cooperation forum where prosecutors, law enforcement authorities, victims' associations and road safety monitoring centres can exchange information on best practices and cooperate more closely on improving implementation of road safety legislation, at both national and transnational levels;
6	Emphasises that particular attention must be paid to the proper implementation and more effective enforcement of existing laws and measures; points out, at the same time, that the scope for legislative measures at EU level has not yet been exhausted;
7	Regrets that the EU budget for road safety measures has been cut significantly in recent years and calls on the Commission to reverse this trend;
