A	whereas the Commission is carrying out the process of State aid modernisation (SAM), the objectives of which are to foster growth, focus on major cases, and simplify, streamline and hasten the implementation of the relevant rules;
B	whereas the legal basis for the new proposals, as stipulated by Article 109 TFEU, provides only for the consultation of Parliament and not for the ordinary legislative procedure; whereas Parliament has no say in the adoption of the guidelines on regional State aid for 2014-2020;
C	whereas the ordinary legislative procedure on the Cohesion Policy legislative package on the European Structural and Investment Funds for 2014-2020 has not yet been concluded;
D	whereas the most common forms of State support schemes take the form of grants and subsidies, tax deductions, waivers, incentive awards, soft loans, guarantees, preferential borrowing rates and equity participation granted by national, regional and local government, as well as by publicly controlled entities and through an increasing number of forms of public-private partnership;
E	whereas there are a number of rules on State aid, as well as guidelines which apply at regional, sector-specific or horizontal levels, while the choice of which type of aid to apply is to a certain extent left to the discretion of the Member States;
F	whereas, according to the Commission, the purpose of its Regional Aid Guidelines (RAG) is to promote a competitive and coherent single market, while at the same time ensuring that the distorting effects of aid are kept to a minimum;
G	whereas State aid should complement and seek balance with the objectives of other EU policies, in particular Cohesion Policy;
H	whereas the application and interpretation of State aid rules also depend heavily on the case-law of the Court of Justice;
I	whereas the existence of a mechanism ensuring the effective implementation and application of EU State aid is one of the general ex ante conditionalities provided for in the draft set of regulations on Cohesion Policy for 2014-2020;
J	whereas the ex post impact of State aid and State aid controls on Member States, regions and local authorities, as well as on companies, markets and the overall economy, has not been sufficiently assessed, as the Court of Auditors points out in its report entitled ‘Efficiency of Commission in assessing State aid’(5);
K	whereas anxiety over administrative burdens is the main concern affecting beneficiaries when dealing with State aid or Cohesion Policy rules;
1	Welcomes the Commission's draft regional aid guidelines for 2014-2020 as an integral part of the State aid modernisation (SAM) programme; reiterates its support for an approach where the compatibility rules to assess State aid are rooted on common principles and are consistent across the General Block Exemption Regulation(6) (GBER) and the different guidelines; favours the adoption of simpler, predictable and more effective State aid control and enforcement rules based on sound economic analysis;
2	Takes the view that the implementation of both Cohesion Policy and the rules on State support schemes to reinforce local and regional investment and public-private partnerships are of key importance for promoting economic, social and territorial cohesion, regional and local development, smart, sustainable and inclusive growth, and job creation; is, however, concerned as to whether the State aid rules are consistent with the implementation of the European Structural and Investment Funds; urges the Commission, therefore, to ensure consistency of the SAM with the Cohesion Policy regulations 2014 – 2020, so that there are no major variations in treatment of areas belonging to the same category of region within the framework of Cohesion Policy;
3	Regrets that Article 109 TFEU – the Treaty basis for the enabling regulation and, indirectly, the GBER – provides only for consultation of Parliament, not codecision; believes that this democratic deficit cannot be tolerated; proposes that this deficit be overcome as soon as possible, through interinstitutional arrangements in the field of competition policy, and corrected in the next Treaty change; points out that the Commission blueprint for a deeper Economic and Monetary Union foresees proposals for a Treaty change by 2014; deems that such a proposal should include, inter alia, a specific proposal amending Article 109 TFEU in order to adopt the regulations referred to in that Article in accordance with the ordinary legislative procedure;
4	Encourages the Commission to continue to issue soft law guidelines in the field of competition policy, in particular on State aid, duly taking into account the existing Court of Justice case law, in order to ensure some legal certainty for the stakeholders;
5	Underlines the fact that the primary role of State aid control is to ensure a level playing field in a competitive and coherent internal market; fully supports the SAM overall aim of tailoring State aid rules to the need to promote economic growth in the EU; notes that it is particularly relevant to promote economic growth in the most disadvantaged regions of the EU, keeping distortive effects of aid within the internal market to a minimum;
6	Emphasises that the State aid rules, as well as the Cohesion Policy objectives, should lead to improving the situation of the regions and the most disadvantaged areas, and that the SAM process must reflect the objectives of cohesion throughout the EU, i.e	to contribute to the sustainable development of the regions and improve wellbeing; believes that the modernisation of competition rules needs to be grounded in full awareness of the impact of the rules at subnational level;
7	Calls on the Commission to ensure that promoting smart, sustainable and inclusive growth through State aid is implemented in overall consistency with credible strategies for long-term fiscal consolidation; suggests that the Commission take better account of links between State aid policies and fiscal surveillance in drafting Country Specific Recommendations, and calls on the Member States to take these links into account when drafting their Stability and Convergence Programmes and National Reform Programmes; underlines the need for a simplification of rules and for less, but better-targeted, State aid, keeping in mind that State aid is meant to be an exception, not the rule; emphasises the need to prevent and avoid subsidy races between Member States, particularly in times of tight budgetary constraints across the EU;
8	Believes that regional aid can only play an effective role if it is used sparingly and proportionately and is concentrated on the most disadvantaged regions of the EU, where it is needed the most; emphasises the structural contribution of aid to regional development, particularly in the current context of deep economic crisis; calls on the Commission to recognise that the crisis criterion of ‘serious disturbance in the economy of a Member State’ still applies in the real economy as well as in the financial sector, and to clarify and standardise the criteria for making this assessment;
