A	whereas too many obstacles, resulting from a lack of information about rights and opportunities, fragmented regulation, a lack of legislative initiatives in a number of key areas, poor transposition, inadequate application and enforcement of rules, and a lack of administrative coordination and cooperation, stand in the way of citizens, consumers and SMEs wishing to move, shop, sell or trade across borders with the same sense of security and confidence they enjoy in their own Member States,
B	whereas, at the same time, efforts to harmonise legislation in order to overcome these obstacles have sometimes led to over-regulation, from which the majority of SMEs, in particular the micro-entities that do not wish to operate on the European market but prefer to remain active locally, as well as local government bodies, have experienced adverse effects, so that better regulation is called for with a minimum of administrative burdens,
C	whereas only a small percentage of workers, service providers and professionals take the step of moving to another Member State, inter alia because the red tape involved and the risk of losing social security rights make it too complicated and costly to do so,
D	whereas few entrepreneurs and SMEs offer their goods and services outside their domestic markets, owing to language barriers, lack of certainty regarding investments, payments and liability, and to differences in the legal, administrative, social and cultural traditions of the different Member States,
E	whereas the single market must not be seen in isolation from other horizontal policy areas, particularly health, social and consumer protection, labour law, the environment, sustainable development and external policies,
F	whereas the EU 2020 Strategy should set realistic targets for achieving a green, knowledge-based, social market economy and sustainable growth by 2020, as well as to create jobs, including in the environmental sector; whereas the cornerstone of the EU 2020 Strategy should be the single European market, with the challenges of social justice and economic growth and a focus on benefits to citizens, consumer protection and SMEs,
G	whereas, increasingly, single market and international trade issues are interdependent and affect each other,
H	whereas many European citizens are not aware of the practical benefits they themselves derive from the single market, as too little information on the single market is available and it is not explained properly,
1	Considers that the Union is facing a particularly problematic time in the history of single European market integration; takes the view that the current and future challenges must be addressed with coherence, determination, commitment and strength, necessarily coupled with sensitivity and practicality, in a spirit of cooperation and solidarity; emphasises that this process will necessitate firm authority and considerable initiative on the part of the European Commission, and political commitment from the Council, the Member States and the European Parliament;
2	Emphasises that the single market is not only an economic structure, and single market legislation protects and preserves specific fundamental rights of citizens, such as security and privacy, and that for this reason a smoothly functioning single market is in the best interests of European citizens, consumers and SMEs, given the many economic and other challenges that the EU currently faces;
3	Stresses that, notwithstanding the economic, technological and legislative weaknesses in its structure, the single European market, along with the eurozone, best illustrates the true meaning of EU economic integration and unity, and is certainly the most visible achievement of European integration for EU citizens;
4	Emphasises that the single market should open new horizons in the research and innovation sector, doing more to promote the development of goods and services, with an emphasis on knowledge and technology, which constitute a driving force for future economic development;
5	Welcomes and fully supports the Commission's intention to ‘put back at the heart of the internal market those who live in it and use it daily’ as well as its commitment to be a determined defender of the single market through full use of its enforcement powers and to come up with a social and environmental vision of the single market based on the Lisbon Treaty obligations;
6	Emphasises that integration into the single market is not an irreversible process and that the continued existence of the single market should not be taken for granted;
7	Expresses its concern that the re-emergence of economic protectionism at national level would most probably result in fragmentation of the single market and therefore needs to be avoided; is concerned that the current economic and financial crisis could be used to justify reviving protectionist measures in various Member States, whereas the downturn calls for common safeguard mechanisms instead;
8	Considers that the crisis has substantially damaged the single market integration process and that antagonism towards, and distrust of, the single market have increased as a result of shortcomings and inequalities emanating from Member States' economic systems;
9	Recalls that policies to tackle the crisis should not detract from the single market integration process, but rather provide a window of opportunity for reforming, consolidating and improving the current structure of the single market, releasing the job creation potential of a green economy and regaining the trust and confidence of citizens, especially consumers and SMEs;
10	Stresses that the relaunch of the single market must not be wholly dictated by the recent financial downturn and that the revival must go beyond the fundamental lessons learned from the crisis;
11	Underlines that the relaunch of the single market should achieve concrete, measurable, achievable, relevant and timed targets, which must be achieved by proper and effective policy instruments based on the four freedoms of movement that are available to all EU citizens;
12	Highlights the fact that the single European market is in dire need of a new momentum, and that strong leadership from European institutions, especially the Commission, and political ownership by the Member States is required to restore credibility and confidence in the single market;
13	Takes the view that the old perception of the single market should be supplemented in order to make it more inclusive; stresses that all those involved in shaping and implementing the single market need to adopt a more holistic approach, fully integrating citizens' concerns;
14	Emphasises that a stronger, deeper and expanded single market is of vital importance for growth and job creation;
15	Stresses that the single market should be central in achieving the goal of a sustainable and highly competitive social market economy in the context of the EU 2020 Strategy's long-term vision;
16	Believes that the single market is a very important prerequisite for the success of the EU 2020 strategy; proposes therefore that any strategy and policies to revitalise the single European market should be coordinated by the European institutions and based on a pragmatic, comprehensive and wide-ranging deal supported by all the Member States and focusing mainly on priorities for which the Member States will truly take ownership and which they will implement effectively at national, regional and local level;
17	Emphasises that the single market should provide benefits for consumers in terms of better quality, greater variety, reasonable prices, and safety of goods and services;
18	Calls for a new paradigm of political thinking, focusing on citizens, consumers and SMEs in the relaunch of the European single market; holds the view that this can be achieved by putting European citizen at the heart of European Union policy making;
19	Maintains that revitalisation of the single market requires effective implementation of more adequate checks and balances, and more dialogue,  in order to guarantee that the needs of citizens and consumers are adequately taken into account; considers that an evidence-based and citizen-based approach will help the Union to win back popular confidence in the single European market and to find the right formula for the adoption of initiatives to give the Union the competitive edge it needs, without prejudice to the social dimension;
20	Reiterates that meaningful assessment of the social, consumer, environmental and economic impacts of the single market – which should feature in all single market proposals – is crucial to gaining public confidence and will also ensure the realistic integration of social, consumer-protection, environmental and economic goals;
21	Believes that the abolition of borders in the single market has further boosted the competitiveness of Europe in a globalised world;
22	Emphasises that the proper functioning of the internal market cannot be dissociated from the role Europe must play as a global economic actor; takes the view that the European Union must protect its social and environmental model by strictly enforcing its rules on imported products and services and firmly upholding the application of those rules, including in the context of multilateral bodies, and of World Trade Organisation dispute settlement procedures in particular;
23	Stresses that the internal market and the common currency have acted as a protective shield in Europe, reducing the negative impact of the financial crisis on businesses and citizens in Europe;
24	Takes the view that the major challenge facing the Union is to find a balance between an open economy, capable of stimulating economic growth and job creation and providing an integrated response to the major challenges of the future (such as competitiveness, research and development, industrial policy, demographic issues, the environment and new technologies), and an economic system which is equally up to the task of delivering consumer protection and the social and environmental safeguards that citizens need;
25	Emphasises that implementation of the single market rules remains uneven, since market networks are not sufficiently interlinked, which means that enterprises and citizens have to face the daily reality of continuing difficulties in their cross-border activities, which may involve 27 different legal systems for a single transaction;
26	Highlights the importance of establishing a green single market for emerging low-carbon and environmental technologies, services and products by developing EU-wide standards for carbon emissions; points out that clear standards and labelling for energy-efficient products must become, progressively, mandatory throughout the Union; notes that existing methodologies and standards should be taken into account when developing new standards for carbon footprints; emphasises that such standards must not create overly burdensome requirements, particularly for SMEs;
27	Urges that, in the digital era, the Union must fully realise the potential and opportunities offered by the internet and e-commerce and the diffusion of ICT in SMEs and public administration for the further development of the single market, making it available to all EU citizens; emphasises that the development of new technologies must take into account the need to protect citizens, consumers and SMEs and those in the most vulnerable positions;
28	Stresses the importance of establishing new business models where right holders of copyright and related rights are properly remunerated without creating unnecessary limitations on access to creative content online for consumers;
29	Endorses initiatives taken by the Commission to prioritise research, knowledge and innovation in any future strategy; expects that sufficient funds will be allocated in successive Union budgets in order to address these crucial matters; recalls, in this context, the urgent need to resolve the outstanding issue of the Community patent; proposes that the Commission start to examine possible ways of finding concrete benchmarks in order to measure success in the areas of research, knowledge and innovation;
30	Endorses the Commission's efforts to promote the safety of manufactured goods via the entry into force of Regulation (EC) No 765/2008 of the European Parliament and of the Council of 9 July 2008 setting out the requirements for accreditation and market surveillance relating to the marketing of products;
31	Is convinced that the European citizen's perception, understanding and knowledge of the single market are low, non-existent, confused or even negative, in part because of a lack of political commitment and information and a low level of public awareness; takes the view that decisive action must be taken to ensure that future European Union policy on the single market addresses the needs of citizens, especially consumers and SMEs, and provides them with tangible results;
32	Emphasises that, in order to secure the social and economic backing and cooperation of European citizens, the EU and its Member States must intensively promote the possibilities that result from European economic integration, and change popular perceptions of the single market by making people aware of and able to understand the benefits it offers them and the ways of effectively claiming their rights; believes, therefore, that it is important that sectors which have a direct impact on the daily lives of citizens and consumers' needs should be at the centre of the single market;
33	Considers that some of the most obvious problems encountered by consumers, especially in the services sector, which need to be acted upon as a  priority in order to achieve quick results are: (1) access to safe products and quality services; (2) access to reliable, comparable and objective information, including price comparisons; (3) greater legal security and clarity in contractual relations; (4) greater payment security; (5) access to adequate, affordable and effective systems of redress, and (6) improved knowledge of, and greater confidence in, the system;
