A	whereas the European Union has the highest quality standards for food products in the world and these high standards are demanded by Europe's consumers and represent a means of maximising added value,
B	whereas support for small and medium-sized farms, whose production and consumption levels meet local requirements, sustains both traditional and empirical farming methods and ensures they are applied in accordance with the highest standards of quality and safety,
C	whereas European quality products constitute a living cultural and gastronomic heritage for the Union and are an essential component of economic and social activity in many of Europe's regions, bolstering activities directly linked to local realities, especially in rural areas,
D	whereas existing policy concerning the distribution chain affects small producers‘ chances of reaching a wide target group,
E	whereas there is ever-increasing consumer interest not only in food safety but also in the origins and production methods of food products; whereas the EU has already responded to this trend by introducing four food quality and origin schemes, namely Protected Designation of Origin (PDO), Protected Geographical Indication (PGI), Traditional Speciality Guaranteed (TSG) and Organic Farming,
F	whereas consumers associate these certification schemes with a guarantee of higher quality,
G	whereas new technologies can be employed for providing detailed information on the origins and characteristics of agricultural and food products,
1	Welcomes the Commission's communication and the incorporation therein of several of Parliament's recommendations following the reflection process launched through the green paper on agricultural product quality; wishes to see the measures proposed by Parliament in this resolution implemented as soon as possible, so as to act effectively on the feedback received from farmers and producers during the consultation process and with a view to assessing the desirability, necessity and proportionality of the proposed regulatory framework, while taking account of the effects of the economic crisis and the need not to generate additional costs or burdens for producers;
2	Regrets the fact that, on grounds of a simplification which could prove counterproductive, the Commission communication has only partially taken on board the requirements specified by the sectors concerned following the publication of the green paper;
3	Emphasises that quality is a key issue for the entire food chain and an essential asset in supporting the competitiveness of European agrifood producers; considers that quality can constitute a foundation for important business advantages for European producers and can make an indirect contribution to rural development;
4	Considers that the EU quality policy can bring about increased competitiveness and added value in the economy of Europe's regions and that quality agricultural and agri-food production is often the only chance for many rural areas with limited production alternatives; further considers quality as an engine for product diversity and a means of developing workforce skills;
5	Calls for the strengthening of the EU quality policy, since it represents a significant incentive for producers in the Union to improve their efforts in terms of quality, food safety and respect for the environment; believes this policy can help to boost substantially the added value of the Union's agricultural and food production in an ever more globalised market;
6	Is confident that quality policy can bring about important developments in European agriculture, quality products being an area of high output, with PGI products alone  already worth more than EUR 14 billion;
7	Considers that introducing different levels of protection for European quality designations could create unfairness, especially if the main criteria employed are economic; believes, therefore, that all geographical indications should enjoy the same degree of recognition;
