A	whereas the High Representative/Vice President has given assurances that the EU Council should be represented at ministerial level at the sessions of the Assembly, and has clarified that the fact that it was not represented at the 20th Session in Kinshasa in 2010 was a ‘one-off’; whereas the EU Council was represented at ministerial level at both sessions in 2011;
B	whereas the ACP-EU JPA is the largest parliamentary body encompassing countries of both the North and the South;
C	having regard to the excellent contribution made by the Hungarian Presidency and by various local authorities to the organisation and contents of the 21st session in Budapest;
D	whereas two fact-finding missions were organised in 2011, one to Timor Leste and the other to the Fourth High Level Forum on Aid Effectiveness in Busan (South Korea);
E	whereas the revision of the Cotonou Partnership Agreement in 2010 provided a valuable opportunity to strengthen the role of the JPA and its regional dimension and to develop parliamentary scrutiny in ACP regions and countries; whereas ratification of the revision of the Agreement was not completed by the end of 2011;
F	whereas, in accordance with the Cotonou Agreement, the political dialogue within Article 8 shall be conducted including the JPA;
G	whereas the JPA regional meeting held in Cameroon in 2011 was a considerable success and resulted in the adoption of the above-mentioned Yaoundé Communiqué, which pointed up, in particular, Members’ indignation about the proliferation of sexual violence, the risks of trivialisation, and widespread impunity;
H	whereas new rules adopted by the European Parliament governing travel by parliamentary assistants have rendered it impossible for them to assist Members on mission;
1	Welcomes the fact that in 2011 the JPA continued to provide a framework for an open, democratic and in-depth dialogue between the European Union and the ACP countries on the Cotonou Partnership Agreement and its implementation, including the EPAs;
2	Stresses the added value of holding the JPA sessions in the EU Member States by rotation, and believes that this rotation should be maintained in the future, as has been the case since 2003;
3	Congratulates the Hungarian Presidency on its active contribution to the 21st session, in particular the workshops;
4	Stresses the need to pay more attention to the outcomes of the work of the ACP-EU JPA, and to ensure coherence between its resolutions and those of the EP; is concerned over the fall in the participation of MEPs, in particular at JPA Committee meetings, and asks for greater involvement of MEPs in its meetings and activities; calls for greater flexibility in the admission of parliamentary assistants attending meetings of the JPA in order to enhance the quality of work of their members;
5	Recalls the commitment expressed by the High Representative/Vice President that the EU Council should be represented at ministerial level at the sessions of the Assembly; welcomes the renewed attendance by the EU Council at its sessions in 2011, and is satisfied that the High Representative has ensured a clarification of the role of the EU Council; calls for a clearer delineation of responsibilities between the EEAS and the Commission in terms of the implementation of the Cotonou Partnership Agreement;
6	Stresses the crucial role of the ACP national parliaments, local authorities and non-state actors in the drafting and monitoring of the Country and Regional Strategy Papers and the implementation of the European Development Fund (EDF), and calls on the Commission and the ACP governments to guarantee their involvement; further emphasises the need for close parliamentary scrutiny during the negotiation and conclusion of EPAs;
7	Expresses concern over budget cuts in EU Member States affecting development policy spending; calls on the JPA to maintain its pressure on EU Member States to meet their 0,7% GNI target by 2015; calls on the Members of the JPA to give more thought to targeting resources where they are most needed, so as to reduce poverty, and to a more discriminating approach to aid modalities;
8	Draws attention to the need to involve parliaments in the democratic process and in the national development strategies; stresses their vital role in establishing, following up and monitoring development policies; calls on the Commission to supply all available information to the parliaments of the ACP countries and to assist them in exercising democratic scrutiny, in particular by means of capacity-building;
9	Stresses the necessity of upholding the freedom and independence of the media, these being vital elements in ensuring pluralism and the involvement of democratic opposition groups and minorities in political life;
10	Calls on the EU and the ACP countries to encourage citizens, and particularly women, to participate in development issues, since the involvement of society is vital if progress is to be made; acknowledges the problem-solving and conflict-resolution skills of women, and urges the Commission and the JPA to include more women in task forces and working groups, and highlights the valuable contribution of the Women’s Forum in this regard;
11	Calls on the parliaments to exercise close parliamentary scrutiny of the EDF; highlights the JPA’s key position in this debate, and calls on it and the parliaments of the ACP countries to take an active part therein, in particular in connection with the ratification of the revised Cotonou Partnership Agreement;
12	Calls on the European Commission to update the JPA on the state of play of the ratification of the Cotonou Partnership Agreement, as revised in Ouagadougou on 22 June 2010;
13	Recalls that under the Cotonou Partnership Agreement the political dialogue under Article 8 shall be conducted including the JPA, and that therefore the JPA should be duly informed and involved;
14	Reiterates the importance of an enhanced, genuine and more comprehensive political dialogue on human rights, including non-discrimination on the grounds of sex, racial or ethnic origin, religion or belief, disability, age or sexual orientation;
15	Welcomes the increasingly parliamentary – and hence political – nature of the JPA, together with the ever more active role played by its members and the greater quality of its debates, which are helping it make a vital contribution to the ACP-EU partnership;
16	Is concerned at the increase in violence and discrimination against homosexuals in some countries, and calls on the JPA to put this on the agenda for its debates;
17	Draws attention to the fact that the discussion about the post 2020-future of the ACP group has already begun, and stresses the important role that the JPA will have to play in this discussion; highlights in this regard the need to clarify the future roles and relations of the different groups (ACP, AU, LDCs, G-77, regional groupings); underlines the need for comprehensive joint parliamentary oversight, independently of the final outcome;
18	Highlights the importance accorded by the JPA to transparency in the exploitation of and in trade in natural resources, and stresses that the JPA will push further for appropriate legislation in this regard;
19	Calls on the JPA to continue to monitor the situation in North Africa and in ACP countries in crisis, and to play closer attention to situations of state fragility;
20	Calls on the JPA to continue to organise its own election observation missions on the same basis as the successful mission to Burundi in 2010, inasmuch as they reflect the JPA’s dual legitimacy, while ensuring the independence of its electoral missions and undertaking close coordination with other regional observation bodies;
21	Welcomes the fact that one further regional meeting as provided for in the Cotonou Partnership Agreement and the JPA Rules of Procedure was held in 2011; considers that these meetings make for a genuine exchange of views on regional issues, including conflict prevention and resolution, regional cohesion and EPA negotiations; commends the organisers of the successful meeting in Cameroon;
22	Welcomes the conclusion of the work of the Working Group on Working Methods, and the adoption of a first set of amendments to the Rules of Procedure in Budapest, and calls on the JPA Bureau to implement its remaining recommendations, in order to improve the efficiency and political impact of the JPA, both in the implementation of the Cotonou Partnership Agreement and on the international stage;
23	Stresses the importance of the on-site visits organised during the JPA sessions, which complement the part-session discussion;
24	Calls on the JPA to continue its discussions on the organisational costs of its meetings;
25	Welcomes the participation of representatives of the European Parliament and of the JPA in the informal council of development cooperation ministers organised by the Polish Presidency of the Council of the European Union in Sopot on 14 and 15 July 2011, and calls on the future presidencies of the Council to do the same;
26	Instructs its President to forward this resolution to the Council, the Commission, the ACP Council, the Vice-President of the Commission/High Representative of the Union for Foreign Affairs and Security Policy, the JPA Bureau, and the Governments and Parliaments of Hungary and Togo.
