A	whereas the current Financial Perspective and the Interinstitutional Agreement of 6 May 1999 on budgetary discipline and improvement of the budgetary procedure will in principle end in 2006;
B	whereas most Community legislation with financial implications will terminate in 2006;
C	whereas the preparation of the next Financial Perspective is one of the major challenges to be faced by the Union over the coming months, as it will shape the new enlarged Europe, having regard to new internal and global challenges and tasks;
D	whereas the European Parliament decided to set up a Temporary Committee with the following mandate:
E	whereas the Temporary Committee should present its final report before the European Council establishes its common position;
F	whereas in accordance with paragraph 26 of the Interinstitutional Agreement of 6 May 1999, the Commission has initiated the process of the preparation of the new Financial Perspective and the new Interinstitutional Agreement by presenting proposals on 10 February and 14 July 2004 respectively;
G	whereas the Treaty establishing a Constitution for Europe (the Constitution) strengthens the role of the European Parliament in many legislative areas, widens the scope of the Parliament's budgetary authority, and, in Article I-55 and in Article III-402(5), provides for the multi-annual financial framework to become a European law of the Council, adopted by unanimity after conciliation with and the consent of the European Parliament, to be given by a majority of its component members;
H	whereas paragraph 26 of the Interinstitutional Agreement of 6 May 1999 provides for a prolongation of the current Financial Perspective, unless it is expressly denounced by one of the parties to this agreement;
I	whereas, in the absence of an interinstitutional agreement, the EC Treaty allows for the adoption of annual budgets under the provisions of Articles 272 and 273 if the budget has not been adopted by the beginning of the financial year;
J	"whereas the new Commission officially endorsed the proposals of the former Commission regarding the structure, the duration and the level of financial resources per year and per heading of expenditure of the new Financial Perspective and all the legislative proposals known collectively as the ""Prodi Package"";"
K	"whereas, in its above-mentioned resolution of 22 April 2004, the European Parliament stressed that ""there will be no financial perspective without an agreement between the European Parliament and the Council on the financial package, as the existing Treaty foresees no obligation to have a financial perspective and only provides for annual budgets"";"
L	whereas the VAT and GDP resources (which were intended at the time when they were established as revenues complementary to traditional EU own resources) have gradually become the principal source of financing for the Community budget; whereas, together with the derogation regimes which have been added to the current own-resources system, they have only made it more complex, more opaque for citizens and increasingly less equitable and have led to a financing system which has resulted in unacceptable inequalities between Member States;
M	"whereas the conclusions of the December 2004 European Council confirmed the ""Prodi Package"" as the working basis for the Council, which agreed on institutional dialogue through regular contacts with the European Parliament;"
N	whereas in the conclusions of the December 2004 European Council, the link between the Financial Perspective and the issue of own resources and the correction mechanism is clearly established;
O	whereas, over the last six months, the Temporary Committee:
P	whereas the Constitution provides for the possibility of introducing new categories of EU own resources and of abolishing an existing category,
1	Insists that the enlarging European Union should have appropriate financial resources to match the scale of its rising political ambitions and to meet its growing responsibilities at home and abroad; insists further that all expenditure from the EU budget should be designed to add European value to the public expenditure of Member States, and that the principle of subsidiarity should be strictly respected with regard to spending decisions in the field of non-exclusive competence - in particular the criterion that EU action does, by reason of its scale or effects, better achieve the objectives of the Union;
2	In the interests of sound financial management, simplification and democratic accountability, demands improvements in and simplification of the mechanisms of financial control both at the level of the institutions and within the Member States, so as to ensure real public accountability for all EU spending;
