A	whereas recent economic developments have shown clearly that economic policy coordination within the Union, and in particular in the euro area, has not worked sufficiently well and that, despite their obligations under the Treaty on the Functioning of the European Union (TFEU), Member States have failed to regard their economic policies as a matter of common concern and to coordinate them within the Council in accordance with the relevant Treaty provisions, while respecting the key role of the Commission in the surveillance procedure,
B	whereas both the current framework for economic governance and surveillance and the regulatory framework for financial services have not provided enough stability and growth,
C	whereas it is crucial to go beyond the temporary measures aiming at stabilizing the euro area,
D	whereas economic coordination and surveillance need to be strengthened at Union level, while respecting the principle of subsidiarity and taking into account the particular requirements of the euro area and the lessons that need to be drawn from the recent economic crisis, without hampering the integrity of the European Union and with the need to ensure the equal treatment of Member States,
E	whereas economic coordination should be strengthened throughout the Union, given that the Union's economic stability may depend on the economic situation of one of its members, that there is very great economic interdependence between all Member States in the context of the internal market, and that we must prepare for enlargement of the euro area,
F	whereas, as far as possible, all 27 Member States should follow to the maximum all the economic governance proposals, recognising that, for non-euro-area Member States, this will in part be a voluntary process,
G	whereas the Treaty of Lisbon transforms the former ‘Community method’, adapting and strengthening it, into a ‘Union method’ in which, in essence:
H	whereas the new enhanced economic governance should fully integrate and reinforce the EU principle of solidarity, as a prerequisite of the euro area's capacity to respond to asymmetric shocks and speculative attacks,
I	whereas the current economic crisis in the Union is a solvency crisis that initially manifested itself as a liquidity crisis which cannot be resolved in the long term by simply pouring new debt into highly indebted countries in combination with accelerated plans for fiscal consolidation,
J	whereas employment policies have a central role to play in stimulating growth and competitiveness in the European social market economy by preventing macroeconomic imbalances and ensuring social inclusion and income redistribution,
K	whereas the role of the Commission and the European Central Bank (ECB) under the TFEU has to be respected,
L	whereas a fully independent ECB is a necessary requirement for a stable euro, low inflation and favourable financing conditions for growth and jobs,
M	whereas more attention must be given to implicit liabilities and off-balance sheet operations which may increase public debt in the medium- and long-term and reduce transparency,
N	whereas policy makers have to identify and tackle the common economic and social challenges the EU economies are facing in a coordinated manner,
O	whereas a stronger involvement of the social partners at national and European level will contribute to better ownership of the implementation of economic governance and the overall Europe 2020 Strategy,
P	whereas a permanent crises resolution mechanism, including procedures for debt restructuring or orderly default, should be established in order to safeguard financial stability in the event of a sovereign- and private-debt crisis, while protecting the ECB's independence,
Q	whereas the current rules of the Stability and Growth Pact (SGP), combined with poor enforcement, have not been enough to ensure sound fiscal and more-broadly macroeconomic policies; whereas there is a need to strengthen the EU fiscal and macroeconomic framework through a more rigorous rules-based application of preventive measures, sanctions and incentives,
R	whereas the objective of restoring a balance in public finances is a necessity for over-indebted states, but it will not alone solve the problem of economic imbalances between countries of the euro area and more broadly of the Union,
S	whereas the European social model is an asset for world competition, which has been weakened by the economic competitiveness divergences between Member States,
T	whereas knowledge, capital and innovations, and to a lesser extent labour have a tendency to migrate to certain regions, EU financial solidarity mechanisms need to be further developed in line with the objectives of the Europe 2020 strategy, in particular, on research and development, on training, on existing cooperative initiatives in the field of education; and on a green and low-carbon economy aiming at fostering innovation, territorial and social cohesion, and economic growth,
