A	whereas plastic waste is not specifically addressed by EU legislation and is considered as part of the general waste stream, with no account taken of its specific characteristics; whereas this type of waste should no longer be seen as mere garbage but instead should be regarded as a resource;
B	whereas plastic materials are becoming increasingly diverse and their use is on the rise, leading to larger volumes of waste and increasing combination with other materials and compounds; whereas plastic accumulates in large quantities (a total of 80 MT is estimated to be floating in the Atlantic and Pacific Oceans) and persists in the environment for hundreds of years, killing marine life, provoking toxic reactions and releasing endocrine disrupters, substances that are carcinogenic, mutagenic or toxic for reproduction , nanoparticles, and persistent organic pollutants into the ecosystems and hence the food chain; whereas in 2010 alone, 95,5 billion plastic bags were placed on the EU market, the majority of which were intended to be used only once, while they are restricted or banned in many countries;
C	whereas poor implementation and enforcement of EU waste legislation by Member States, lack of relevant targets and price mechanisms, insufficient internal demand for recycled materials, illegal dumping, illegal exports and improper storage, and processing and transport of plastic waste have led to significant global damage to human health and the environment, including marine life, and to increased exports of waste, resulting in loss of materials and employment in the EU;
D	whereas a ban on dumping plastic waste will not by itself lead to the desired recovery of raw materials if the quantities concerned are taken to incinerators instead;
E	whereas, in the case of plastic waste, the focus must be placed on prevention and minimisation, encouraging producers to choose alternative, more sustainable materials when designing their products;
F	whereas eco-innovation and design in plastic products are crucial to European competitiveness, helping industry adapt to the pressures of high resource prices and scarcity of materials, and developing Key Enabling Technologies (KETs) for a sustainable society;
G	whereas the EU could benefit in terms of job creation and growth from a robust effort to move through increased recycling towards a balanced, resource-efficient, non-toxic, cradle-to-cradle circular economy, based on the concept of non-hazardous waste as a raw material source; whereas the economic potential for recycling of plastic waste is currently much higher than the 33 % achieved with regard to plastic packaging waste and the 25 % achieved with regard to total plastic waste, and high recycling rates can help when there is a shortage of raw materials;
H	whereas the plastics industry in the EU employs about 1,6 million people;
I	whereas the Europe 2020 strategy calls for smart, sustainable and inclusive growth;
1	Welcomes the Commission’s Green Paper and recognises the need for specific measures on plastic waste in EU legislation, as well as more uniform, consistent and rigorous implementation and enforcement of the existing legislation concerning waste, specifically with regards to the waste hierarchy: prevention, reuse, recycling, and recovery, and in particular in those Member States which are not yet achieving the existing objectives and targets;
2	Considers that strategic planning can serve as the starting point for effective waste management;
3	Stresses that in order to make the EU’s approach to waste streams and the circular economy more consistent within the framework of the ongoing legislative ‘fitness check’, and given that some 40 % of plastic waste derives from packaging and mostly from single-use products while the Packaging Directive is the only one with a specific target for plastic waste collection, it is necessary as a matter of urgency to revise that directive and propose plastic waste norms that go beyond product rules and standards; considers that in order to achieve this, and when drawing up future proposals, the Commission should bear in mind the fact that plastic waste is not a homogeneous material, and that plastic waste streams are made up of a number of materials, additives and plastic compounds of different types that need to be processed in different ways; notes, however, that although plastic packaging helps to maintain the quality and extend the shelf-life of products it is not always necessary for product conservation;
4	Stresses that the EU legislation on plastic waste should aim first at its reduction, and should therefore be revised in order to include:
5	Agrees that plastic waste should be treated as a valuable resource by promoting its reuse, recycling, and recovery and by enabling the creation of an adequate market environment; calls on the Commission to make proposals by 2014 to phase out the landfilling of recyclable and recoverable waste by 2020, without, however, incentivising as a result the energy recovery option over recycling, and ensuring that environmental efficiency criteria are applied to all options; considers that, alongside the targets mentioned above for recycling, it is therefore essential to introduce appropriate  measures discouraging incineration of recyclable, compostable and biodegradable plastics, in order to optimise the life-cycle of each plastic type while respecting the waste hierarchy; points out that this would also invert an unsustainable tendency that has until now privileged the use of virgin products over the more expensive recycled ones; stresses that the recyclability and repairability of products should be taken into account already at the design phase; calls on the Commission, therefore, to propose measures relating to design that improve the overall environmental impact of products, preventing excess waste and promoting recycling markets; believes that in any case plastic goods should be designed to maximise durability, taking into account the whole life-cycle of the product; points out, that in the context of new legislation on plastic waste, the Commission should consider establishing more extensive inspections as regards landfill waste acceptance up to 2020, as well as stepping up checks on incineration facilities;
6	Urges that plastic waste be used for energy recovery only in cases where all other possibilities have been exhausted and where the technology used includes the requisite purification systems for preventing environmental damage and harm to human health;
7	Believes that the most dangerous plastics, those that by scientific evidence are shown to be the most disruptive to human health and the environment (such as micro- and oxo-biodegradable plastics) and those which contain heavy metals and other substances that can also make recycling processes more difficult, should be phased out of the market or banned outright, as soon as possible before 2020 to in order develop a market for reused and recycled materials, and believes that separate collection of these should be immediately implemented; in this framework, believes that the replacement of dangerous plastic materials and additives should be supported, including through the extension of the restricted substances list in RoHS; also believes that, as demanded by a majority of European citizens and consumers
