A	whereas European industry is going through an unparalleled crisis and also faces a host of drawbacks harmful to its competitiveness;
B	whereas the figures put forward by the Commission are ambitious but conditional, since they are bound up with a host of factors which are, as yet, not properly identified;
C	whereas European industry plays a key role and is an important part of the solution to the crisis;
D	whereas Europe’s industrial competitors have for years developed strong industrial strategies;
E	whereas the EU needs a strategy to tackle the economic and financial crisis and kick-start a new economic dynamic;
F	whereas the Commission is to be commended for embarking on an industrial policy with its communication aiming to organise an industrial turnaround;
G	whereas Europe’s common future as an industrial location lies in a modernisation offensive which strengthens innovation centres and eliminates the development deficits of industrially and structurally weak regions;
H	whereas the reduced availability of credit limits investments, obstructing innovation as well as the adoption of new efficient technologies; whereas an industrial policy in Europe therefore requires a robust financial architecture which promotes investments;
I	whereas the financing conditions in southern Europe are more stringent, requiring tailor-made financing solutions;
J	whereas the Member States should be guided by industrial restructuring methods which have proved successful in Europe and elsewhere in the world;
K	whereas the Commission has pointed out that the EU’s industries may restore their attractiveness due to an expected decrease in global wage differentials;
L	whereas the creation of better general conditions for a European industrial policy entails the construction and proper functioning of the EU internal market within a social market economy;
M	whereas Europe’s first priority must be to safeguard the manufacturing sectors and know-how while enabling industry to regain its global competitiveness;
N	whereas the energy costs for industry and the rising energy price differences between Europe and other industrialised countries (in particular the United States) will play an increasing role if the current trends are not properly addressed;
O	whereas, in the face of the global challenges, it is essential that energy and resource efficiency be at the basis of the European industrial renewal if European industry intends to maintain its competitiveness in the future;
P	whereas the EU needs an industry policy approach which combines competitiveness, sustainability and decent work in order to tackle the major societal challenges;
Q	whereas it is necessary to ensure the coherency of the EU’s energy, climate, environmental, industrial and trade policies, in order to strike a balance between climate and environmental protection policy objectives and those of RISE;
R	whereas labour productivity has developed much faster in recent decades than resource productivity, while estimates show that labour represents less than 20 % of production costs, with resources representing 40 %;
S	whereas the EU is also home to immense innovation capacity with six Member States being in the top 10 of the 50 most innovative countries in the world;
T	whereas industrial policy has a strong social dimension which touches all levels of society;
U	whereas a European industrial policy requires a strong workforce, while on average only 7 % of the low-skilled workforce has received training;
1	Welcomes the Commission’s focus on industrial policy (IP), as such a focus is essential for economic development and competitiveness, ensuring long-term prosperity and solving the problem of unemployment given that industry creates one in four jobs, providing employment for some 34 million people; underlines that IP must address comparative weaknesses in the EU economy, whether they be a lack of R&D investment, development of energy prices, bureaucratic red tape or difficulty in accessing finance; notes that industry is responsible for 80 % of expenditure in the field of R&D and that nearly 75 % of European exports consist of industrial goods; stresses that industry is responsible for much of the value creation in the economy, with each job in industry creating approximately two additional jobs in the supply and service sectors;
2	Stresses that the European Union’s future industrial strength and importance lie in a Renaissance of Industry for a Sustainable Europe (RISE) strategy which pursues technological, business, financial, environmental and social innovation towards a third industrial revolution including an efficiency strategy that reindustrialises Europe, strengthens European industry as a whole and acts as a response to rising social challenges; argues that RISE can create new markets, inter alia for new and innovative products and services, business models and creative entrepreneurs and enterprises, new jobs and decent work, bringing an industrial renewal with economic dynamism, confidence and competitiveness; believes that one of the main priorities is to maintain strong manufacturing sectors and know-how and that open markets, the availability of energy and raw materials as well as innovation, energy and resource efficiency are key pillars of such a competitiveness strategy; notes that a reliable future-oriented infrastructure for transport, energy production and distribution as well as telecommunications are also of great importance;
3	Considers that RISE must be embedded in an ecological and social market economy in accordance with the principles of entrepreneurship, fair competition, the long-term goal of an internalisation of externalities, sound financial policies and environmentally conscious economic framework regulations; states that the European Union’s industrial policy must be coherent with a vision guided by innovation, sustainability and competitiveness which strengthens the manufacturing sectors and know-how as well as the circular economy; notes the crucial role played by industry and companies as promoters of sustainability as well as the importance of transparency in supply chains;
4	Emphasises that RISE needs a short-term agenda so as to safeguard the manufacturing base and know-how, in order to meet the urgent challenges in some sectors (such as production overcapacity, restructuring and unfair competition) as well as a roadmap and timetable within a long-term framework based on an approach with clear and stable objectives and goals, science-based indicators and a life-cycle and circular economy approach which enables and provides incentives for steering investments into creativity, skills, innovation, new technologies and promotes the modernisation, sustainability and competitiveness of Europe’s industrial base through a value chain-conscious policy that covers undertakings of all sizes, pays due attention to the basic industries and is conducive to maintaining the production chain in Europe; considers that such modernisation should be built on both key industries and new sectors of industry and that it must be geared towards growth in accordance with sustainable development principles;
5	Stresses that industrial policy incorporates all fields of policy which have an impact on industry; recognises that IP must tackle the major societal and environmental challenges set out in the Europe 2020 strategy and goals as well as targets, including future energy, resource, employment, industrial and climate objectives, and must be effectively integrated into the European Semester process and the national reform programmes in order to establish the requisite preconditions for investment and create good jobs, particularly for young people; calls on the Commission to improve upon its communication regarding its commitments in support of IP in order to restore the confidence of investors, workers and citizens in EU action;
6	Notes that European industry’s share of aggregate European gross domestic product (GDP) has fallen from 20 % to 15 % in 15 years;
7	Believes that RISE must pursue ambitious and realistic industrial targets; notes that the headline target of 20 %  would necessitate the creation of at least 400 000 new industrial jobs per annum; strongly supports the 20 % target and proposes that it should be seen as a directional goal aligned with the EU’s 20/20/20 goals;
8	Believes that these targets should reflect the new industrial realities such as the integration of manufacturing and services (manu-services) as well as the shift to a data-driven economy and value-added production; calls on the Commission, in this connection, to assess and substantiate its work on targets and rethink the classification of industrial sectors;
9	Stresses that the activities of industrial sectors make it possible to survive crises, not least by engendering a surrounding service economy;
10	Calls on the Commission to honour its commitment to produce indicators for the monitoring and evaluation of the process of reindustrialisation; stresses that such indicators must be not only quantitative but also qualitative so as to ensure that this process is sustainable and compatible with protection of the environment;
11	Expects that with proper implementation, RISE could revitalise industry and repatriate manufacturing to the EU, paying attention to supply chain management and also taking into account specific regional and local manufacturing cultures and demand while fostering important emerging sectors necessary for a sustainable economy and society;
12	Emphasises that RISE will only succeed if underpinned by an adequate, clear and predictable macroeconomic framework, avoiding conflicting policies, and the budgetary resources necessary in order to leverage public and private investment and promote the EU’s global competitiveness; regrets that the current dominant macroeconomic policy in the EU does not provide adequate access to capital for investment and innovation, especially for SMEs and therefore runs counter to an IP; demands, in this context, a smart, sustainable and inclusive European growth strategy and deplores the Council’s cuts to heading 1A of the multiannual financial framework (MFF), in particular to Horizon 2020, COSME and the Connecting Europe Facility; calls on the Member States to strengthen substantially the financial power of those programmes;
13	Stresses that the creation of own resources for the European budget could have a beneficial effect on reindustrialisation in Europe;
14	Stresses that the EU’s IP should be clearly defined, given that many different practices and trends currently dominate the field of IP within the EU and the Member States;
