A	"whereas Article 11(1) of the TEU recognises respect for human rights as one of the objectives of the Common Foreign and Security Policy (CFSP), and whereas the new Article 21 of the TEU, as introduced by Article 1(24) of the Treaty of Lisbon, recognises that ""the Union's action on the international scene shall be guided by the principles which have inspired its own creation, development and enlargement, and which it seeks to advance in the wider world: democracy, the rule of law, the universality and indivisibility of human rights and fundamental freedoms, respect for human dignity, the principles of equality and solidarity and respect for the principles of the United Nations Charter and international law"","
B	whereas sanctions are applied in pursuit of specific CFSP objectives set out in Article 11 of the TEU, which include, but are not limited to, promoting respect for human rights and fundamental freedoms, democracy, the rule of law and good governance,
C	whereas the above-mentioned Basic Principles on the Use of Restrictive Measures (Sanctions) is the first pragmatic document defining the framework within which the EU imposes sanctions; whereas, however, the EU has in practice been doing so since the early 1980s and, in particular, following the entry into force of the TEU in 1993; whereas that document formally establishes sanctions as an instrument of the CFSP and, as a result, represents the starting point for an EU sanctions policy,
D	whereas this sanctions policy is based principally on the following five objectives within the CFSP: to safeguard the common values, fundamental interests, independence and integrity of the Union in conformity with the principles of the UN Charter; to strengthen the security of the Union in all ways; to preserve peace and strengthen international security, in accordance with the principles of the UN Charter and the Helsinki Final Act, and the objectives of the Paris Charter, including those on external borders; to promote international cooperation; to develop and consolidate democracy and the rule of law and respect for human rights and fundamental freedoms,
E	whereas international consensus is growing that any serious and voluntary damage caused to the environment undermines world peace and security and constitutes a violation of human rights,
F	whereas the EU is committed to the systematic implementation of sanctions decided on by the UN Security Council under Chapter VII of the UN Charter and at the same time imposes autonomous sanctions in the absence of a UN Security Council mandate, in cases where the UN Security Council is not empowered to take action or is prevented from doing so by a lack of agreement amongst its members; stressing in this regard the obligation incumbent on both the UN and the EU to impose sanctions in conformity with international law,
G	whereas the EU's sanctions policy therefore incorporates UN Security Council sanctions, but its scope and objectives are broader than those of the UN Security Council policy (international peace and security),
H	whereas sanctions are one of the instruments which the EU may use to implement its policy on human rights; recalling that the use of sanctions must be consistent with the Union's overall strategy in the area concerned and must constitute the final attempt, in the list of priorities, to pursue the specific objectives of the CFSP; whereas the effectiveness of sanctions depends on their simultaneous application by all Member States,
I	whereas there is no authoritative definition of what a sanction is under either international law or EU/EC law; whereas, however, within the framework of the CFSP, sanctions or restrictive measures are regarded as measures interrupting or reducing, wholly or in part, diplomatic or economic relations with one or more third countries which seek to bring about a change in certain activities or policies, such as violations of international law or human rights, or policies that do not respect the rule of law or democratic principles by governments of third countries, non-state entities or natural and legal persons,
J	whereas the types of restrictive measures include a variety of measures such as arms embargoes, trade sanctions, financial/economic sanctions, freezing of assets, flight bans, restriction on admission, diplomatic sanctions, boycotts of sports and cultural events, and suspension of cooperation with a third country,
K	"whereas, in line with general EU practice, this resolution makes no distinction between the terms ""sanctions"" and ""restrictive measures""; whereas this resolution takes over the definition of ""appropriate measures"" contained in Article 96 of the Cotonou Agreement"
L	whereas EU sanctions themselves are founded on a variety of legal bases, depending on the exact nature of the restrictive measures and on the legal nature of the relations with the third country concerned, as well as on the sectors and objectives in question; whereas these factors determine both the procedure for adoption of the sanctions – which often, but not always, require a CFSP Common Position and therefore unanimity within the Council – and the legislative procedure to be followed in order to make the sanctions legally binding and enforceable, the common procedure being that set out in Article 301 of the TEC,
