A	"whereas, according to the report drawn up in 2002 by the Deutsches Notarinstitut
 at the Commission's request, between 50 000 and 100 000 transnational successions are opened every year in the European Union,"
B	whereas this estimate will obviously have to be revised upwards in the light of the recent accession of ten new Member States to the European Union and its forthcoming further enlargement,
C	"whereas at present there are significant differences between the Member States"" systems of private international law and their respective substantive law on succession and wills,"
D	"whereas those differences, in so far as they are capable of making it difficult and expensive for heirs to take possession of the estate, could create obstacles to the exercise of the freedom of movement and the freedom of establishment referred to in Articles 39 and 43 of the EC Treaty and the enjoyment of the right to own property, which is a general principle of Community law(2)
,"
E	"whereas it would be advisable to draw up a Community legal instrument relating to private international law on successions and wills, as already called for in the 1998 Vienna action plan(3)
, the programme of measures for implementation of the principle of mutual recognition of decisions in civil and commercial matters(4)
, adopted by the Council and the Commission in 2000, the Hague Programme of 4 November 2004 for strengthening freedom, security and justice in the European Union, and the Council and Commission Action Plan implementing the Hague Programme on strengthening freedom, security and justice in the European Union(5)
,"
F	whereas the adoption of legislative initiatives dealing with succession and wills would appear to be consistent with the objectives of Community law, which prohibits discrimination on the basis of nationality and aims to foster the social integration of all individuals whose principal residence and centre of interests is situated in one of the Member States, regardless of their nationality,
G	"whereas, while the harmonisation of the Member States"" substantive law on succession and wills falls outside the scope of the European Community's competence, the Community is competent, under point (b) of Article 65 of the EC Treaty, to adopt measures ""promoting the compatibility of the rules applicable in the Member States concerning the conflict of laws and of jurisdiction"","
H	whereas, pursuant to the second indent of Article 67(5) of the EC Treaty, any Community act dealing with succession and wills should be adopted in accordance with the procedure referred to in Article 251 of the EC Treaty,
I	whereas, when dealing with the subject of succession and wills, it is essential to uphold certain fundamental tenets of public policy which impose limits on testamentary freedom for the benefit of a testator's family or other dependants,
1	Calls on the Commission to submit to Parliament during the course of 2007 a legislative proposal under Article 65, point (b), and Article 67(5), second indent, of the EC Treaty in order to deal with succession and wills; calls for that proposal to be drawn up in the light of interinstitutional discussion and in keeping with the detailed recommendations set out in the annex hereto;
2	Calls on the Commission, in the context of the current deliberations on the Civil Justice Funding Programme 2007-2013, to launch a call for proposals for an information campaign regarding cross-border wills and succession matters, targeted at legal practitioners in the field;
3	Calls on the Commission to identify as a priority, within the Civil Justice Funding Programme for 2007-2013, the establishment of a network of civil practitioners to develop mutual confidence and understanding between professionals in this field, share information and develop best practice;
4	Notes that the recommendations set out in the annex hereto accord with the subsidiarity principle and citizens' fundamental rights;
5	Considers that the requested proposal has no financial implications for the Community budget;
6	Instructs its President to forward this resolution and the accompanying detailed recommendations to the Council and the Commission, and to the parliaments and governments of the Member States.
